 2.40000000e+09  7.29296944e-01 -1.90786051e-02  2.40000000e+09 -1.48320284e+00 -3.46449727e-01  2.40000000e+09 -3.48803476e-06 -1.54756459e-06  2.40000000e+09  3.86975839e-01  9.22059172e-01  2.40000000e+09  1.63675286e+00  2.40000000e+09  1.00000791e+00  2.40000000e+09  7.29520712e-01  2.40000000e+09  5.65922582e+00  0.00000000e+00  2.40000000e+09  4.48171436e+00  0.00000000e+00 
 2.40835000e+09  7.29265451e-01 -1.91276303e-02  2.40835000e+09 -1.48516018e+00 -3.42487809e-01  2.40835000e+09 -3.51616466e-06 -1.55464903e-06  2.40835000e+09  3.90013903e-01  9.20777964e-01  2.40835000e+09  1.63931512e+00  2.40835000e+09  1.00000801e+00  2.40835000e+09  7.29490287e-01  2.40835000e+09  5.65917541e+00  0.00000000e+00  2.40835000e+09  4.48168243e+00  0.00000000e+00 
 2.41670000e+09  7.29233896e-01 -1.91765806e-02  2.41670000e+09 -1.48709035e+00 -3.38527761e-01  2.41670000e+09 -3.54440645e-06 -1.56172715e-06  2.41670000e+09  3.93032922e-01  9.19493073e-01  2.41670000e+09  1.64186969e+00  2.41670000e+09  1.00000810e+00  2.41670000e+09  7.29459802e-01  2.41670000e+09  5.65912483e+00  0.00000000e+00  2.41670000e+09  4.48165038e+00  0.00000000e+00 
 2.42505000e+09  7.29202279e-01 -1.92254556e-02  2.42505000e+09 -1.48899352e+00 -3.34569728e-01  2.42505000e+09 -3.57276005e-06 -1.56879887e-06  2.42505000e+09  3.96033021e-01  9.18204616e-01  2.42505000e+09  1.64441668e+00  2.42505000e+09  1.00000820e+00  2.42505000e+09  7.29429255e-01  2.42505000e+09  5.65907409e+00  0.00000000e+00  2.42505000e+09  4.48161823e+00  0.00000000e+00 
 2.43340000e+09  7.29170602e-01 -1.92742551e-02  2.43340000e+09 -1.49086987e+00 -3.30613849e-01  2.43340000e+09 -3.60122539e-06 -1.57586413e-06  2.43340000e+09  3.99014324e-01  9.16912711e-01  2.43340000e+09  1.64695622e+00  2.43340000e+09  1.00000830e+00  2.43340000e+09  7.29398648e-01  2.43340000e+09  5.65902318e+00  0.00000000e+00  2.43340000e+09  4.48158597e+00  0.00000000e+00 
 2.44175000e+09  7.29138864e-01 -1.93229787e-02  2.44175000e+09 -1.49271957e+00 -3.26660265e-01  2.44175000e+09 -3.62980237e-06 -1.58292283e-06  2.44175000e+09  4.01976956e-01  9.15617472e-01  2.44175000e+09  1.64948842e+00  2.44175000e+09  1.00000840e+00  2.44175000e+09  7.29367981e-01  2.44175000e+09  5.65897211e+00  0.00000000e+00  2.44175000e+09  4.48155360e+00  0.00000000e+00 
 2.45010000e+09  7.29107067e-01 -1.93716262e-02  2.45010000e+09 -1.49454279e+00 -3.22709111e-01  2.45010000e+09 -3.65849093e-06 -1.58997490e-06  2.45010000e+09  4.04921038e-01  9.14319013e-01  2.45010000e+09  1.65201340e+00  2.45010000e+09  1.00000850e+00  2.45010000e+09  7.29337254e-01  2.45010000e+09  5.65892087e+00  0.00000000e+00  2.45010000e+09  4.48152112e+00  0.00000000e+00 
 2.45845000e+09  7.29075209e-01 -1.94201972e-02  2.45845000e+09 -1.49633972e+00 -3.18760522e-01  2.45845000e+09 -3.68729097e-06 -1.59702028e-06  2.45845000e+09  4.07846693e-01  9.13017443e-01  2.45845000e+09  1.65453128e+00  2.45845000e+09  1.00000860e+00  2.45845000e+09  7.29306468e-01  2.45845000e+09  5.65886947e+00  0.00000000e+00  2.45845000e+09  4.48148853e+00  0.00000000e+00 
 2.46680000e+09  7.29043292e-01 -1.94686914e-02  2.46680000e+09 -1.49811053e+00 -3.14814630e-01  2.46680000e+09 -3.71620243e-06 -1.60405888e-06  2.46680000e+09  4.10754044e-01  9.11712873e-01  2.46680000e+09  1.65704216e+00  2.46680000e+09  1.00000870e+00  2.46680000e+09  7.29275623e-01  2.46680000e+09  5.65881789e+00  0.00000000e+00  2.46680000e+09  4.48145583e+00  0.00000000e+00 
 2.47515000e+09  7.29011316e-01 -1.95171086e-02  2.47515000e+09 -1.49985538e+00 -3.10871563e-01  2.47515000e+09 -3.74522521e-06 -1.61109063e-06  2.47515000e+09  4.13643212e-01  9.10405410e-01  2.47515000e+09  1.65954616e+00  2.47515000e+09  1.00000880e+00  2.47515000e+09  7.29244720e-01  2.47515000e+09  5.65876615e+00  0.00000000e+00  2.47515000e+09  4.48142302e+00  0.00000000e+00 
 2.48350000e+09  7.28979281e-01 -1.95654485e-02  2.48350000e+09 -1.50157445e+00 -3.06931450e-01  2.48350000e+09 -3.77435925e-06 -1.61811547e-06  2.48350000e+09  4.16514318e-01  9.09095158e-01  2.48350000e+09  1.66204339e+00  2.48350000e+09  1.00000890e+00  2.48350000e+09  7.29213758e-01  2.48350000e+09  5.65871425e+00  0.00000000e+00  2.48350000e+09  4.48139011e+00  0.00000000e+00 
