 1.00000000e+07  8.60775131e+01  1.00000000e+07  1.00000000e+00  1.00000000e+07  8.20785911e-01  1.00000000e+07  8.20785911e-01  1.00000000e+07  2.81513614e-03  1.00000000e+07  1.00000000e+00 
 1.05925373e+07  8.07649953e+01  1.05925373e+07  1.00000000e+00  1.05925373e+07  8.17343227e-01  1.05925373e+07  8.17343227e-01  1.05925373e+07  3.16217719e-03  1.05925373e+07  1.00000000e+00 
 1.12201845e+07  7.52207441e+01  1.12201845e+07  1.00000000e+00  1.12201845e+07  8.13957173e-01  1.12201845e+07  8.13957173e-01  1.12201845e+07  3.54863888e-03  1.12201845e+07  1.00000000e+00 
 1.18850223e+07  6.94827235e+01  1.18850223e+07  1.00000000e+00  1.18850223e+07  8.10620950e-01  1.18850223e+07  8.10620950e-01  1.18850223e+07  3.97851948e-03  1.18850223e+07  1.00000000e+00 
 1.25892541e+07  6.35967326e+01  1.25892541e+07  1.00000000e+00  1.25892541e+07  8.07329249e-01  1.25892541e+07  8.07329250e-01  1.25892541e+07  4.45612177e-03  1.25892541e+07  1.00000000e+00 
 1.33352143e+07  5.76160639e+01  1.33352143e+07  1.00000000e+00  1.33352143e+07  8.04078356e-01  1.33352143e+07  8.04078356e-01  1.33352143e+07  4.98605323e-03  1.33352143e+07  1.00000000e+00 
 1.41253754e+07  5.16002955e+01  1.41253754e+07  1.00000000e+00  1.41253754e+07  8.00866187e-01  1.41253754e+07  8.00866187e-01  1.41253754e+07  5.57322095e-03  1.41253754e+07  1.00000000e+00 
 1.49623566e+07  4.56135850e+01  1.49623566e+07  1.00000000e+00  1.49623566e+07  7.97692285e-01  1.49623566e+07  7.97692285e-01  1.49623566e+07  6.22282031e-03  1.49623566e+07  1.00000000e+00 
 1.58489319e+07  3.97220607e+01  1.58489319e+07  1.00000000e+00  1.58489319e+07  7.94557756e-01  1.58489319e+07  7.94557757e-01  1.58489319e+07  6.94031702e-03  1.58489319e+07  1.00000000e+00 
 1.67880402e+07  3.39917873e+01  1.67880402e+07  1.00000000e+00  1.67880402e+07  7.91465169e-01  1.67880402e+07  7.91465169e-01  1.67880402e+07  7.73142198e-03  1.67880402e+07  1.00000000e+00 
 1.77827941e+07  2.84859861e+01  1.77827941e+07  1.00000000e+00  1.77827941e+07  7.88418408e-01  1.77827941e+07  7.88418409e-01  1.77827941e+07  8.60205888e-03  1.77827941e+07  1.00000000e+00 
 1.88364909e+07  2.32627818e+01  1.88364909e+07  1.00000000e+00  1.88364909e+07  7.85422502e-01  1.88364909e+07  7.85422502e-01  1.88364909e+07  9.55832513e-03  1.88364909e+07  1.00000000e+00 
 1.99526231e+07  1.83726625e+01  1.99526231e+07  1.00000000e+00  1.99526231e+07  7.82483406e-01  1.99526231e+07  7.82483406e-01  1.99526231e+07  1.06064468e-02  1.99526231e+07  1.00000000e+00 
 2.11348904e+07  1.38571423e+01  2.11348904e+07  1.00000000e+00  2.11348904e+07  7.79607776e-01  2.11348904e+07  7.79607776e-01  2.11348904e+07  1.17527295e-02  2.11348904e+07  1.00000000e+00 
 2.23872114e+07  9.74722581e+00  2.23872114e+07  1.00000000e+00  2.23872114e+07  7.76802715e-01  2.23872114e+07  7.76802715e-01  2.23872114e+07  1.30035066e-02  2.23872114e+07  1.00000000e+00 
 2.37137371e+07  6.06291573e+00  2.37137371e+07  1.00000000e+00  2.37137371e+07  7.74075509e-01  2.37137371e+07  7.74075509e-01  2.37137371e+07  1.43650891e-02  2.37137371e+07  1.00000000e+00 
 2.51188643e+07  2.81320982e+00  2.51188643e+07  1.00000000e+00  2.51188643e+07  7.71433370e-01  2.51188643e+07  7.71433370e-01  2.51188643e+07  1.58437182e-02  2.51188643e+07  1.00000000e+00 
 2.66072506e+07 -3.44968059e-03  2.66072506e+07  1.00000000e+00  2.66072506e+07  7.68883181e-01  2.66072506e+07  7.68883181e-01  2.66072506e+07  1.74455261e-02  2.66072506e+07  1.00000000e+00 
 2.81838293e+07 -2.39815466e+00  2.81838293e+07  1.00000000e+00  2.81838293e+07  7.66431265e-01  2.81838293e+07  7.66431265e-01  2.81838293e+07  1.91765078e-02  2.81838293e+07  1.00000000e+00 
 2.98538262e+07 -4.39017581e+00  2.98538262e+07  9.99999999e-01  2.98538262e+07  7.64083186e-01  2.98538262e+07  7.64083185e-01  2.98538262e+07  2.10425059e-02  2.98538262e+07  1.00000000e+00 
 3.16227766e+07 -6.00543654e+00  3.16227766e+07  9.99999999e-01  3.16227766e+07  7.61843582e-01  3.16227766e+07  7.61843582e-01  3.16227766e+07  2.30492132e-02  3.16227766e+07  1.00000000e+00 
 3.34965439e+07 -7.27481896e+00  3.34965439e+07  9.99999999e-01  3.34965439e+07  7.59716049e-01  3.34965439e+07  7.59716049e-01  3.34965439e+07  2.52021924e-02  3.34965439e+07  1.00000000e+00 
 3.54813389e+07 -8.23251866e+00  3.54813389e+07  9.99999998e-01  3.54813389e+07  7.57703065e-01  3.54813389e+07  7.57703064e-01  3.54813389e+07  2.75069153e-02  3.54813389e+07  1.00000000e+00 
 3.75837404e+07 -8.91447928e+00  3.75837404e+07  9.99999997e-01  3.75837404e+07  7.55805963e-01  3.75837404e+07  7.55805961e-01  3.75837404e+07  2.99688184e-02  3.75837404e+07  1.00000000e+00 
 3.98107171e+07 -9.35700838e+00  3.98107171e+07  9.99999997e-01  3.98107171e+07  7.54024945e-01  3.98107171e+07  7.54024943e-01  3.98107171e+07  3.25933762e-02  3.98107171e+07  1.00000000e+00 
 4.21696503e+07 -9.59560143e+00  4.21696503e+07  9.99999996e-01  4.21696503e+07  7.52359139e-01  4.21696503e+07  7.52359137e-01  4.21696503e+07  3.53861857e-02  4.21696503e+07  1.00000000e+00 
 4.46683592e+07 -9.66401249e+00  4.46683592e+07  9.99999995e-01  4.46683592e+07  7.50806682e-01  4.46683592e+07  7.50806679e-01  4.46683592e+07  3.83530616e-02  4.46683592e+07  1.00000000e+00 
