 2.40000000e+09  5.02286184e-01 -2.18148533e-01  2.40000000e+09 -2.69781422e+00  3.02036944e+00  2.40000000e+09 -2.68336777e-04  2.03655014e-04  2.40000000e+09  5.88065034e-01  7.96493551e-01  2.40000000e+09  5.30901765e+00  2.40000000e+09  1.00852065e+00  2.40000000e+09  5.42759858e-01  2.40000000e+09  1.27676925e+00  0.00000000e+00  2.40000000e+09  1.24480625e+00  0.00000000e+00 
 2.40835000e+09  5.01922447e-01 -2.18317200e-01  2.40835000e+09 -2.68040046e+00  3.02755512e+00  2.40835000e+09 -2.69621063e-04  2.05037781e-04  2.40835000e+09  5.91695408e-01  7.93696719e-01  2.40835000e+09  5.33303446e+00  2.40835000e+09  1.00859972e+00  2.40835000e+09  5.42453240e-01  2.40835000e+09  1.27671439e+00  0.00000000e+00  2.40835000e+09  1.24458991e+00  0.00000000e+00 
 2.41670000e+09  5.01560642e-01 -2.18486210e-01  2.41670000e+09 -2.66302059e+00  3.03459901e+00  2.41670000e+09 -2.70906627e-04  2.06424189e-04  2.41670000e+09  5.95299631e-01  7.90892714e-01  2.41670000e+09  5.35703975e+00  2.41670000e+09  1.00867906e+00  2.41670000e+09  5.42148574e-01  2.41670000e+09  1.27666049e+00  0.00000000e+00  2.41670000e+09  1.24437430e+00  0.00000000e+00 
 2.42505000e+09  5.01200750e-01 -2.18655568e-01  2.42505000e+09 -2.64567546e+00  3.04150254e+00  2.42505000e+09 -2.72193466e-04  2.07814236e-04  2.42505000e+09  5.98877831e-01  7.88081722e-01  2.42505000e+09  5.38103305e+00  2.42505000e+09  1.00875868e+00  2.42505000e+09  5.41845844e-01  2.42505000e+09  1.27660756e+00  0.00000000e+00  2.42505000e+09  1.24415942e+00  0.00000000e+00 
 2.43340000e+09  5.00842752e-01 -2.18825280e-01  2.43340000e+09 -2.62836589e+00  3.04826709e+00  2.43340000e+09 -2.73481579e-04  2.09207922e-04  2.43340000e+09  6.02430135e-01  7.85263929e-01  2.43340000e+09  5.40501392e+00  2.43340000e+09  1.00883857e+00  2.43340000e+09  5.41545036e-01  2.43340000e+09  1.27655561e+00  0.00000000e+00  2.43340000e+09  1.24394528e+00  0.00000000e+00 
 2.44175000e+09  5.00486628e-01 -2.18995350e-01  2.44175000e+09 -2.61109267e+00  3.05489407e+00  2.44175000e+09 -2.74770961e-04  2.10605248e-04  2.44175000e+09  6.05956673e-01  7.82439517e-01  2.44175000e+09  5.42898189e+00  2.44175000e+09  1.00891873e+00  2.44175000e+09  5.41246133e-01  2.44175000e+09  1.27650464e+00  0.00000000e+00  2.44175000e+09  1.24373192e+00  0.00000000e+00 
 2.45010000e+09  5.00132358e-01 -2.19165784e-01  2.45010000e+09 -2.59385659e+00  3.06138484e+00  2.45010000e+09 -2.76061610e-04  2.12006212e-04  2.45010000e+09  6.09457572e-01  7.79608665e-01  2.45010000e+09  5.45293650e+00  2.45010000e+09  1.00899916e+00  2.45010000e+09  5.40949121e-01  2.45010000e+09  1.27645467e+00  0.00000000e+00  2.45010000e+09  1.24351932e+00  0.00000000e+00 
 2.45845000e+09  4.99779925e-01 -2.19336584e-01  2.45845000e+09 -2.57665840e+00  3.06774079e+00  2.45845000e+09 -2.77353522e-04  2.13410816e-04  2.45845000e+09  6.12932961e-01  7.76771551e-01  2.45845000e+09  5.47687732e+00  2.45845000e+09  1.00907985e+00  2.45845000e+09  5.40653984e-01  2.45845000e+09  1.27640570e+00  0.00000000e+00  2.45845000e+09  1.24330752e+00  0.00000000e+00 
 2.46680000e+09  4.99429309e-01 -2.19507757e-01  2.46680000e+09 -2.55949885e+00  3.07396328e+00  2.46680000e+09 -2.78646696e-04  2.14819057e-04  2.46680000e+09  6.16382968e-01  7.73928350e-01  2.46680000e+09  5.50080388e+00  2.46680000e+09  1.00916081e+00  2.46680000e+09  5.40360707e-01  2.46680000e+09  1.27635775e+00  0.00000000e+00  2.46680000e+09  1.24309651e+00  0.00000000e+00 
 2.47515000e+09  4.99080492e-01 -2.19679306e-01  2.47515000e+09 -2.54237864e+00  3.08005366e+00  2.47515000e+09 -2.79941128e-04  2.16230937e-04  2.47515000e+09  6.19807721e-01  7.71079234e-01  2.47515000e+09  5.52471575e+00  2.47515000e+09  1.00924202e+00  2.47515000e+09  5.40069275e-01  2.47515000e+09  1.27631083e+00  0.00000000e+00  2.47515000e+09  1.24288633e+00  0.00000000e+00 
 2.48350000e+09  4.98733455e-01 -2.19851234e-01  2.48350000e+09 -2.52529848e+00  3.08601329e+00  2.48350000e+09 -2.81236814e-04  2.17646455e-04  2.48350000e+09  6.23207349e-01  7.68224373e-01  2.48350000e+09  5.54861248e+00  2.48350000e+09  1.00932350e+00  2.48350000e+09  5.39779675e-01  2.48350000e+09  1.27626494e+00  0.00000000e+00  2.48350000e+09  1.24267697e+00  0.00000000e+00 
