 2.40000000e+09  5.95423195e-01 -1.53348734e-01  2.40000000e+09  1.27083834e+01 -5.54933703e-02  2.40000000e+09 -1.43822933e-05  3.04514039e-05  2.40000000e+09  4.33861172e-01  8.98869229e-01  2.40000000e+09  2.50328106e+00  2.40000000e+09  1.00103677e+00  2.40000000e+09  6.13505299e-01  2.40000000e+09  1.77656041e+00  0.00000000e+00  2.40000000e+09  1.74243901e+00  0.00000000e+00 
 2.40835000e+09  5.95125921e-01 -1.53476318e-01  2.40835000e+09  1.27394075e+01 -1.59266133e-01  2.40835000e+09 -1.43839784e-05  3.06127423e-05  2.40835000e+09  4.37075864e-01  8.97295076e-01  2.40835000e+09  2.50243167e+00  2.40835000e+09  1.00104280e+00  2.40835000e+09  6.13237585e-01  2.40835000e+09  1.77639954e+00  0.00000000e+00  2.40835000e+09  1.74228938e+00  0.00000000e+00 
 2.41670000e+09  5.94830230e-01 -1.53603573e-01  2.41670000e+09  1.27694063e+01 -2.63424243e-01  2.41670000e+09 -1.43853180e-05  3.07740538e-05  2.41670000e+09  4.40270464e-01  8.95716468e-01  2.41670000e+09  2.50158814e+00  2.41670000e+09  1.00104882e+00  2.41670000e+09  6.12971348e-01  2.41670000e+09  1.77624286e+00  0.00000000e+00  2.41670000e+09  1.74214340e+00  0.00000000e+00 
 2.42505000e+09  5.94536112e-01 -1.53730511e-01  2.42505000e+09  1.27983765e+01 -3.67957029e-01  2.42505000e+09 -1.43863140e-05  3.09353371e-05  2.42505000e+09  4.43445099e-01  8.94133535e-01  2.42505000e+09  2.50075084e+00  2.42505000e+09  1.00105485e+00  2.42505000e+09  6.12706581e-01  2.42505000e+09  1.77609035e+00  0.00000000e+00  2.42505000e+09  1.74200105e+00  0.00000000e+00 
 2.43340000e+09  5.94243558e-01 -1.53857142e-01  2.43340000e+09  1.28263151e+01 -4.72853817e-01  2.43340000e+09 -1.43869681e-05  3.10965911e-05  2.43340000e+09  4.46599894e-01  8.92546405e-01  2.43340000e+09  2.49992015e+00  2.43340000e+09  1.00106087e+00  2.43340000e+09  6.12443276e-01  2.43340000e+09  1.77594197e+00  0.00000000e+00  2.43340000e+09  1.74186229e+00  0.00000000e+00 
 2.44175000e+09  5.93952556e-01 -1.53983477e-01  2.44175000e+09  1.28532189e+01 -5.78103926e-01  2.44175000e+09 -1.43872821e-05  3.12578149e-05  2.44175000e+09  4.49734974e-01  8.90955203e-01  2.44175000e+09  2.49909646e+00  2.44175000e+09  1.00106690e+00  2.44175000e+09  6.12181427e-01  2.44175000e+09  1.77579769e+00  0.00000000e+00  2.44175000e+09  1.74172712e+00  0.00000000e+00 
 2.45010000e+09  5.93663097e-01 -1.54109528e-01  2.45010000e+09  1.28790852e+01 -6.83696669e-01  2.45010000e+09 -1.43872578e-05  3.14190071e-05  2.45010000e+09  4.52850464e-01  8.89360052e-01  2.45010000e+09  2.49828014e+00  2.45010000e+09  1.00107293e+00  2.45010000e+09  6.11921025e-01  2.45010000e+09  1.77565749e+00  0.00000000e+00  2.45010000e+09  1.74159550e+00  0.00000000e+00 
 2.45845000e+09  5.93375171e-01 -1.54235306e-01  2.45845000e+09  1.29039112e+01 -7.89621356e-01  2.45845000e+09 -1.43868969e-05  3.15801669e-05  2.45845000e+09  4.55946487e-01  8.87761074e-01  2.45845000e+09  2.49747161e+00  2.45845000e+09  1.00107896e+00  2.45845000e+09  6.11662063e-01  2.45845000e+09  1.77552133e+00  0.00000000e+00  2.45845000e+09  1.74146741e+00  0.00000000e+00 
 2.46680000e+09  5.93088767e-01 -1.54360820e-01  2.46680000e+09  1.29276940e+01 -8.95867290e-01  2.46680000e+09 -1.43862013e-05  3.17412932e-05  2.46680000e+09  4.59023167e-01  8.86158388e-01  2.46680000e+09  2.49667124e+00  2.46680000e+09  1.00108499e+00  2.46680000e+09  6.11404534e-01  2.46680000e+09  1.77538918e+00  0.00000000e+00  2.46680000e+09  1.74134282e+00  0.00000000e+00 
 2.47515000e+09  5.92803875e-01 -1.54486082e-01  2.47515000e+09  1.29504310e+01 -1.00242377e+00  2.47515000e+09 -1.43851725e-05  3.19023849e-05  2.47515000e+09  4.62080627e-01  8.84552112e-01  2.47515000e+09  2.49587946e+00  2.47515000e+09  1.00109103e+00  2.47515000e+09  6.11148431e-01  2.47515000e+09  1.77526102e+00  0.00000000e+00  2.47515000e+09  1.74122171e+00  0.00000000e+00 
 2.48350000e+09  5.92520487e-01 -1.54611102e-01  2.48350000e+09  1.29721197e+01 -1.10928008e+00  2.48350000e+09 -1.43838124e-05  3.20634410e-05  2.48350000e+09  4.65118990e-01  8.82942361e-01  2.48350000e+09  2.49509666e+00  2.48350000e+09  1.00109706e+00  2.48350000e+09  6.10893747e-01  2.48350000e+09  1.77513682e+00  0.00000000e+00  2.48350000e+09  1.74110407e+00  0.00000000e+00 
