 1.00000000e+07  8.07380319e+01  1.00000000e+07  1.00000000e+00  1.00000000e+07  8.23385743e-01  1.00000000e+07  8.23385743e-01  1.00000000e+07  6.78331018e-04  1.00000000e+07  1.00000000e+00 
 1.05925373e+07  7.73487026e+01  1.05925373e+07  1.00000000e+00  1.05925373e+07  8.18921071e-01  1.05925373e+07  8.18921071e-01  1.05925373e+07  7.37450293e-04  1.05925373e+07  1.00000000e+00 
 1.12201845e+07  7.37707940e+01  1.12201845e+07  1.00000000e+00  1.12201845e+07  8.14522370e-01  1.12201845e+07  8.14522370e-01  1.12201845e+07  8.02532893e-04  1.12201845e+07  1.00000000e+00 
 1.18850223e+07  6.99946417e+01  1.18850223e+07  1.00000000e+00  1.18850223e+07  8.10186504e-01  1.18850223e+07  8.10186504e-01  1.18850223e+07  8.74576128e-04  1.18850223e+07  1.00000000e+00 
 1.25892541e+07  6.60204958e+01  1.25892541e+07  1.00000000e+00  1.25892541e+07  8.05911127e-01  1.25892541e+07  8.05911127e-01  1.25892541e+07  9.54802930e-04  1.25892541e+07  1.00000000e+00 
 1.33352143e+07  6.18544976e+01  1.33352143e+07  1.00000000e+00  1.33352143e+07  8.01695049e-01  1.33352143e+07  8.01695049e-01  1.33352143e+07  1.04471021e-03  1.33352143e+07  1.00000000e+00 
 1.41253754e+07  5.75175368e+01  1.41253754e+07  1.00000000e+00  1.41253754e+07  7.97538509e-01  1.41253754e+07  7.97538509e-01  1.41253754e+07  1.14612354e-03  1.41253754e+07  1.00000000e+00 
 1.49623566e+07  5.30421736e+01  1.49623566e+07  1.00000000e+00  1.49623566e+07  7.93443351e-01  1.49623566e+07  7.93443351e-01  1.49623566e+07  1.26125704e-03  1.49623566e+07  1.00000000e+00 
 1.58489319e+07  4.84734268e+01  1.58489319e+07  1.00000000e+00  1.58489319e+07  7.89413083e-01  1.58489319e+07  7.89413083e-01  1.58489319e+07  1.39277679e-03  1.58489319e+07  1.00000000e+00 
 1.67880402e+07  4.38698905e+01  1.67880402e+07  1.00000000e+00  1.67880402e+07  7.85452833e-01  1.67880402e+07  7.85452833e-01  1.67880402e+07  1.54386530e-03  1.67880402e+07  1.00000000e+00 
 1.77827941e+07  3.92993114e+01  1.77827941e+07  1.00000000e+00  1.77827941e+07  7.81569198e-01  1.77827941e+07  7.81569198e-01  1.77827941e+07  1.71828491e-03  1.77827941e+07  1.00000000e+00 
