 1.00000000e+07  3.36077076e+01  1.00000000e+07  1.00000000e+00  1.00000000e+07  8.16345246e-01  1.00000000e+07  8.16345246e-01  1.00000000e+07  5.73760272e-03  1.00000000e+07  1.00000000e+00 
 1.05925373e+07  3.26913492e+01  1.05925373e+07  1.00000000e+00  1.05925373e+07  8.12781023e-01  1.05925373e+07  8.12781023e-01  1.05925373e+07  6.44493743e-03  1.05925373e+07  1.00000000e+00 
 1.12201845e+07  3.16642841e+01  1.12201845e+07  1.00000000e+00  1.12201845e+07  8.09290054e-01  1.12201845e+07  8.09290054e-01  1.12201845e+07  7.23222916e-03  1.12201845e+07  1.00000000e+00 
 1.18850223e+07  3.05187897e+01  1.18850223e+07  1.00000000e+00  1.18850223e+07  8.05864639e-01  1.18850223e+07  8.05864639e-01  1.18850223e+07  8.10750576e-03  1.18850223e+07  9.99999999e-01 
 1.25892541e+07  2.92489314e+01  1.25892541e+07  1.00000000e+00  1.25892541e+07  8.02498381e-01  1.25892541e+07  8.02498382e-01  1.25892541e+07  9.07939720e-03  1.25892541e+07  9.99999999e-01 
 1.33352143e+07  2.78509839e+01  1.33352143e+07  1.00000000e+00  1.33352143e+07  7.99186323e-01  1.33352143e+07  7.99186323e-01  1.33352143e+07  1.01571359e-02  1.33352143e+07  9.99999999e-01 
 1.41253754e+07  2.63244586e+01  1.41253754e+07  1.00000000e+00  1.41253754e+07  7.95925011e-01  1.41253754e+07  7.95925012e-01  1.41253754e+07  1.13505467e-02  1.41253754e+07  9.99999999e-01 
 1.49623566e+07  2.46730711e+01  1.49623566e+07  1.00000000e+00  1.49623566e+07  7.92712524e-01  1.49623566e+07  7.92712525e-01  1.49623566e+07  1.26700261e-02  1.49623566e+07  9.99999999e-01 
 1.58489319e+07  2.29053464e+01  1.58489319e+07  1.00000000e+00  1.58489319e+07  7.89548441e-01  1.58489319e+07  7.89548442e-01  1.58489319e+07  1.41265081e-02  1.58489319e+07  9.99999999e-01 
 1.67880402e+07  2.10354875e+01  1.67880402e+07  1.00000000e+00  1.67880402e+07  7.86433774e-01  1.67880402e+07  7.86433775e-01  1.67880402e+07  1.57314176e-02  1.67880402e+07  9.99999999e-01 
 1.77827941e+07  1.90833709e+01  1.77827941e+07  1.00000000e+00  1.77827941e+07  7.83370856e-01  1.77827941e+07  7.83370858e-01  1.77827941e+07  1.74966101e-02  1.77827941e+07  9.99999998e-01 
 1.88364909e+07  1.70743581e+01  1.88364909e+07  1.00000000e+00  1.88364909e+07  7.80363208e-01  1.88364909e+07  7.80363209e-01  1.88364909e+07  1.94342988e-02  1.88364909e+07  9.99999998e-01 
 1.99526231e+07  1.50384000e+01  1.99526231e+07  1.00000000e+00  1.99526231e+07  7.77415354e-01  1.99526231e+07  7.77415356e-01  1.99526231e+07  2.15569715e-02  1.99526231e+07  9.99999998e-01 
 2.11348904e+07  1.30085568e+01  2.11348904e+07  1.00000000e+00  2.11348904e+07  7.74532633e-01  2.11348904e+07  7.74532635e-01  2.11348904e+07  2.38772984e-02  2.11348904e+07  9.99999998e-01 
 2.23872114e+07  1.10190811e+01  2.23872114e+07  1.00000000e+00  2.23872114e+07  7.71720969e-01  2.23872114e+07  7.71720971e-01  2.23872114e+07  2.64080362e-02  2.23872114e+07  9.99999998e-01 
 2.37137371e+07  9.10324667e+00  2.37137371e+07  1.00000000e+00  2.37137371e+07  7.68986641e-01  2.37137371e+07  7.68986642e-01  2.37137371e+07  2.91619329e-02  2.37137371e+07  9.99999998e-01 
 2.51188643e+07  7.29124652e+00  2.51188643e+07  1.00000000e+00  2.51188643e+07  7.66336031e-01  2.51188643e+07  7.66336033e-01  2.51188643e+07  3.21516388e-02  2.51188643e+07  9.99999998e-01 
 2.66072506e+07  5.60841960e+00  2.66072506e+07  1.00000000e+00  2.66072506e+07  7.63775391e-01  2.66072506e+07  7.63775393e-01  2.66072506e+07  3.53896303e-02  2.66072506e+07  9.99999998e-01 
 2.81838293e+07  4.07404070e+00  2.81838293e+07  1.00000000e+00  2.81838293e+07  7.61310603e-01  2.81838293e+07  7.61310604e-01  2.81838293e+07  3.88881534e-02  2.81838293e+07  9.99999998e-01 
 2.98538262e+07  2.70072516e+00  2.98538262e+07  1.00000000e+00  2.98538262e+07  7.58946975e-01  2.98538262e+07  7.58946976e-01  2.98538262e+07  4.26591919e-02  2.98538262e+07  9.99999998e-01 
