 2.40000000e+09  6.84734027e-01 -5.88637438e-02  2.40000000e+09 -3.54252921e+00  2.27782252e+00  2.40000000e+09 -3.17056784e-05  1.23431172e-08  2.40000000e+09  4.24945938e-01  9.03714077e-01  2.40000000e+09  5.40979905e+00  2.40000000e+09  1.00111810e+00  2.40000000e+09  6.86329794e-01  2.40000000e+09  1.54895479e+00  0.00000000e+00  2.40000000e+09  1.53855595e+00  0.00000000e+00 
 2.40835000e+09  6.84660937e-01 -5.89329534e-02  2.40835000e+09 -3.52906809e+00  2.28600525e+00  2.40835000e+09 -3.19241042e-05  2.76454988e-08  2.40835000e+09  4.28128607e-01  9.02197692e-01  2.40835000e+09  5.42881250e+00  2.40835000e+09  1.00112863e+00  2.40835000e+09  6.86255004e-01  2.40835000e+09  1.54884981e+00  0.00000000e+00  2.40835000e+09  1.53845667e+00  0.00000000e+00 
 2.41670000e+09  6.84588324e-01 -5.90022506e-02  2.41670000e+09 -3.51562661e+00  2.29406622e+00  2.41670000e+09 -3.21432689e-05  4.30930259e-08  2.41670000e+09  4.31291373e-01  9.00676991e-01  2.41670000e+09  5.44779629e+00  2.41670000e+09  1.00113921e+00  2.41670000e+09  6.86180676e-01  2.41670000e+09  1.54874459e+00  0.00000000e+00  2.41670000e+09  1.53835714e+00  0.00000000e+00 
 2.42505000e+09  6.84516183e-01 -5.90716365e-02  2.42505000e+09 -3.50220554e+00  2.30200664e+00  2.42505000e+09 -3.23631724e-05  5.86861548e-08  2.42505000e+09  4.34434363e-01  8.99152104e-01  2.42505000e+09  5.46675033e+00  2.42505000e+09  1.00114983e+00  2.42505000e+09  6.86106808e-01  2.42505000e+09  1.54863914e+00  0.00000000e+00  2.42505000e+09  1.53825738e+00  0.00000000e+00 
 2.43340000e+09  6.84444510e-01 -5.91411124e-02  2.43340000e+09 -3.48880562e+00  2.30982771e+00  2.43340000e+09 -3.25838145e-05  7.44253422e-08  2.43340000e+09  4.37557700e-01  8.97623156e-01  2.43340000e+09  5.48567451e+00  2.43340000e+09  1.00116049e+00  2.43340000e+09  6.86033394e-01  2.43340000e+09  1.54853346e+00  0.00000000e+00  2.43340000e+09  1.53815738e+00  0.00000000e+00 
 2.44175000e+09  6.84373302e-01 -5.92106797e-02  2.44175000e+09 -3.47542757e+00  2.31753065e+00  2.44175000e+09 -3.28051952e-05  9.03110446e-08  2.44175000e+09  4.40661509e-01  8.96090271e-01  2.44175000e+09  5.50456875e+00  2.44175000e+09  1.00117119e+00  2.44175000e+09  6.85960432e-01  2.44175000e+09  1.54842754e+00  0.00000000e+00  2.44175000e+09  1.53805715e+00  0.00000000e+00 
 2.45010000e+09  6.84302552e-01 -5.92803394e-02  2.45010000e+09 -3.46207209e+00  2.32511663e+00  2.45010000e+09 -3.30273144e-05  1.06343719e-07  2.45010000e+09  4.43745914e-01  8.94553571e-01  2.45010000e+09  5.52343295e+00  2.45010000e+09  1.00118193e+00  2.45010000e+09  6.85887917e-01  2.45010000e+09  1.54832139e+00  0.00000000e+00  2.45010000e+09  1.53795668e+00  0.00000000e+00 
 2.45845000e+09  6.84232258e-01 -5.93500929e-02  2.45845000e+09 -3.44873986e+00  2.33258684e+00  2.45845000e+09 -3.32501720e-05  1.22523822e-07  2.45845000e+09  4.46811037e-01  8.93013175e-01  2.45845000e+09  5.54226702e+00  2.45845000e+09  1.00119271e+00  2.45845000e+09  6.85815844e-01  2.45845000e+09  1.54821500e+00  0.00000000e+00  2.45845000e+09  1.53785598e+00  0.00000000e+00 
 2.46680000e+09  6.84162416e-01 -5.94199411e-02  2.46680000e+09 -3.43543156e+00  2.33994246e+00  2.46680000e+09 -3.34737679e-05  1.38851811e-07  2.46680000e+09  4.49857002e-01  8.91469201e-01  2.46680000e+09  5.56107087e+00  2.46680000e+09  1.00120353e+00  2.46680000e+09  6.85744211e-01  2.46680000e+09  1.54810839e+00  0.00000000e+00  2.46680000e+09  1.53775505e+00  0.00000000e+00 
 2.47515000e+09  6.84093020e-01 -5.94898852e-02  2.47515000e+09 -3.42214781e+00  2.34718465e+00  2.47515000e+09 -3.36981019e-05  1.55328142e-07  2.47515000e+09  4.52883932e-01  8.89921766e-01  2.47515000e+09  5.57984440e+00  2.47515000e+09  1.00121440e+00  2.47515000e+09  6.85673014e-01  2.47515000e+09  1.54800154e+00  0.00000000e+00  2.47515000e+09  1.53765389e+00  0.00000000e+00 
 2.48350000e+09  6.84024067e-01 -5.95599263e-02  2.48350000e+09 -3.40888926e+00  2.35431458e+00  2.48350000e+09 -3.39231741e-05  1.71953274e-07  2.48350000e+09  4.55891948e-01  8.88370983e-01  2.48350000e+09  5.59858753e+00  2.48350000e+09  1.00122530e+00  2.48350000e+09  6.85602248e-01  2.48350000e+09  1.54789447e+00  0.00000000e+00  2.48350000e+09  1.53755250e+00  0.00000000e+00 
