 2.40000000e+09  7.29150355e-01 -1.94962352e-02  2.40000000e+09 -1.53194874e+00 -3.38960870e-01  2.40000000e+09 -3.91543098e-06 -1.87620585e-06  2.40000000e+09  3.87356847e-01  9.21892191e-01  2.40000000e+09  1.73943534e+00  2.40000000e+09  1.00001076e+00  2.40000000e+09  7.29379585e-01  2.40000000e+09  6.27754961e+00  0.00000000e+00  2.40000000e+09  4.91381972e+00  0.00000000e+00 
 2.40835000e+09  7.29117631e-01 -1.95458754e-02  2.40835000e+09 -1.53389110e+00 -3.34797252e-01  2.40835000e+09 -3.94760921e-06 -1.88496348e-06  2.40835000e+09  3.90396460e-01  9.20608776e-01  2.40835000e+09  1.74178842e+00  2.40835000e+09  1.00001089e+00  2.40835000e+09  7.29347929e-01  2.40835000e+09  6.27749892e+00  0.00000000e+00  2.40835000e+09  4.91378744e+00  0.00000000e+00 
 2.41670000e+09  7.29084847e-01 -1.95954345e-02  2.41670000e+09 -1.53580502e+00 -3.30636069e-01  2.41670000e+09 -3.97991751e-06 -1.89371348e-06  2.41670000e+09  3.93417022e-01  9.19321672e-01  2.41670000e+09  1.74413727e+00  2.41670000e+09  1.00001101e+00  2.41670000e+09  7.29316213e-01  2.41670000e+09  6.27744806e+00  0.00000000e+00  2.41670000e+09  4.91375505e+00  0.00000000e+00 
 2.42505000e+09  7.29052002e-01 -1.96449120e-02  2.42505000e+09 -1.53769069e+00 -3.26477470e-01  2.42505000e+09 -4.01235580e-06 -1.90245576e-06  2.42505000e+09  3.96418657e-01  9.18030997e-01  2.42505000e+09  1.74648197e+00  2.42505000e+09  1.00001113e+00  2.42505000e+09  7.29284436e-01  2.42505000e+09  6.27739703e+00  0.00000000e+00  2.42505000e+09  4.91372254e+00  0.00000000e+00 
 2.43340000e+09  7.29019097e-01 -1.96943078e-02  2.43340000e+09 -1.53954830e+00 -3.22321602e-01  2.43340000e+09 -4.04492397e-06 -1.91119021e-06  2.43340000e+09  3.99401489e-01  9.16736867e-01  2.43340000e+09  1.74882263e+00  2.43340000e+09  1.00001126e+00  2.43340000e+09  7.29252599e-01  2.43340000e+09  6.27734584e+00  0.00000000e+00  2.43340000e+09  4.91368993e+00  0.00000000e+00 
 2.44175000e+09  7.28986132e-01 -1.97436215e-02  2.44175000e+09 -1.54137803e+00 -3.18168609e-01  2.44175000e+09 -4.07762191e-06 -1.91991675e-06  2.44175000e+09  4.02365641e-01  9.15439397e-01  2.44175000e+09  1.75115931e+00  2.44175000e+09  1.00001138e+00  2.44175000e+09  7.29220703e-01  2.44175000e+09  6.27729447e+00  0.00000000e+00  2.44175000e+09  4.91365720e+00  0.00000000e+00 
 2.45010000e+09  7.28953109e-01 -1.97928529e-02  2.45010000e+09 -1.54318006e+00 -3.14018634e-01  2.45010000e+09 -4.11044952e-06 -1.92863527e-06  2.45010000e+09  4.05311237e-01  9.14138701e-01  2.45010000e+09  1.75349209e+00  2.45010000e+09  1.00001151e+00  2.45010000e+09  7.29188748e-01  2.45010000e+09  6.27724294e+00  0.00000000e+00  2.45010000e+09  4.91362437e+00  0.00000000e+00 
 2.45845000e+09  7.28920026e-01 -1.98420015e-02  2.45845000e+09 -1.54495459e+00 -3.09871817e-01  2.45845000e+09 -4.14340671e-06 -1.93734568e-06  2.45845000e+09  4.08238399e-01  9.12834889e-01  2.45845000e+09  1.75582106e+00  2.45845000e+09  1.00001163e+00  2.45845000e+09  7.29156735e-01  2.45845000e+09  6.27719125e+00  0.00000000e+00  2.45845000e+09  4.91359142e+00  0.00000000e+00 
 2.46680000e+09  7.28886885e-01 -1.98910673e-02  2.46680000e+09 -1.54670179e+00 -3.05728294e-01  2.46680000e+09 -4.17649336e-06 -1.94604790e-06  2.46680000e+09  4.11147250e-01  9.11528070e-01  2.46680000e+09  1.75814629e+00  2.46680000e+09  1.00001176e+00  2.46680000e+09  7.29124663e-01  2.46680000e+09  6.27713938e+00  0.00000000e+00  2.46680000e+09  4.91355837e+00  0.00000000e+00 
 2.47515000e+09  7.28853686e-01 -1.99400498e-02  2.47515000e+09 -1.54842185e+00 -3.01588201e-01  2.47515000e+09 -4.20970939e-06 -1.95474181e-06  2.47515000e+09  4.14037910e-01  9.10218353e-01  2.47515000e+09  1.76046786e+00  2.47515000e+09  1.00001189e+00  2.47515000e+09  7.29092533e-01  2.47515000e+09  6.27708735e+00  0.00000000e+00  2.47515000e+09  4.91352520e+00  0.00000000e+00 
 2.48350000e+09  7.28820430e-01 -1.99889489e-02  2.48350000e+09 -1.55011495e+00 -2.97451670e-01  2.48350000e+09 -4.24305469e-06 -1.96342734e-06  2.48350000e+09  4.16910500e-01  9.08905841e-01  2.48350000e+09  1.76278584e+00  2.48350000e+09  1.00001202e+00  2.48350000e+09  7.29060346e-01  2.48350000e+09  6.27703515e+00  0.00000000e+00  2.48350000e+09  4.91349192e+00  0.00000000e+00 
