 1.00000000e+07  6.53566663e+00  1.00000000e+07  1.00000000e+00  1.00000000e+07  8.34068777e-01  1.00000000e+07  8.34068777e-01  1.00000000e+07  4.22938925e-04  1.00000000e+07  1.00000000e+00 
 1.05925373e+07  6.50537169e+00  1.05925373e+07  1.00000000e+00  1.05925373e+07  8.28746141e-01  1.05925373e+07  8.28746141e-01  1.05925373e+07  4.47842484e-04  1.05925373e+07  1.00000000e+00 
 1.12201845e+07  6.46671792e+00  1.12201845e+07  1.00000000e+00  1.12201845e+07  8.23481977e-01  1.12201845e+07  8.23481977e-01  1.12201845e+07  4.73722614e-04  1.12201845e+07  1.00000000e+00 
 1.18850223e+07  6.41712351e+00  1.18850223e+07  1.00000000e+00  1.18850223e+07  8.18284159e-01  1.18850223e+07  8.18284159e-01  1.18850223e+07  5.00721822e-04  1.18850223e+07  1.00000000e+00 
 1.25892541e+07  6.35548163e+00  1.25892541e+07  1.00000000e+00  1.25892541e+07  8.13161692e-01  1.25892541e+07  8.13161692e-01  1.25892541e+07  5.29045187e-04  1.25892541e+07  1.00000000e+00 
 1.33352143e+07  6.28057532e+00  1.33352143e+07  1.00000000e+00  1.33352143e+07  8.08124758e-01  1.33352143e+07  8.08124758e-01  1.33352143e+07  5.58979745e-04  1.33352143e+07  1.00000000e+00 
 1.41253754e+07  6.19052856e+00  1.41253754e+07  1.00000000e+00  1.41253754e+07  8.03184638e-01  1.41253754e+07  8.03184638e-01  1.41253754e+07  5.90918083e-04  1.41253754e+07  1.00000000e+00 
 1.49623566e+07  6.08441484e+00  1.49623566e+07  1.00000000e+00  1.49623566e+07  7.98353507e-01  1.49623566e+07  7.98353507e-01  1.49623566e+07  6.25386189e-04  1.49623566e+07  1.00000000e+00 
 1.58489319e+07  5.96089460e+00  1.58489319e+07  1.00000000e+00  1.58489319e+07  7.93644127e-01  1.58489319e+07  7.93644127e-01  1.58489319e+07  6.63075121e-04  1.58489319e+07  1.00000000e+00 
 1.67880402e+07  5.81953489e+00  1.67880402e+07  1.00000000e+00  1.67880402e+07  7.89069463e-01  1.67880402e+07  7.89069463e-01  1.67880402e+07  7.04875269e-04  1.67880402e+07  1.00000000e+00 
 1.77827941e+07  5.66030099e+00  1.77827941e+07  1.00000000e+00  1.77827941e+07  7.84642252e-01  1.77827941e+07  7.84642252e-01  1.77827941e+07  7.51910961e-04  1.77827941e+07  1.00000000e+00 
 1.88364909e+07  5.48423940e+00  1.88364909e+07  1.00000000e+00  1.88364909e+07  7.80374566e-01  1.88364909e+07  7.80374566e-01  1.88364909e+07  8.05572273e-04  1.88364909e+07  1.00000000e+00 
 1.99526231e+07  5.29317293e+00  1.99526231e+07  1.00000000e+00  1.99526231e+07  7.76277386e-01  1.99526231e+07  7.76277386e-01  1.99526231e+07  8.67540241e-04  1.99526231e+07  1.00000000e+00 
 2.11348904e+07  5.09034731e+00  2.11348904e+07  1.00000000e+00  2.11348904e+07  7.72360240e-01  2.11348904e+07  7.72360240e-01  2.11348904e+07  9.39802088e-04  2.11348904e+07  1.00000000e+00 
 2.23872114e+07  4.88006291e+00  2.23872114e+07  1.00000000e+00  2.23872114e+07  7.68630905e-01  2.23872114e+07  7.68630905e-01  2.23872114e+07  1.02465460e-03  2.23872114e+07  1.00000000e+00 
 2.37137371e+07  4.66749589e+00  2.37137371e+07  1.00000000e+00  2.37137371e+07  7.65095193e-01  2.37137371e+07  7.65095193e-01  2.37137371e+07  1.12469665e-03  2.37137371e+07  1.00000000e+00 
 2.51188643e+07  4.45811650e+00  2.51188643e+07  1.00000000e+00  2.51188643e+07  7.61756840e-01  2.51188643e+07  7.61756840e-01  2.51188643e+07  1.24281497e-03  2.51188643e+07  1.00000000e+00 
 2.66072506e+07  4.25724974e+00  2.66072506e+07  1.00000000e+00  2.66072506e+07  7.58617478e-01  2.66072506e+07  7.58617478e-01  2.66072506e+07  1.38216980e-03  2.66072506e+07  1.00000000e+00 
 2.81838293e+07  4.06947518e+00  2.81838293e+07  1.00000000e+00  2.81838293e+07  7.55676691e-01  2.81838293e+07  7.55676691e-01  2.81838293e+07  1.54618757e-03  2.81838293e+07  1.00000000e+00 
 2.98538262e+07  3.89818835e+00  2.98538262e+07  1.00000000e+00  2.98538262e+07  7.52932140e-01  2.98538262e+07  7.52932141e-01  2.98538262e+07  1.73856613e-03  2.98538262e+07  1.00000000e+00 
 3.16227766e+07  3.74545294e+00  3.16227766e+07  1.00000000e+00  3.16227766e+07  7.50379751e-01  3.16227766e+07  7.50379751e-01  3.16227766e+07  1.96329552e-03  3.16227766e+07  1.00000000e+00 
 3.34965439e+07  3.61199265e+00  3.34965439e+07  1.00000000e+00  3.34965439e+07  7.48013927e-01  3.34965439e+07  7.48013927e-01  3.34965439e+07  2.22469434e-03  3.34965439e+07  1.00000000e+00 
 3.54813389e+07  3.49743214e+00  3.54813389e+07  1.00000000e+00  3.54813389e+07  7.45827794e-01  3.54813389e+07  7.45827794e-01  3.54813389e+07  2.52745980e-03  3.54813389e+07  1.00000000e+00 
 3.75837404e+07  3.40053810e+00  3.75837404e+07  1.00000000e+00  3.75837404e+07  7.43813446e-01  3.75837404e+07  7.43813446e-01  3.75837404e+07  2.87672942e-03  3.75837404e+07  1.00000000e+00 
 3.98107171e+07  3.31956054e+00  3.98107171e+07  1.00000000e+00  3.98107171e+07  7.41962195e-01  3.98107171e+07  7.41962196e-01  3.98107171e+07  3.27815202e-03  3.98107171e+07  1.00000000e+00 
 4.21696503e+07  3.25247857e+00  4.21696503e+07  1.00000000e+00  4.21696503e+07  7.40264796e-01  4.21696503e+07  7.40264796e-01  4.21696503e+07  3.73796729e-03  4.21696503e+07  9.99999999e-01 
 4.46683592e+07  3.19722570e+00  4.46683592e+07  1.00000000e+00  4.46683592e+07  7.38711657e-01  4.46683592e+07  7.38711658e-01  4.46683592e+07  4.26309342e-03  4.46683592e+07  9.99999999e-01 
 4.73151259e+07  3.15183381e+00  4.73151259e+07  1.00000000e+00  4.73151259e+07  7.37293027e-01  4.73151259e+07  7.37293028e-01  4.73151259e+07  4.86122355e-03  4.73151259e+07  9.99999999e-01 
 5.01187234e+07  3.11452514e+00  5.01187234e+07  1.00000000e+00  5.01187234e+07  7.35999150e-01  5.01187234e+07  7.35999150e-01  5.01187234e+07  5.54093204e-03  5.01187234e+07  9.99999999e-01 
 5.30884444e+07  3.08375373e+00  5.30884444e+07  1.00000000e+00  5.30884444e+07  7.34820395e-01  5.30884444e+07  7.34820396e-01  5.30884444e+07  6.31179182e-03  5.30884444e+07  9.99999999e-01 
 5.62341325e+07  3.05822333e+00  5.62341325e+07  1.00000000e+00  5.62341325e+07  7.33747363e-01  5.62341325e+07  7.33747364e-01  5.62341325e+07  7.18450459e-03  5.62341325e+07  9.99999998e-01 
 5.95662144e+07  3.03686568e+00  5.95662144e+07  1.00000000e+00  5.95662144e+07  7.32770961e-01  5.95662144e+07  7.32770963e-01  5.95662144e+07  8.17104534e-03  5.95662144e+07  9.99999998e-01 
 6.30957344e+07  3.01882707e+00  6.30957344e+07  1.00000000e+00  6.30957344e+07  7.31882462e-01  6.30957344e+07  7.31882464e-01  6.30957344e+07  9.28482314e-03  6.30957344e+07  9.99999997e-01 
 6.68343918e+07  3.00343242e+00  6.68343918e+07  1.00000000e+00  6.68343918e+07  7.31073541e-01  6.68343918e+07  7.31073543e-01  6.68343918e+07  1.05408600e-02  6.68343918e+07  9.99999996e-01 
 7.07945784e+07  2.99015742e+00  7.07945784e+07  1.00000000e+00  7.07945784e+07  7.30336291e-01  7.07945784e+07  7.30336294e-01  7.07945784e+07  1.19559902e-02  7.07945784e+07  9.99999995e-01 
 7.49894209e+07  2.97859965e+00  7.49894209e+07  1.00000001e+00  7.49894209e+07  7.29663236e-01  7.49894209e+07  7.29663240e-01  7.49894209e+07  1.35490815e-02  7.49894209e+07  9.99999994e-01 
 7.94328235e+07  2.96845230e+00  7.94328235e+07  1.00000001e+00  7.94328235e+07  7.29047319e-01  7.94328235e+07  7.29047323e-01  7.94328235e+07  1.53412824e-02  7.94328235e+07  9.99999992e-01 
 8.41395142e+07  2.95948290e+00  8.41395142e+07  1.00000001e+00  8.41395142e+07  7.28481888e-01  8.41395142e+07  7.28481893e-01  8.41395142e+07  1.73562960e-02  8.41395142e+07  9.99999990e-01 
 8.91250938e+07  2.95151541e+00  8.91250938e+07  1.00000001e+00  8.91250938e+07  7.27960674e-01  8.91250938e+07  7.27960680e-01  8.91250938e+07  1.96206854e-02  8.91250938e+07  9.99999987e-01 
 9.44060876e+07  2.94441631e+00  9.44060876e+07  1.00000001e+00  9.44060876e+07  7.27477758e-01  9.44060876e+07  7.27477767e-01  9.44060876e+07  2.21642128e-02  9.44060876e+07  9.99999983e-01 
 1.00000000e+08  2.93808333e+00  1.00000000e+08  1.00000002e+00  1.00000000e+08  7.27027544e-01  1.00000000e+08  7.27027555e-01  1.00000000e+08  2.50202168e-02  1.00000000e+08  9.99999979e-01 
 1.05925373e+08  2.93243753e+00  1.05925373e+08  1.00000002e+00  1.05925373e+08  7.26604713e-01  1.05925373e+08  7.26604727e-01  1.05925373e+08  2.82260299e-02  1.05925373e+08  9.99999973e-01 
 1.12201845e+08  2.92741682e+00  1.12201845e+08  1.00000003e+00  1.12201845e+08  7.26204187e-01  1.12201845e+08  7.26204204e-01  1.12201845e+08  3.18234434e-02  1.12201845e+08  9.99999966e-01 
 1.18850223e+08  2.92297181e+00  1.18850223e+08  1.00000004e+00  1.18850223e+08  7.25821081e-01  1.18850223e+08  7.25821103e-01  1.18850223e+08  3.58592209e-02  1.18850223e+08  9.99999957e-01 
 1.25892541e+08  2.91906266e+00  1.25892541e+08  1.00000005e+00  1.25892541e+08  7.25450655e-01  1.25892541e+08  7.25450682e-01  1.25892541e+08  4.03856673e-02  1.25892541e+08  9.99999946e-01 
 1.33352143e+08  2.91565694e+00  1.33352143e+08  1.00000006e+00  1.33352143e+08  7.25088242e-01  1.33352143e+08  7.25088276e-01  1.33352143e+08  4.54612558e-02  1.33352143e+08  9.99999931e-01 
 1.41253754e+08  2.91272919e+00  1.41253754e+08  1.00000008e+00  1.41253754e+08  7.24729103e-01  1.41253754e+08  7.24729147e-01  1.41253754e+08  5.11513170e-02  1.41253754e+08  9.99999913e-01 
 1.49623566e+08  2.91026507e+00  1.49623566e+08  1.00000010e+00  1.49623566e+08  7.24367791e-01  1.49623566e+08  7.24367846e-01  1.49623566e+08  5.75287685e-02  1.49623566e+08  9.99999891e-01 
 1.58489319e+08  2.90821983e+00  1.58489319e+08  1.00000012e+00  1.58489319e+08  7.24003421e-01  1.58489319e+08  7.24003491e-01  1.58489319e+08  6.46751385e-02  1.58489319e+08  9.99999862e-01 
 1.67880402e+08  2.90655478e+00  1.67880402e+08  1.00000015e+00  1.67880402e+08  7.23632873e-01  1.67880402e+08  7.23632961e-01  1.67880402e+08  7.26815220e-02  1.67880402e+08  9.99999826e-01 
 1.77827941e+08  2.90534031e+00  1.77827941e+08  1.00000019e+00  1.77827941e+08  7.23242791e-01  1.77827941e+08  7.23242901e-01  1.77827941e+08  8.16485415e-02  1.77827941e+08  9.99999781e-01 
 1.88364909e+08  2.90452784e+00  1.88364909e+08  1.00000024e+00  1.88364909e+08  7.22833030e-01  1.88364909e+08  7.22833169e-01  1.88364909e+08  9.16891091e-02  1.88364909e+08  9.99999724e-01 
 1.99526231e+08  2.90411308e+00  1.99526231e+08  1.00000030e+00  1.99526231e+08  7.22398464e-01  1.99526231e+08  7.22398639e-01  1.99526231e+08  1.02928543e-01  1.99526231e+08  9.99999653e-01 
 2.11348904e+08  2.90409625e+00  2.11348904e+08  1.00000038e+00  2.11348904e+08  7.21933614e-01  2.11348904e+08  7.21933834e-01  2.11348904e+08  1.15506064e-01  2.11348904e+08  9.99999563e-01 
 2.23872114e+08  2.90448126e+00  2.23872114e+08  1.00000048e+00  2.23872114e+08  7.21432680e-01  2.23872114e+08  7.21432956e-01  2.23872114e+08  1.29576166e-01  2.23872114e+08  9.99999451e-01 
 2.37137371e+08  2.90527582e+00  2.37137371e+08  1.00000060e+00  2.37137371e+08  7.20889472e-01  2.37137371e+08  7.20889819e-01  2.37137371e+08  1.45310048e-01  2.37137371e+08  9.99999309e-01 
 2.51188643e+08  2.90649162e+00  2.51188643e+08  1.00000076e+00  2.51188643e+08  7.20297352e-01  2.51188643e+08  7.20297788e-01  2.51188643e+08  1.62897140e-01  2.51188643e+08  9.99999132e-01 
 2.66072506e+08  2.90814451e+00  2.66072506e+08  1.00000095e+00  2.66072506e+08  7.19649166e-01  2.66072506e+08  7.19649714e-01  2.66072506e+08  1.82546683e-01  2.66072506e+08  9.99998910e-01 
 2.81838293e+08  2.91025463e+00  2.81838293e+08  1.00000119e+00  2.81838293e+08  7.18937187e-01  2.81838293e+08  7.18937874e-01  2.81838293e+08  2.04489363e-01  2.81838293e+08  9.99998632e-01 
 2.98538262e+08  2.91284657e+00  2.98538262e+08  1.00000149e+00  2.98538262e+08  7.18153051e-01  2.98538262e+08  7.18153912e-01  2.98538262e+08  2.28978958e-01  2.98538262e+08  9.99998284e-01 
 3.16227766e+08  2.91594952e+00  3.16227766e+08  1.00000186e+00  3.16227766e+08  7.17287698e-01  3.16227766e+08  7.17288777e-01  3.16227766e+08  2.56293996e-01  3.16227766e+08  9.99997848e-01 
 3.34965439e+08  2.91959733e+00  3.34965439e+08  1.00000233e+00  3.34965439e+08  7.16331318e-01  3.34965439e+08  7.16332670e-01  3.34965439e+08  2.86739338e-01  3.34965439e+08  9.99997305e-01 
 3.54813389e+08  2.92382864e+00  3.54813389e+08  1.00000292e+00  3.54813389e+08  7.15273294e-01  3.54813389e+08  7.15274986e-01  3.54813389e+08  3.20647682e-01  3.54813389e+08  9.99996626e-01 
 3.75837404e+08  2.92868687e+00  3.75837404e+08  1.00000364e+00  3.75837404e+08  7.14102157e-01  3.75837404e+08  7.14104273e-01  3.75837404e+08  3.58380886e-01  3.75837404e+08  9.99995779e-01 
 3.98107171e+08  2.93422019e+00  3.98107171e+08  1.00000454e+00  3.98107171e+08  7.12805551e-01  3.98107171e+08  7.12808195e-01  3.98107171e+08  4.00331056e-01  3.98107171e+08  9.99994725e-01 
 4.21696503e+08  2.94048132e+00  4.21696503e+08  1.00000566e+00  4.21696503e+08  7.11370202e-01  4.21696503e+08  7.11373503e-01  4.21696503e+08  4.46921302e-01  4.21696503e+08  9.99993414e-01 
 4.46683592e+08  2.94752727e+00  4.46683592e+08  1.00000705e+00  4.46683592e+08  7.09781915e-01  4.46683592e+08  7.09786032e-01  4.46683592e+08  4.98606067e-01  4.46683592e+08  9.99991786e-01 
 4.73151259e+08  2.95541884e+00  4.73151259e+08  1.00000876e+00  4.73151259e+08  7.08025585e-01  4.73151259e+08  7.08030713e-01  4.73151259e+08  5.55870912e-01  4.73151259e+08  9.99989767e-01 
 5.01187234e+08  2.96421990e+00  5.01187234e+08  1.00001087e+00  5.01187234e+08  7.06085231e-01  5.01187234e+08  7.06091612e-01  5.01187234e+08  6.19231653e-01  5.01187234e+08  9.99987268e-01 
 5.30884444e+08  2.97399631e+00  5.30884444e+08  1.00001347e+00  5.30884444e+08  7.03944076e-01  5.30884444e+08  7.03952006e-01  5.30884444e+08  6.89232730e-01  5.30884444e+08  9.99984180e-01 
