 2.40000000e+09  7.03618371e-01 -4.42144815e-02  2.40000000e+09  9.92987003e+00  3.78389584e+00  2.40000000e+09 -1.23364852e-06  2.02485549e-06  2.40000000e+09  4.01068969e-01  9.15539068e-01  2.40000000e+09  9.17255413e+00  2.40000000e+09  1.00040967e+00  2.40000000e+09  7.04673014e-01  2.40000000e+09  3.05258479e+00  0.00000000e+00  2.40000000e+09  2.70922736e+00  0.00000000e+00 
 2.40835000e+09  7.03520236e-01 -4.42733963e-02  2.40835000e+09  9.97030701e+00  3.72506304e+00  2.40835000e+09 -1.23557154e-06  2.03608726e-06  2.40835000e+09  4.04162226e-01  9.14173640e-01  2.40835000e+09  9.19042204e+00  2.40835000e+09  1.00041296e+00  2.40835000e+09  7.04576002e-01  2.40835000e+09  3.05216704e+00  0.00000000e+00  2.40835000e+09  2.70894622e+00  0.00000000e+00 
 2.41670000e+09  7.03422371e-01 -4.43319724e-02  2.41670000e+09  1.00101330e+01  3.66596862e+00  2.41670000e+09 -1.23747490e-06  2.04732038e-06  2.41670000e+09  4.07236146e-01  9.12804302e-01  2.41670000e+09  9.20835934e+00  2.41670000e+09  1.00041625e+00  2.41670000e+09  7.04479236e-01  2.41670000e+09  3.05175609e+00  0.00000000e+00  2.41670000e+09  2.70866992e+00  0.00000000e+00 
 2.42505000e+09  7.03324776e-01 -4.43902127e-02  2.42505000e+09  1.00493480e+01  3.60662023e+00  2.42505000e+09 -1.23935872e-06  2.05855477e-06  2.42505000e+09  4.10290854e-01  9.11431177e-01  2.42505000e+09  9.22636592e+00  2.42505000e+09  1.00041956e+00  2.42505000e+09  7.04382717e-01  2.42505000e+09  3.05135185e+00  0.00000000e+00  2.42505000e+09  2.70839840e+00  0.00000000e+00 
 2.43340000e+09  7.03227453e-01 -4.44481201e-02  2.43340000e+09  1.00879522e+01  3.54702546e+00  2.43340000e+09 -1.24122312e-06  2.06979032e-06  2.43340000e+09  4.13326474e-01  9.10054383e-01  2.43340000e+09  9.24444167e+00  2.43340000e+09  1.00042288e+00  2.43340000e+09  7.04286445e-01  2.43340000e+09  3.05095426e+00  0.00000000e+00  2.43340000e+09  2.70813160e+00  0.00000000e+00 
 2.44175000e+09  7.03130401e-01 -4.45056976e-02  2.44175000e+09  1.01259459e+01  3.48719187e+00  2.44175000e+09 -1.24306823e-06  2.08102695e-06  2.44175000e+09  4.16343130e-01  9.08674039e-01  2.44175000e+09  9.26258652e+00  2.44175000e+09  1.00042620e+00  2.44175000e+09  7.04190420e-01  2.44175000e+09  3.05056321e+00  0.00000000e+00  2.44175000e+09  2.70786948e+00  0.00000000e+00 
 2.45010000e+09  7.03033621e-01 -4.45629479e-02  2.45010000e+09  1.01633293e+01  3.42712692e+00  2.45010000e+09 -1.24489417e-06  2.09226457e-06  2.45010000e+09  4.19340946e-01  9.07290260e-01  2.45010000e+09  9.28080034e+00  2.45010000e+09  1.00042954e+00  2.45010000e+09  7.04094644e-01  2.45010000e+09  3.05017865e+00  0.00000000e+00  2.45010000e+09  2.70761197e+00  0.00000000e+00 
 2.45845000e+09  7.02937114e-01 -4.46198739e-02  2.45845000e+09  1.02001028e+01  3.36683805e+00  2.45845000e+09 -1.24670106e-06  2.10350309e-06  2.45845000e+09  4.22320044e-01  9.05903162e-01  2.45845000e+09  9.29908304e+00  2.45845000e+09  1.00043289e+00  2.45845000e+09  7.03999117e-01  2.45845000e+09  3.04980049e+00  0.00000000e+00  2.45845000e+09  2.70735903e+00  0.00000000e+00 
 2.46680000e+09  7.02840880e-01 -4.46764784e-02  2.46680000e+09  1.02362671e+01  3.30633262e+00  2.46680000e+09 -1.24848901e-06  2.11474242e-06  2.46680000e+09  4.25280547e-01  9.04512856e-01  2.46680000e+09  9.31743451e+00  2.46680000e+09  1.00043624e+00  2.46680000e+09  7.03903840e-01  2.46680000e+09  3.04942865e+00  0.00000000e+00  2.46680000e+09  2.70711059e+00  0.00000000e+00 
 2.47515000e+09  7.02744920e-01 -4.47327643e-02  2.47515000e+09  1.02718226e+01  3.24561794e+00  2.47515000e+09 -1.25025817e-06  2.12598247e-06  2.47515000e+09  4.28222577e-01  9.03119453e-01  2.47515000e+09  9.33585466e+00  2.47515000e+09  1.00043961e+00  2.47515000e+09  7.03808813e-01  2.47515000e+09  3.04906306e+00  0.00000000e+00  2.47515000e+09  2.70686661e+00  0.00000000e+00 
 2.48350000e+09  7.02649233e-01 -4.47887343e-02  2.48350000e+09  1.03067701e+01  3.18470126e+00  2.48350000e+09 -1.25200863e-06  2.13722317e-06  2.48350000e+09  4.31146254e-01  9.01723060e-01  2.48350000e+09  9.35434338e+00  2.48350000e+09  1.00044299e+00  2.48350000e+09  7.03714037e-01  2.48350000e+09  3.04870364e+00  0.00000000e+00  2.48350000e+09  2.70662703e+00  0.00000000e+00 
