 2.40000000e+09  7.30000577e-01 -1.87501919e-02  2.40000000e+09 -1.65929232e+00 -3.29034868e-01  2.40000000e+09 -3.09166000e-06 -1.39838958e-06  2.40000000e+09  3.86926892e-01  9.22079550e-01  2.40000000e+09  1.68171090e+00  2.40000000e+09  1.00000838e+00  2.40000000e+09  7.30215608e-01  2.40000000e+09  5.61574166e+00  0.00000000e+00  2.40000000e+09  4.44705223e+00  0.00000000e+00 
 2.40835000e+09  7.29967606e-01 -1.87962408e-02  2.40835000e+09 -1.66120850e+00 -3.24395165e-01  2.40835000e+09 -3.11653136e-06 -1.40475760e-06  2.40835000e+09  3.89964751e-01  9.20798618e-01  2.40835000e+09  1.68459391e+00  2.40835000e+09  1.00000849e+00  2.40835000e+09  7.30183607e-01  2.40835000e+09  5.61569278e+00  0.00000000e+00  2.40835000e+09  4.44702104e+00  0.00000000e+00 
 2.41670000e+09  7.29934581e-01 -1.88422022e-02  2.41670000e+09 -1.66309317e+00 -3.19759354e-01  2.41670000e+09 -3.14150140e-06 -1.41112045e-06  2.41670000e+09  3.92983567e-01  9.19514003e-01  2.41670000e+09  1.68746983e+00  2.41670000e+09  1.00000859e+00  2.41670000e+09  7.30151553e-01  2.41670000e+09  5.61564373e+00  0.00000000e+00  2.41670000e+09  4.44698974e+00  0.00000000e+00 
 2.42505000e+09  7.29901503e-01 -1.88880760e-02  2.42505000e+09 -1.66494654e+00 -3.15127599e-01  2.42505000e+09 -3.16657007e-06 -1.41747808e-06  2.42505000e+09  3.95983463e-01  9.18225824e-01  2.42505000e+09  1.69033879e+00  2.42505000e+09  1.00000869e+00  2.42505000e+09  7.30119445e-01  2.42505000e+09  5.61559453e+00  0.00000000e+00  2.42505000e+09  4.44695833e+00  0.00000000e+00 
 2.43340000e+09  7.29868371e-01 -1.89338617e-02  2.43340000e+09 -1.66676881e+00 -3.10500060e-01  2.43340000e+09 -3.19173728e-06 -1.42383040e-06  2.43340000e+09  3.98964565e-01  9.16934196e-01  2.43340000e+09  1.69320090e+00  2.43340000e+09  1.00000880e+00  2.43340000e+09  7.30087284e-01  2.43340000e+09  5.61554516e+00  0.00000000e+00  2.43340000e+09  4.44692682e+00  0.00000000e+00 
 2.44175000e+09  7.29835188e-01 -1.89795592e-02  2.44175000e+09 -1.66856021e+00 -3.05876895e-01  2.44175000e+09 -3.21700297e-06 -1.43017737e-06  2.44175000e+09  4.01926996e-01  9.15639237e-01  2.44175000e+09  1.69605627e+00  2.44175000e+09  1.00000890e+00  2.44175000e+09  7.30055070e-01  2.44175000e+09  5.61549563e+00  0.00000000e+00  2.44175000e+09  4.44689520e+00  0.00000000e+00 
 2.45010000e+09  7.29801953e-01 -1.90251682e-02  2.45010000e+09 -1.67032094e+00 -3.01258261e-01  2.45010000e+09 -3.24236707e-06 -1.43651891e-06  2.45010000e+09  4.04870878e-01  9.14341057e-01  2.45010000e+09  1.69890501e+00  2.45010000e+09  1.00000901e+00  2.45010000e+09  7.30022804e-01  2.45010000e+09  5.61544595e+00  0.00000000e+00  2.45010000e+09  4.44686347e+00  0.00000000e+00 
 2.45845000e+09  7.29768666e-01 -1.90706885e-02  2.45845000e+09 -1.67205122e+00 -2.96644310e-01  2.45845000e+09 -3.26782951e-06 -1.44285496e-06  2.45845000e+09  4.07796335e-01  9.13039768e-01  2.45845000e+09  1.70174723e+00  2.45845000e+09  1.00000911e+00  2.45845000e+09  7.29990487e-01  2.45845000e+09  5.61539609e+00  0.00000000e+00  2.45845000e+09  4.44683164e+00  0.00000000e+00 
 2.46680000e+09  7.29735328e-01 -1.91161198e-02  2.46680000e+09 -1.67375125e+00 -2.92035192e-01  2.46680000e+09 -3.29339022e-06 -1.44918547e-06  2.46680000e+09  4.10703488e-01  9.11735479e-01  2.46680000e+09  1.70458304e+00  2.46680000e+09  1.00000922e+00  2.46680000e+09  7.29958118e-01  2.46680000e+09  5.61534608e+00  0.00000000e+00  2.46680000e+09  4.44679970e+00  0.00000000e+00 
 2.47515000e+09  7.29701939e-01 -1.91614618e-02  2.47515000e+09 -1.67542125e+00 -2.87431054e-01  2.47515000e+09 -3.31904914e-06 -1.45551036e-06  2.47515000e+09  4.13592458e-01  9.10428297e-01  2.47515000e+09  1.70741254e+00  2.47515000e+09  1.00000933e+00  2.47515000e+09  7.29925698e-01  2.47515000e+09  5.61529591e+00  0.00000000e+00  2.47515000e+09  4.44676765e+00  0.00000000e+00 
 2.48350000e+09  7.29668501e-01 -1.92067145e-02  2.48350000e+09 -1.67706143e+00 -2.82832041e-01  2.48350000e+09 -3.34480618e-06 -1.46182958e-06  2.48350000e+09  4.16463368e-01  9.09118328e-01  2.48350000e+09  1.71023583e+00  2.48350000e+09  1.00000944e+00  2.48350000e+09  7.29893228e-01  2.48350000e+09  5.61524557e+00  0.00000000e+00  2.48350000e+09  4.44673549e+00  0.00000000e+00 
