 2.40000000e+09  4.37874635e-01 -2.87416100e-01  2.40000000e+09  6.11598330e+00  6.01023015e-01  2.40000000e+09 -1.88855038e-05  5.95770608e-05  2.40000000e+09  4.35321522e-01  8.97910733e-01  2.40000000e+09  3.94680749e+00  2.40000000e+09  1.00156420e+00  2.40000000e+09  5.22611253e-01  2.40000000e+09  1.84943111e+00  0.00000000e+00  2.40000000e+09  1.78924996e+00  0.00000000e+00 
 2.40835000e+09  4.37125077e-01 -2.87481364e-01  2.40835000e+09  6.15478106e+00  5.45938128e-01  2.40835000e+09 -1.88323201e-05  5.98565827e-05  2.40835000e+09  4.38539869e-01  8.96327014e-01  2.40835000e+09  3.93618510e+00  2.40835000e+09  1.00157203e+00  2.40835000e+09  5.22011023e-01  2.40835000e+09  1.84873475e+00  0.00000000e+00  2.40835000e+09  1.78852487e+00  0.00000000e+00 
 2.41670000e+09  4.36379185e-01 -2.87545241e-01  2.41670000e+09  6.19318817e+00  4.90077184e-01  2.41670000e+09 -1.87785229e-05  6.01357984e-05  2.41670000e+09  4.41738105e-01  8.94738860e-01  2.41670000e+09  3.92546459e+00  2.41670000e+09  1.00157978e+00  2.41670000e+09  5.21413463e-01  2.41670000e+09  1.84805148e+00  0.00000000e+00  2.41670000e+09  1.78781116e+00  0.00000000e+00 
 2.42505000e+09  4.35636940e-01 -2.87607764e-01  2.42505000e+09  6.23119214e+00  4.33437503e-01  2.42505000e+09 -1.87241163e-05  6.04147074e-05  2.42505000e+09  4.44916358e-01  8.93146404e-01  2.42505000e+09  3.91464759e+00  2.42505000e+09  1.00158745e+00  2.42505000e+09  5.20818569e-01  2.42505000e+09  1.84738124e+00  0.00000000e+00  2.42505000e+09  1.78710878e+00  0.00000000e+00 
 2.43340000e+09  4.34898321e-01 -2.87668965e-01  2.43340000e+09  6.26878025e+00  3.76016516e-01  2.43340000e+09 -1.86691040e-05  6.06933094e-05  2.43340000e+09  4.48074755e-01  8.91549773e-01  2.43340000e+09  3.90373578e+00  2.43340000e+09  1.00159504e+00  2.43340000e+09  5.20226334e-01  2.43340000e+09  1.84672393e+00  0.00000000e+00  2.43340000e+09  1.78641766e+00  0.00000000e+00 
 2.44175000e+09  4.34163309e-01 -2.87728877e-01  2.44175000e+09  6.30593954e+00  3.17811773e-01  2.44175000e+09 -1.86134902e-05  6.09716037e-05  2.44175000e+09  4.51213422e-01  8.89949091e-01  2.44175000e+09  3.89273088e+00  2.44175000e+09  1.00160255e+00  2.44175000e+09  5.19636753e-01  2.44175000e+09  1.84607948e+00  0.00000000e+00  2.44175000e+09  1.78573777e+00  0.00000000e+00 
 2.45010000e+09  4.33431883e-01 -2.87787531e-01  2.45010000e+09  6.34265677e+00  2.58820951e-01  2.45010000e+09 -1.85572784e-05  6.12495901e-05  2.45010000e+09  4.54332486e-01  8.88344484e-01  2.45010000e+09  3.88163470e+00  2.45010000e+09  1.00160998e+00  2.45010000e+09  5.19049818e-01  2.45010000e+09  1.84544783e+00  0.00000000e+00  2.45010000e+09  1.78506905e+00  0.00000000e+00 
 2.45845000e+09  4.32704024e-01 -2.87844959e-01  2.45845000e+09  6.37891847e+00  1.99041862e-01  2.45845000e+09 -1.85004727e-05  6.15272680e-05  2.45845000e+09  4.57432073e-01  8.86736073e-01  2.45845000e+09  3.87044905e+00  2.45845000e+09  1.00161733e+00  2.45845000e+09  5.18465525e-01  2.45845000e+09  1.84482888e+00  0.00000000e+00  2.45845000e+09  1.78441145e+00  0.00000000e+00 
 2.46680000e+09  4.31979711e-01 -2.87901193e-01  2.46680000e+09  6.41471091e+00  1.38472462e-01  2.46680000e+09 -1.84430765e-05  6.18046371e-05  2.46680000e+09  4.60512307e-01  8.85123977e-01  2.46680000e+09  3.85917584e+00  2.46680000e+09  1.00162459e+00  2.46680000e+09  5.17883866e-01  2.46680000e+09  1.84422258e+00  0.00000000e+00  2.46680000e+09  1.78376492e+00  0.00000000e+00 
 2.47515000e+09  4.31258922e-01 -2.87956262e-01  2.47515000e+09  6.45002011e+00  7.71108580e-02  2.47515000e+09 -1.83850937e-05  6.20816969e-05  2.47515000e+09  4.63573314e-01  8.83508314e-01  2.47515000e+09  3.84781701e+00  2.47515000e+09  1.00163177e+00  2.47515000e+09  5.17304834e-01  2.47515000e+09  1.84362885e+00  0.00000000e+00  2.47515000e+09  1.78312942e+00  0.00000000e+00 
 2.48350000e+09  4.30541638e-01 -2.88010198e-01  2.48350000e+09  6.48483181e+00  1.49553180e-02  2.48350000e+09 -1.83265277e-05  6.23584472e-05  2.48350000e+09  4.66615218e-01  8.81889200e-01  2.48350000e+09  3.83637458e+00  2.48350000e+09  1.00163886e+00  2.48350000e+09  5.16728423e-01  2.48350000e+09  1.84304762e+00  0.00000000e+00  2.48350000e+09  1.78250490e+00  0.00000000e+00 
