 2.40000000e+09  6.98212484e-01 -5.01567615e-02  2.40000000e+09  8.82411719e+00  3.91201296e+00  2.40000000e+09 -1.49464946e-06  2.49636103e-06  2.40000000e+09  4.02976458e-01  9.14557958e-01  2.40000000e+09  1.07494275e+01  2.40000000e+09  1.00053736e+00  2.40000000e+09  6.99590199e-01  2.40000000e+09  3.42345384e+00  0.00000000e+00  2.40000000e+09  2.97920009e+00  0.00000000e+00 
 2.40835000e+09  6.98099735e-01 -5.02304355e-02  2.40835000e+09  8.86660788e+00  3.86116898e+00  2.40835000e+09 -1.49682880e-06  2.51017884e-06  2.40835000e+09  4.06076591e-01  9.13180448e-01  2.40835000e+09  1.07667552e+01  2.40835000e+09  1.00054160e+00  2.40835000e+09  6.99479582e-01  2.40835000e+09  3.42282456e+00  0.00000000e+00  2.40835000e+09  2.97878054e+00  0.00000000e+00 
 2.41670000e+09  6.97987240e-01 -5.03037001e-02  2.41670000e+09  8.90857346e+00  3.81000705e+00  2.41670000e+09 -1.49898338e-06  2.52399794e-06  2.41670000e+09  4.09157341e-01  9.11799000e-01  2.41670000e+09  1.07841455e+01  2.41670000e+09  1.00054584e+00  2.41670000e+09  6.99369189e-01  2.41670000e+09  3.42220384e+00  0.00000000e+00  2.41670000e+09  2.97836700e+00  0.00000000e+00 
 2.42505000e+09  6.97875000e-01 -5.03765582e-02  2.42505000e+09  8.95001271e+00  3.75853398e+00  2.42505000e+09 -1.50111334e-06  2.53781822e-06  2.42505000e+09  4.12218835e-01  9.10413737e-01  2.42505000e+09  1.08015983e+01  2.42505000e+09  1.00055010e+00  2.42505000e+09  6.99259021e-01  2.42505000e+09  3.42159157e+00  0.00000000e+00  2.42505000e+09  2.97795941e+00  0.00000000e+00 
 2.43340000e+09  6.97763017e-01 -5.04490128e-02  2.43340000e+09  8.99092450e+00  3.70675653e+00  2.43340000e+09 -1.50321884e-06  2.55163955e-06  2.43340000e+09  4.15261196e-01  9.09024777e-01  2.43340000e+09  1.08191135e+01  2.43340000e+09  1.00055437e+00  2.43340000e+09  6.99149080e-01  2.43340000e+09  3.42098763e+00  0.00000000e+00  2.43340000e+09  2.97755770e+00  0.00000000e+00 
 2.44175000e+09  6.97651291e-01 -5.05210669e-02  2.44175000e+09  9.03130779e+00  3.65468146e+00  2.44175000e+09 -1.50530005e-06  2.56546183e-06  2.44175000e+09  4.18284548e-01  9.07632241e-01  2.44175000e+09  1.08366911e+01  2.44175000e+09  1.00055865e+00  2.44175000e+09  6.99039366e-01  2.44175000e+09  3.42039193e+00  0.00000000e+00  2.44175000e+09  2.97716178e+00  0.00000000e+00 
 2.45010000e+09  6.97539823e-01 -5.05927234e-02  2.45010000e+09  9.07116163e+00  3.60231546e+00  2.45010000e+09 -1.50735710e-06  2.57928495e-06  2.45010000e+09  4.21289014e-01  9.06236244e-01  2.45010000e+09  1.08543310e+01  2.45010000e+09  1.00056294e+00  2.45010000e+09  6.98929881e-01  2.45010000e+09  3.41980438e+00  0.00000000e+00  2.45010000e+09  2.97677160e+00  0.00000000e+00 
 2.45845000e+09  6.97428615e-01 -5.06639853e-02  2.45845000e+09  9.11048514e+00  3.54966522e+00  2.45845000e+09 -1.50939016e-06  2.59310880e-06  2.45845000e+09  4.24274719e-01  9.04836901e-01  2.45845000e+09  1.08720332e+01  2.45845000e+09  1.00056724e+00  2.45845000e+09  6.98820626e-01  2.45845000e+09  3.41922485e+00  0.00000000e+00  2.45845000e+09  2.97638707e+00  0.00000000e+00 
 2.46680000e+09  6.97317667e-01 -5.07348556e-02  2.46680000e+09  9.14927754e+00  3.49673738e+00  2.46680000e+09 -1.51139937e-06  2.60693326e-06  2.46680000e+09  4.27241784e-01  9.03434324e-01  2.46680000e+09  1.08897975e+01  2.46680000e+09  1.00057156e+00  2.46680000e+09  6.98711601e-01  2.46680000e+09  3.41865327e+00  0.00000000e+00  2.46680000e+09  2.97600814e+00  0.00000000e+00 
 2.47515000e+09  6.97206980e-01 -5.08053371e-02  2.47515000e+09  9.18753812e+00  3.44353854e+00  2.47515000e+09 -1.51338490e-06  2.62075825e-06  2.47515000e+09  4.30190330e-01  9.02028625e-01  2.47515000e+09  1.09076239e+01  2.47515000e+09  1.00057589e+00  2.47515000e+09  6.98602809e-01  2.47515000e+09  3.41808953e+00  0.00000000e+00  2.47515000e+09  2.97563474e+00  0.00000000e+00 
 2.48350000e+09  6.97096555e-01 -5.08754328e-02  2.48350000e+09  9.22526627e+00  3.39007529e+00  2.48350000e+09 -1.51534688e-06  2.63458365e-06  2.48350000e+09  4.33120480e-01  9.00619912e-01  2.48350000e+09  1.09255124e+01  2.48350000e+09  1.00058022e+00  2.48350000e+09  6.98494249e-01  2.48350000e+09  3.41753354e+00  0.00000000e+00  2.48350000e+09  2.97526680e+00  0.00000000e+00 
