 2.40000000e+09  7.19912160e-01 -2.85195755e-02  2.40000000e+09 -2.45670267e+00 -1.90556475e-02  2.40000000e+09 -6.60719802e-06 -2.34830034e-06  2.40000000e+09  3.91171916e-01  9.20221362e-01  2.40000000e+09  1.96090610e+00  2.40000000e+09  1.00003442e+00  2.40000000e+09  7.20400770e-01  2.40000000e+09  3.61578889e+00  0.00000000e+00  2.40000000e+09  3.09234303e+00  0.00000000e+00 
 2.40835000e+09  7.19847701e-01 -2.85727070e-02  2.40835000e+09 -2.45696872e+00 -1.09045054e-02  2.40835000e+09 -6.65779855e-06 -2.35785716e-06  2.40835000e+09  3.94226992e-01  9.18915822e-01  2.40835000e+09  1.96624956e+00  2.40835000e+09  1.00003486e+00  2.40835000e+09  7.20337813e-01  2.40835000e+09  3.61571686e+00  0.00000000e+00  2.40835000e+09  3.09229672e+00  0.00000000e+00 
 2.41670000e+09  7.19783264e-01 -2.86256010e-02  2.41670000e+09 -2.45718299e+00 -2.77901959e-03  2.41670000e+09 -6.70858975e-06 -2.36740068e-06  2.41670000e+09  3.97262942e-01  9.17606531e-01  2.41670000e+09  1.97158240e+00  2.41670000e+09  1.00003531e+00  2.41670000e+09  7.20274873e-01  2.41670000e+09  3.61564460e+00  0.00000000e+00  2.41670000e+09  3.09225026e+00  0.00000000e+00 
 2.42505000e+09  7.19718851e-01 -2.86782581e-02  2.42505000e+09 -2.45734599e+00  5.32060086e-03  2.42505000e+09 -6.75957150e-06 -2.37693081e-06  2.42505000e+09  4.00279891e-01  9.16293607e-01  2.42505000e+09  1.97690475e+00  2.42505000e+09  1.00003575e+00  2.42505000e+09  7.20211948e-01  2.42505000e+09  3.61557211e+00  0.00000000e+00  2.42505000e+09  3.09220364e+00  0.00000000e+00 
 2.43340000e+09  7.19654463e-01 -2.87306789e-02  2.43340000e+09 -2.45745824e+00  1.33941527e-02  2.43340000e+09 -6.81074370e-06 -2.38644744e-06  2.43340000e+09  4.03277963e-01  9.14977168e-01  2.43340000e+09  1.98221672e+00  2.43340000e+09  1.00003620e+00  2.43340000e+09  7.20149040e-01  2.43340000e+09  3.61549938e+00  0.00000000e+00  2.43340000e+09  3.09215686e+00  0.00000000e+00 
 2.44175000e+09  7.19590101e-01 -2.87828641e-02  2.44175000e+09 -2.45752023e+00  2.14414383e-02  2.44175000e+09 -6.86210625e-06 -2.39595048e-06  2.44175000e+09  4.06257282e-01  9.13657329e-01  2.44175000e+09  1.98751844e+00  2.44175000e+09  1.00003665e+00  2.44175000e+09  7.20086151e-01  2.44175000e+09  3.61542643e+00  0.00000000e+00  2.44175000e+09  3.09210994e+00  0.00000000e+00 
 2.45010000e+09  7.19525766e-01 -2.88348143e-02  2.45010000e+09 -2.45753246e+00  2.94622659e-02  2.45010000e+09 -6.91365903e-06 -2.40543986e-06  2.45010000e+09  4.09217970e-01  9.12334205e-01  2.45010000e+09  1.99281000e+00  2.45010000e+09  1.00003710e+00  2.45010000e+09  7.20023282e-01  2.45010000e+09  3.61535324e+00  0.00000000e+00  2.45010000e+09  3.09206286e+00  0.00000000e+00 
 2.45845000e+09  7.19461459e-01 -2.88865301e-02  2.45845000e+09 -2.45749545e+00  3.74564494e-02  2.45845000e+09 -6.96540194e-06 -2.41491547e-06  2.45845000e+09  4.12160151e-01  9.11007907e-01  2.45845000e+09  1.99809152e+00  2.45845000e+09  1.00003756e+00  2.45845000e+09  7.19960433e-01  2.45845000e+09  3.61527982e+00  0.00000000e+00  2.45845000e+09  3.09201562e+00  0.00000000e+00 
 2.46680000e+09  7.19397181e-01 -2.89380123e-02  2.46680000e+09 -2.45740967e+00  4.54238080e-02  2.46680000e+09 -7.01733487e-06 -2.42437723e-06  2.46680000e+09  4.15083946e-01  9.09678545e-01  2.46680000e+09  2.00336311e+00  2.46680000e+09  1.00003802e+00  2.46680000e+09  7.19897606e-01  2.46680000e+09  3.61520617e+00  0.00000000e+00  2.46680000e+09  3.09196824e+00  0.00000000e+00 
 2.47515000e+09  7.19332934e-01 -2.89892615e-02  2.47515000e+09 -2.45727562e+00  5.33641665e-02  2.47515000e+09 -7.06945773e-06 -2.43382505e-06  2.47515000e+09  4.17989477e-01  9.08346227e-01  2.47515000e+09  2.00862488e+00  2.47515000e+09  1.00003848e+00  2.47515000e+09  7.19834801e-01  2.47515000e+09  3.61513228e+00  0.00000000e+00  2.47515000e+09  3.09192069e+00  0.00000000e+00 
 2.48350000e+09  7.19268718e-01 -2.90402783e-02  2.48350000e+09 -2.45709380e+00  6.12773549e-02  2.48350000e+09 -7.12177041e-06 -2.44325884e-06  2.48350000e+09  4.20876865e-01  9.07011060e-01  2.48350000e+09  2.01387692e+00  2.48350000e+09  1.00003895e+00  2.48350000e+09  7.19772020e-01  2.48350000e+09  3.61505817e+00  0.00000000e+00  2.48350000e+09  3.09187300e+00  0.00000000e+00 
