 1.00000000e+07  3.65168826e+01  1.00000000e+07  1.00000000e+00  1.00000000e+07  8.19570890e-01  1.00000000e+07  8.19570890e-01  1.00000000e+07  5.16722990e-03  1.00000000e+07  1.00000000e+00 
 1.05925373e+07  3.54349908e+01  1.05925373e+07  1.00000000e+00  1.05925373e+07  8.15949985e-01  1.05925373e+07  8.15949985e-01  1.05925373e+07  5.80381467e-03  1.05925373e+07  1.00000000e+00 
 1.12201845e+07  3.42245097e+01  1.12201845e+07  1.00000000e+00  1.12201845e+07  8.12379320e-01  1.12201845e+07  8.12379320e-01  1.12201845e+07  6.51256199e-03  1.12201845e+07  1.00000000e+00 
 1.18850223e+07  3.28778555e+01  1.18850223e+07  1.00000000e+00  1.18850223e+07  8.08853107e-01  1.18850223e+07  8.08853108e-01  1.18850223e+07  7.30076181e-03  1.18850223e+07  9.99999999e-01 
 1.25892541e+07  3.13892612e+01  1.25892541e+07  1.00000000e+00  1.25892541e+07  8.05367203e-01  1.25892541e+07  8.05367204e-01  1.25892541e+07  8.17625651e-03  1.25892541e+07  9.99999999e-01 
 1.33352143e+07  2.97563266e+01  1.33352143e+07  1.00000000e+00  1.33352143e+07  8.01919199e-01  1.33352143e+07  8.01919199e-01  1.33352143e+07  9.14744205e-03  1.33352143e+07  9.99999999e-01 
 1.41253754e+07  2.79803754e+01  1.41253754e+07  1.00000000e+00  1.41253754e+07  7.98508440e-01  1.41253754e+07  7.98508441e-01  1.41253754e+07  1.02232598e-02  1.41253754e+07  9.99999999e-01 
 1.49623566e+07  2.60678992e+01  1.49623566e+07  1.00000000e+00  1.49623566e+07  7.95135990e-01  1.49623566e+07  7.95135991e-01  1.49623566e+07  1.14131783e-02  1.49623566e+07  9.99999999e-01 
 1.58489319e+07  2.40309070e+01  1.58489319e+07  1.00000000e+00  1.58489319e+07  7.91804537e-01  1.58489319e+07  7.91804537e-01  1.58489319e+07  1.27271629e-02  1.58489319e+07  9.99999999e-01 
 1.67880402e+07  2.18877577e+01  1.67880402e+07  1.00000000e+00  1.67880402e+07  7.88518243e-01  1.67880402e+07  7.88518244e-01  1.67880402e+07  1.41756342e-02  1.67880402e+07  9.99999999e-01 
 1.77827941e+07  1.96629595e+01  1.77827941e+07  1.00000000e+00  1.77827941e+07  7.85282565e-01  1.77827941e+07  7.85282566e-01  1.77827941e+07  1.57694133e-02  1.77827941e+07  9.99999999e-01 
 1.88364909e+07  1.73867313e+01  1.88364909e+07  1.00000000e+00  1.88364909e+07  7.82104021e-01  1.88364909e+07  7.82104023e-01  1.88364909e+07  1.75196559e-02  1.88364909e+07  9.99999998e-01 
 1.99526231e+07  1.50938148e+01  1.99526231e+07  1.00000000e+00  1.99526231e+07  7.78989940e-01  1.99526231e+07  7.78989942e-01  1.99526231e+07  1.94377761e-02  1.99526231e+07  9.99999998e-01 
 2.11348904e+07  1.28216904e+01  2.11348904e+07  1.00000000e+00  2.11348904e+07  7.75948183e-01  2.11348904e+07  7.75948184e-01  2.11348904e+07  2.15353623e-02  2.11348904e+07  9.99999998e-01 
 2.23872114e+07  1.06084511e+01  2.23872114e+07  1.00000000e+00  2.23872114e+07  7.72986856e-01  2.23872114e+07  7.72986858e-01  2.23872114e+07  2.38240888e-02  2.23872114e+07  9.99999998e-01 
 2.37137371e+07  8.49042664e+00  2.37137371e+07  1.00000000e+00  2.37137371e+07  7.70114025e-01  2.37137371e+07  7.70114027e-01  2.37137371e+07  2.63156275e-02  2.37137371e+07  9.99999998e-01 
 2.51188643e+07  6.50000890e+00  2.51188643e+07  1.00000000e+00  2.51188643e+07  7.67337435e-01  2.51188643e+07  7.67337437e-01  2.51188643e+07  2.90215653e-02  2.51188643e+07  9.99999998e-01 
 2.66072506e+07  4.66386785e+00  2.66072506e+07  1.00000000e+00  2.66072506e+07  7.64664255e-01  2.66072506e+07  7.64664257e-01  2.66072506e+07  3.19533322e-02  2.66072506e+07  9.99999998e-01 
 2.81838293e+07  3.00177232e+00  2.81838293e+07  1.00000000e+00  2.81838293e+07  7.62100856e-01  2.81838293e+07  7.62100857e-01  2.81838293e+07  3.51221469e-02  2.81838293e+07  9.99999999e-01 
 2.98538262e+07  1.52608739e+00  2.98538262e+07  1.00000000e+00  2.98538262e+07  7.59652624e-01  2.98538262e+07  7.59652625e-01  2.98538262e+07  3.85389856e-02  2.98538262e+07  9.99999999e-01 
 3.16227766e+07  2.41925207e-01  3.16227766e+07  1.00000000e+00  3.16227766e+07  7.57323827e-01  3.16227766e+07  7.57323828e-01  3.16227766e+07  4.22145772e-02  3.16227766e+07  1.00000000e+00 
 3.34965439e+07 -8.52185871e-01  3.34965439e+07  9.99999999e-01  3.34965439e+07  7.55117528e-01  3.34965439e+07  7.55117528e-01  3.34965439e+07  4.61594305e-02  3.34965439e+07  1.00000000e+00 
 3.54813389e+07 -1.76326963e+00  3.54813389e+07  9.99999998e-01  3.54813389e+07  7.53035542e-01  3.54813389e+07  7.53035541e-01  3.54813389e+07  5.03838930e-02  3.54813389e+07  1.00000000e+00 
 3.75837404e+07 -2.50268989e+00  3.75837404e+07  9.99999996e-01  3.75837404e+07  7.51078453e-01  3.75837404e+07  7.51078451e-01  3.75837404e+07  5.48982416e-02  3.75837404e+07  1.00000000e+00 
 3.98107171e+07 -3.08489669e+00  3.98107171e+07  9.99999995e-01  3.98107171e+07  7.49245660e-01  3.98107171e+07  7.49245658e-01  3.98107171e+07  5.97128032e-02  3.98107171e+07  1.00000000e+00 
 4.21696503e+07 -3.52625114e+00  4.21696503e+07  9.99999993e-01  4.21696503e+07  7.47535463e-01  4.21696503e+07  7.47535461e-01  4.21696503e+07  6.48380999e-02  4.21696503e+07  1.00000000e+00 
 4.46683592e+07 -3.84399684e+00  4.46683592e+07  9.99999991e-01  4.46683592e+07  7.45945178e-01  4.46683592e+07  7.45945174e-01  4.46683592e+07  7.02850135e-02  4.46683592e+07  1.00000001e+00 
 4.73151259e+07 -4.05541476e+00  4.73151259e+07  9.99999989e-01  4.73151259e+07  7.44471260e-01  4.73151259e+07  7.44471255e-01  4.73151259e+07  7.60649629e-02  4.73151259e+07  1.00000001e+00 
 5.01187234e+07 -4.17717443e+00  5.01187234e+07  9.99999986e-01  5.01187234e+07  7.43109447e-01  5.01187234e+07  7.43109441e-01  5.01187234e+07  8.21900876e-02  5.01187234e+07  1.00000001e+00 
 5.30884444e+07 -4.22486647e+00  5.30884444e+07  9.99999983e-01  5.30884444e+07  7.41854901e-01  5.30884444e+07  7.41854894e-01  5.30884444e+07  8.86734300e-02  5.30884444e+07  1.00000001e+00 
 5.62341325e+07 -4.21269808e+00  5.62341325e+07  9.99999980e-01  5.62341325e+07  7.40702348e-01  5.62341325e+07  7.40702340e-01  5.62341325e+07  9.55291114e-02  5.62341325e+07  1.00000001e+00 
 5.95662144e+07 -4.15332583e+00  5.95662144e+07  9.99999977e-01  5.95662144e+07  7.39646207e-01  5.95662144e+07  7.39646197e-01  5.95662144e+07  1.02772497e-01  5.95662144e+07  1.00000002e+00 
 6.30957344e+07 -4.05779452e+00  6.30957344e+07  9.99999974e-01  6.30957344e+07  7.38680710e-01  6.30957344e+07  7.38680699e-01  6.30957344e+07  1.10420345e-01  6.30957344e+07  1.00000002e+00 
 6.68343918e+07 -3.93556004e+00  6.68343918e+07  9.99999970e-01  6.68343918e+07  7.37800011e-01  6.68343918e+07  7.37799999e-01  6.68343918e+07  1.18490944e-01  6.68343918e+07  1.00000002e+00 
 7.07945784e+07 -3.79456779e+00  7.07945784e+07  9.99999966e-01  7.07945784e+07  7.36998276e-01  7.07945784e+07  7.36998263e-01  7.07945784e+07  1.27004227e-01  7.07945784e+07  1.00000002e+00 
 7.49894209e+07 -3.64137127e+00  7.49894209e+07  9.99999962e-01  7.49894209e+07  7.36269761e-01  7.49894209e+07  7.36269746e-01  7.49894209e+07  1.35981873e-01  7.49894209e+07  1.00000002e+00 
 7.94328235e+07 -3.48127075e+00  7.94328235e+07  9.99999957e-01  7.94328235e+07  7.35608871e-01  7.94328235e+07  7.35608855e-01  7.94328235e+07  1.45447394e-01  7.94328235e+07  1.00000003e+00 
 8.41395142e+07 -3.31846288e+00  8.41395142e+07  9.99999952e-01  8.41395142e+07  7.35010216e-01  8.41395142e+07  7.35010200e-01  8.41395142e+07  1.55426204e-01  8.41395142e+07  1.00000003e+00 
