 2.40000000e+09  5.85533552e-01 -1.72313890e-01  2.40000000e+09  1.46922195e+01 -2.90716839e+00  2.40000000e+09 -1.90720141e-05  4.04189148e-05  2.40000000e+09  4.24267199e-01  9.04463777e-01  2.40000000e+09  5.66307740e-01  2.40000000e+09  9.99537170e-01  2.40000000e+09  6.09390786e-01  2.40000000e+09  1.18827603e+00  0.00000000e+00  2.40000000e+09  1.16100266e+00  0.00000000e+00 
 2.40835000e+09  5.85348407e-01 -1.72593736e-01  2.40835000e+09  1.47088147e+01 -3.02981817e+00  2.40835000e+09 -1.90739800e-05  4.06370873e-05  2.40835000e+09  4.27451291e-01  9.02956368e-01  2.40835000e+09  5.63022409e-01  2.40835000e+09  9.99530419e-01  2.40835000e+09  6.09282604e-01  2.40835000e+09  1.18836909e+00  0.00000000e+00  2.40835000e+09  1.16100946e+00  0.00000000e+00 
 2.41670000e+09  5.85164060e-01 -1.72874189e-01  2.41670000e+09  1.47243387e+01 -3.15284572e+00  2.41670000e+09 -1.90754382e-05  4.08552551e-05  2.41670000e+09  4.30615574e-01  9.01444653e-01  2.41670000e+09  5.59737855e-01  2.41670000e+09  9.99523611e-01  2.41670000e+09  6.09175486e-01  2.41670000e+09  1.18846475e+00  0.00000000e+00  2.41670000e+09  1.16101897e+00  0.00000000e+00 
 2.42505000e+09  5.84980500e-01 -1.73155247e-01  2.42505000e+09  1.47387865e+01 -3.27624396e+00  2.42505000e+09 -1.90763908e-05  4.10734163e-05  2.42505000e+09  4.33760173e-01  8.99928758e-01  2.42505000e+09  5.56454289e-01  2.42505000e+09  9.99516746e-01  2.42505000e+09  6.09069419e-01  2.42505000e+09  1.18856300e+00  0.00000000e+00  2.42505000e+09  1.16103120e+00  0.00000000e+00 
 2.43340000e+09  5.84797715e-01 -1.73436910e-01  2.43340000e+09  1.47521530e+01 -3.40000575e+00  2.43340000e+09 -1.90768401e-05  4.12915688e-05  2.43340000e+09  4.36885214e-01  8.98408808e-01  2.43340000e+09  5.53171927e-01  2.43340000e+09  9.99509825e-01  2.43340000e+09  6.08964393e-01  2.43340000e+09  1.18866385e+00  0.00000000e+00  2.43340000e+09  1.16104613e+00  0.00000000e+00 
 2.44175000e+09  5.84615692e-01 -1.73719178e-01  2.44175000e+09  1.47644335e+01 -3.52412391e+00  2.44175000e+09 -1.90767881e-05  4.15097107e-05  2.44175000e+09  4.39990822e-01  8.96884925e-01  2.44175000e+09  5.49890991e-01  2.44175000e+09  9.99502847e-01  2.44175000e+09  6.08860397e-01  2.44175000e+09  1.18876729e+00  0.00000000e+00  2.44175000e+09  1.16106378e+00  0.00000000e+00 
 2.45010000e+09  5.84434419e-01 -1.74002049e-01  2.45010000e+09  1.47756227e+01 -3.64859121e+00  2.45010000e+09 -1.90762370e-05  4.17278398e-05  2.45010000e+09  4.43077120e-01  8.95357230e-01  2.45010000e+09  5.46611710e-01  2.45010000e+09  9.99495814e-01  2.45010000e+09  6.08757420e-01  2.45010000e+09  1.18887331e+00  0.00000000e+00  2.45010000e+09  1.16108414e+00  0.00000000e+00 
 2.45845000e+09  5.84253885e-01 -1.74285524e-01  2.45845000e+09  1.47857156e+01 -3.77340034e+00  2.45845000e+09 -1.90751888e-05  4.19459544e-05  2.45845000e+09  4.46144233e-01  8.93825843e-01  2.45845000e+09  5.43334319e-01  2.45845000e+09  9.99488724e-01  2.45845000e+09  6.08655451e-01  2.45845000e+09  1.18898192e+00  0.00000000e+00  2.45845000e+09  1.16110721e+00  0.00000000e+00 
 2.46680000e+09  5.84074079e-01 -1.74569601e-01  2.46680000e+09  1.47947071e+01 -3.89854396e+00  2.46680000e+09 -1.90736458e-05  4.21640525e-05  2.46680000e+09  4.49192284e-01  8.92290879e-01  2.46680000e+09  5.40059057e-01  2.46680000e+09  9.99481578e-01  2.46680000e+09  6.08554481e-01  2.46680000e+09  1.18909312e+00  0.00000000e+00  2.46680000e+09  1.16113299e+00  0.00000000e+00 
 2.47515000e+09  5.83894987e-01 -1.74854280e-01  2.47515000e+09  1.48025922e+01 -4.02401466e+00  2.47515000e+09 -1.90716099e-05  4.23821322e-05  2.47515000e+09  4.52221394e-01  8.90752454e-01  2.47515000e+09  5.36786172e-01  2.47515000e+09  9.99474376e-01  2.47515000e+09  6.08454498e-01  2.47515000e+09  1.18920690e+00  0.00000000e+00  2.47515000e+09  1.16116149e+00  0.00000000e+00 
 2.48350000e+09  5.83716600e-01 -1.75139560e-01  2.48350000e+09  1.48093656e+01 -4.14980496e+00  2.48350000e+09 -1.90690833e-05  4.26001916e-05  2.48350000e+09  4.55231688e-01  8.89210681e-01  2.48350000e+09  5.33515917e-01  2.48350000e+09  9.99467119e-01  2.48350000e+09  6.08355492e-01  2.48350000e+09  1.18932326e+00  0.00000000e+00  2.48350000e+09  1.16119269e+00  0.00000000e+00 
