 2.40000000e+09  6.31480620e-01 -1.14646243e-01  2.40000000e+09 -3.29959135e+00  2.61329442e+00  2.40000000e+09 -9.68090079e-05  2.53905518e-05  2.40000000e+09  4.77029839e-01  8.74762192e-01  2.40000000e+09  5.20601540e+00  2.40000000e+09  1.00302874e+00  2.40000000e+09  6.39581177e-01  2.40000000e+09  1.36025895e+00  0.00000000e+00  2.40000000e+09  1.35468522e+00  0.00000000e+00 
 2.40835000e+09  6.31330290e-01 -1.14784256e-01  2.40835000e+09 -3.28467072e+00  2.62111874e+00  2.40835000e+09 -9.74191339e-05  2.55959662e-05  2.40835000e+09  4.80390028e-01  8.72886153e-01  2.40835000e+09  5.22602239e+00  2.40835000e+09  1.00305703e+00  2.40835000e+09  6.39439057e-01  2.40835000e+09  1.36012142e+00  0.00000000e+00  2.40835000e+09  1.35451989e+00  0.00000000e+00 
 2.41670000e+09  6.31180833e-01 -1.14922460e-01  2.41670000e+09 -3.26977746e+00  2.62881616e+00  2.41670000e+09 -9.80310239e-05  2.58022380e-05  2.41670000e+09  4.83728823e-01  8.71004874e-01  2.41670000e+09  5.24600247e+00  2.41670000e+09  1.00308544e+00  2.41670000e+09  6.39297808e-01  2.41670000e+09  1.35998379e+00  0.00000000e+00  2.41670000e+09  1.35435436e+00  0.00000000e+00 
 2.42505000e+09  6.31032242e-01 -1.15060857e-01  2.42505000e+09 -3.25491231e+00  2.63638800e+00  2.42505000e+09 -9.86446775e-05  2.60093690e-05  2.42505000e+09  4.87046350e-01  8.69118497e-01  2.42505000e+09  5.26595541e+00  2.42505000e+09  1.00311395e+00  2.42505000e+09  6.39157422e-01  2.42505000e+09  1.35984605e+00  0.00000000e+00  2.42505000e+09  1.35418863e+00  0.00000000e+00 
 2.43340000e+09  6.30884507e-01 -1.15199451e-01  2.43340000e+09 -3.24007597e+00  2.64383553e+00  2.43340000e+09 -9.92600942e-05  2.62173609e-05  2.43340000e+09  4.90342733e-01  8.67227164e-01  2.43340000e+09  5.28588099e+00  2.43340000e+09  1.00314257e+00  2.43340000e+09  6.39017892e-01  2.43340000e+09  1.35970822e+00  0.00000000e+00  2.43340000e+09  1.35402272e+00  0.00000000e+00 
 2.44175000e+09  6.30737620e-01 -1.15338242e-01  2.44175000e+09 -3.22526914e+00  2.65116004e+00  2.44175000e+09 -9.98772736e-05  2.64262156e-05  2.44175000e+09  4.93618099e-01  8.65331011e-01  2.44175000e+09  5.30577899e+00  2.44175000e+09  1.00317129e+00  2.44175000e+09  6.38879210e-01  2.44175000e+09  1.35957030e+00  0.00000000e+00  2.44175000e+09  1.35385661e+00  0.00000000e+00 
 2.45010000e+09  6.30591572e-01 -1.15477233e-01  2.45010000e+09 -3.21049250e+00  2.65836280e+00  2.45010000e+09 -1.00496215e-04  2.66359349e-05  2.45010000e+09  4.96872571e-01  8.63430175e-01  2.45010000e+09  5.32564917e+00  2.45010000e+09  1.00320012e+00  2.45010000e+09  6.38741368e-01  2.45010000e+09  1.35943228e+00  0.00000000e+00  2.45010000e+09  1.35369033e+00  0.00000000e+00 
 2.45845000e+09  6.30446355e-01 -1.15616425e-01  2.45845000e+09 -3.19574670e+00  2.66544507e+00  2.45845000e+09 -1.01116918e-04  2.68465205e-05  2.45845000e+09  5.00106275e-01  8.61524791e-01  2.45845000e+09  5.34549134e+00  2.45845000e+09  1.00322906e+00  2.45845000e+09  6.38604358e-01  2.45845000e+09  1.35929418e+00  0.00000000e+00  2.45845000e+09  1.35352386e+00  0.00000000e+00 
 2.46680000e+09  6.30301961e-01 -1.15755821e-01  2.46680000e+09 -3.18103238e+00  2.67240812e+00  2.46680000e+09 -1.01739383e-04  2.70579743e-05  2.46680000e+09  5.03319334e-01  8.59614990e-01  2.46680000e+09  5.36530528e+00  2.46680000e+09  1.00325810e+00  2.46680000e+09  6.38468175e-01  2.46680000e+09  1.35915600e+00  0.00000000e+00  2.46680000e+09  1.35335721e+00  0.00000000e+00 
 2.47515000e+09  6.30158381e-01 -1.15895422e-01  2.47515000e+09 -3.16635015e+00  2.67925318e+00  2.47515000e+09 -1.02363608e-04  2.72702980e-05  2.47515000e+09  5.06511872e-01  8.57700903e-01  2.47515000e+09  5.38509076e+00  2.47515000e+09  1.00328724e+00  2.47515000e+09  6.38332808e-01  2.47515000e+09  1.35901774e+00  0.00000000e+00  2.47515000e+09  1.35319039e+00  0.00000000e+00 
 2.48350000e+09  6.30015607e-01 -1.16035229e-01  2.48350000e+09 -3.15170061e+00  2.68598149e+00  2.48350000e+09 -1.02989594e-04  2.74834937e-05  2.48350000e+09  5.09684012e-01  8.55782658e-01  2.48350000e+09  5.40484759e+00  2.48350000e+09  1.00331648e+00  2.48350000e+09  6.38198253e-01  2.48350000e+09  1.35887940e+00  0.00000000e+00  2.48350000e+09  1.35302340e+00  0.00000000e+00 
