 2.40000000e+09  6.36586642e-01 -1.08503175e-01  2.40000000e+09  1.11678679e+01  5.86532042e-01  2.40000000e+09 -6.15723242e-06  1.12692202e-05  2.40000000e+09  4.02329052e-01  9.14924682e-01  2.40000000e+09  1.84735665e+00  2.40000000e+09  1.00020885e+00  2.40000000e+09  6.45369610e-01  2.40000000e+09  1.59194730e+00  0.00000000e+00  2.40000000e+09  1.57950330e+00  0.00000000e+00 
 2.40835000e+09  6.36488957e-01 -1.08687737e-01  2.40835000e+09  1.11927489e+01  5.16437817e-01  2.40835000e+09 -6.16353708e-06  1.13312016e-05  2.40835000e+09  4.05427133e-01  9.13551749e-01  2.40835000e+09  1.84746842e+00  2.40835000e+09  1.00021019e+00  2.40835000e+09  6.45300862e-01  2.40835000e+09  1.59186077e+00  0.00000000e+00  2.40835000e+09  1.57941100e+00  0.00000000e+00 
 2.41670000e+09  6.36391818e-01 -1.08872646e-01  2.41670000e+09  1.12170856e+01  4.46177763e-01  2.41670000e+09 -6.16971784e-06  1.13931918e-05  2.41670000e+09  4.08505852e-01  9.12174890e-01  2.41670000e+09  1.84757023e+00  2.41670000e+09  1.00021152e+00  2.41670000e+09  6.45232759e-01  2.41670000e+09  1.59177691e+00  0.00000000e+00  2.41670000e+09  1.57932112e+00  0.00000000e+00 
 2.42505000e+09  6.36295217e-01 -1.09057902e-01  2.42505000e+09  1.12408786e+01  3.75755905e-01  2.42505000e+09 -6.17577530e-06  1.14551902e-05  2.42505000e+09  4.11565335e-01  9.10794226e-01  2.42505000e+09  1.84766209e+00  2.42505000e+09  1.00021285e+00  2.42505000e+09  6.45165296e-01  2.42505000e+09  1.59169568e+00  0.00000000e+00  2.42505000e+09  1.57923364e+00  0.00000000e+00 
 2.43340000e+09  6.36199148e-01 -1.09243505e-01  2.43340000e+09  1.12641282e+01  3.05176237e-01  2.43340000e+09 -6.18171009e-06  1.15171963e-05  2.43340000e+09  4.14605708e-01  9.09409878e-01  2.43340000e+09  1.84774396e+00  2.43340000e+09  1.00021418e+00  2.43340000e+09  6.45098465e-01  2.43340000e+09  1.59161707e+00  0.00000000e+00  2.43340000e+09  1.57914855e+00  0.00000000e+00 
 2.44175000e+09  6.36103603e-01 -1.09429453e-01  2.44175000e+09  1.12868351e+01  2.34442713e-01  2.44175000e+09 -6.18752282e-06  1.15792096e-05  2.44175000e+09  4.17627092e-01  9.08021964e-01  2.44175000e+09  1.84781585e+00  2.44175000e+09  1.00021551e+00  2.44175000e+09  6.45032261e-01  2.44175000e+09  1.59154106e+00  0.00000000e+00  2.44175000e+09  1.57906584e+00  0.00000000e+00 
 2.45010000e+09  6.36008576e-01 -1.09615747e-01  2.45010000e+09  1.13089998e+01  1.63559256e-01  2.45010000e+09 -6.19321409e-06  1.16412295e-05  2.45010000e+09  4.20629613e-01  9.06630600e-01  2.45010000e+09  1.84787774e+00  2.45010000e+09  1.00021684e+00  2.45010000e+09  6.44966677e-01  2.45010000e+09  1.59146764e+00  0.00000000e+00  2.45010000e+09  1.57898549e+00  0.00000000e+00 
 2.45845000e+09  6.35914062e-01 -1.09802385e-01  2.45845000e+09  1.13306228e+01  9.25297540e-02  2.45845000e+09 -6.19878451e-06  1.17032556e-05  2.45845000e+09  4.23613393e-01  9.05235902e-01  2.45845000e+09  1.84792963e+00  2.45845000e+09  1.00021817e+00  2.45845000e+09  6.44901707e-01  2.45845000e+09  1.59139679e+00  0.00000000e+00  2.45845000e+09  1.57890749e+00  0.00000000e+00 
 2.46680000e+09  6.35820052e-01 -1.09989368e-01  2.46680000e+09  1.13517046e+01  2.13580624e-02  2.46680000e+09 -6.20423468e-06  1.17652874e-05  2.46680000e+09  4.26578555e-01  9.03837980e-01  2.46680000e+09  1.84797151e+00  2.46680000e+09  1.00021950e+00  2.46680000e+09  6.44837345e-01  2.46680000e+09  1.59132851e+00  0.00000000e+00  2.46680000e+09  1.57883182e+00  0.00000000e+00 
 2.47515000e+09  6.35726541e-01 -1.10176695e-01  2.47515000e+09  1.13722458e+01 -4.99519963e-02  2.47515000e+09 -6.20956520e-06  1.18273243e-05  2.47515000e+09  4.29525220e-01  9.02436946e-01  2.47515000e+09  1.84800338e+00  2.47515000e+09  1.00022083e+00  2.47515000e+09  6.44773585e-01  2.47515000e+09  1.59126276e+00  0.00000000e+00  2.47515000e+09  1.57875848e+00  0.00000000e+00 
 2.48350000e+09  6.35633523e-01 -1.10364364e-01  2.48350000e+09  1.13922469e+01 -1.21396632e-01  2.48350000e+09 -6.21477666e-06  1.18893660e-05  2.48350000e+09  4.32453510e-01  9.01032909e-01  2.48350000e+09  1.84802523e+00  2.48350000e+09  1.00022216e+00  2.48350000e+09  6.44710420e-01  2.48350000e+09  1.59119954e+00  0.00000000e+00  2.48350000e+09  1.57868744e+00  0.00000000e+00 
