 2.40000000e+09  7.29305873e-01 -1.94673740e-02  2.40000000e+09 -1.46857294e+00 -3.46327709e-01  2.40000000e+09 -3.62055046e-06 -1.60226194e-06  2.40000000e+09  3.87016632e-01  9.22041177e-01  2.40000000e+09  1.63744703e+00  2.40000000e+09  1.00000814e+00  2.40000000e+09  7.29539173e-01  2.40000000e+09  5.66714359e+00  0.00000000e+00  2.40000000e+09  4.48684779e+00  0.00000000e+00 
 2.40835000e+09  7.29274013e-01 -1.95177402e-02  2.40835000e+09 -1.47052770e+00 -3.42418997e-01  2.40835000e+09 -3.64977323e-06 -1.60959690e-06  2.40835000e+09  3.90054859e-01  9.20759731e-01  2.40835000e+09  1.64001742e+00  2.40835000e+09  1.00000824e+00  2.40835000e+09  7.29508437e-01  2.40835000e+09  5.66709231e+00  0.00000000e+00  2.40835000e+09  4.48681533e+00  0.00000000e+00 
 2.41670000e+09  7.29242090e-01 -1.95680311e-02  2.41670000e+09 -1.47245563e+00 -3.38512022e-01  2.41670000e+09 -3.67911232e-06 -1.61692508e-06  2.41670000e+09  3.93074042e-01  9.19474601e-01  2.41670000e+09  1.64257979e+00  2.41670000e+09  1.00000834e+00  2.41670000e+09  7.29477638e-01  2.41670000e+09  5.66704087e+00  0.00000000e+00  2.41670000e+09  4.48678277e+00  0.00000000e+00 
 2.42505000e+09  7.29210104e-01 -1.96182462e-02  2.42505000e+09 -1.47435692e+00 -3.34606926e-01  2.42505000e+09 -3.70856763e-06 -1.62424640e-06  2.42505000e+09  3.96074304e-01  9.18185905e-01  2.42505000e+09  1.64513425e+00  2.42505000e+09  1.00000844e+00  2.42505000e+09  7.29446778e-01  2.42505000e+09  5.66698925e+00  0.00000000e+00  2.42505000e+09  4.48675008e+00  0.00000000e+00 
 2.43340000e+09  7.29178056e-01 -1.96683854e-02  2.43340000e+09 -1.47623174e+00 -3.30703850e-01  2.43340000e+09 -3.73813907e-06 -1.63156078e-06  2.43340000e+09  3.99055770e-01  9.16893760e-01  2.43340000e+09  1.64768094e+00  2.43340000e+09  1.00000854e+00  2.43340000e+09  7.29415856e-01  2.43340000e+09  5.66693747e+00  0.00000000e+00  2.43340000e+09  4.48671729e+00  0.00000000e+00 
 2.44175000e+09  7.29145945e-01 -1.97184482e-02  2.44175000e+09 -1.47808025e+00 -3.26802930e-01  2.44175000e+09 -3.76782658e-06 -1.63886814e-06  2.44175000e+09  4.02018562e-01  9.15598281e-01  2.44175000e+09  1.65021997e+00  2.44175000e+09  1.00000864e+00  2.44175000e+09  7.29384872e-01  2.44175000e+09  5.66688551e+00  0.00000000e+00  2.44175000e+09  4.48668439e+00  0.00000000e+00 
 2.45010000e+09  7.29113773e-01 -1.97684343e-02  2.45010000e+09 -1.47990264e+00 -3.22904301e-01  2.45010000e+09 -3.79763005e-06 -1.64616839e-06  2.45010000e+09  4.04962805e-01  9.14299581e-01  2.45010000e+09  1.65275147e+00  2.45010000e+09  1.00000874e+00  2.45010000e+09  7.29353827e-01  2.45010000e+09  5.66683339e+00  0.00000000e+00  2.45010000e+09  4.48665137e+00  0.00000000e+00 
 2.45845000e+09  7.29081539e-01 -1.98183435e-02  2.45845000e+09 -1.48169907e+00 -3.19008096e-01  2.45845000e+09 -3.82754941e-06 -1.65346146e-06  2.45845000e+09  4.07888620e-01  9.12997769e-01  2.45845000e+09  1.65527555e+00  2.45845000e+09  1.00000885e+00  2.45845000e+09  7.29322721e-01  2.45845000e+09  5.66678110e+00  0.00000000e+00  2.45845000e+09  4.48661825e+00  0.00000000e+00 
 2.46680000e+09  7.29049245e-01 -1.98681755e-02  2.46680000e+09 -1.48346972e+00 -3.15114444e-01  2.46680000e+09 -3.85758457e-06 -1.66074727e-06  2.46680000e+09  4.10796130e-01  9.11692957e-01  2.46680000e+09  1.65779233e+00  2.46680000e+09  1.00000895e+00  2.46680000e+09  7.29291555e-01  2.46680000e+09  5.66672864e+00  0.00000000e+00  2.46680000e+09  4.48658501e+00  0.00000000e+00 
 2.47515000e+09  7.29016890e-01 -1.99179299e-02  2.47515000e+09 -1.48521474e+00 -3.11223474e-01  2.47515000e+09 -3.88773545e-06 -1.66802575e-06  2.47515000e+09  4.13685456e-01  9.10385251e-01  2.47515000e+09  1.66030193e+00  2.47515000e+09  1.00000906e+00  2.47515000e+09  7.29260329e-01  2.47515000e+09  5.66667600e+00  0.00000000e+00  2.47515000e+09  4.48655166e+00  0.00000000e+00 
 2.48350000e+09  7.28984475e-01 -1.99676065e-02  2.48350000e+09 -1.48693433e+00 -3.07335312e-01  2.48350000e+09 -3.91800197e-06 -1.67529681e-06  2.48350000e+09  4.16556719e-01  9.09074756e-01  2.48350000e+09  1.66280446e+00  2.48350000e+09  1.00000916e+00  2.48350000e+09  7.29229044e-01  2.48350000e+09  5.66662320e+00  0.00000000e+00  2.48350000e+09  4.48651819e+00  0.00000000e+00 
