 2.40000000e+09  6.48427638e-01 -1.03039631e-01  2.40000000e+09  1.15526471e+01  4.88291870e-01  2.40000000e+09 -5.55166409e-06  1.00000371e-05  2.40000000e+09  4.00802947e-01  9.15672266e-01  2.40000000e+09  1.65226374e+00  2.40000000e+09  1.00015170e+00  2.40000000e+09  6.56209804e-01  2.40000000e+09  1.45565523e+00  0.00000000e+00  2.40000000e+09  1.44942199e+00  0.00000000e+00 
 2.40835000e+09  6.48342335e-01 -1.03226785e-01  2.40835000e+09  1.15754962e+01  4.17204652e-01  2.40835000e+09 -5.55780578e-06  1.00552028e-05  2.40835000e+09  4.03895281e-01  9.14308703e-01  2.40835000e+09  1.65270294e+00  2.40835000e+09  1.00015272e+00  2.40835000e+09  6.56151833e-01  2.40835000e+09  1.45565596e+00  0.00000000e+00  2.40835000e+09  1.44940540e+00  0.00000000e+00 
 2.41670000e+09  6.48257488e-01 -1.03414268e-01  2.41670000e+09  1.15977951e+01  3.45992678e-01  2.41670000e+09 -5.56383839e-06  1.01103769e-05  2.41670000e+09  4.06968287e-01  9.12941237e-01  2.41670000e+09  1.65313718e+00  2.41670000e+09  1.00015375e+00  2.41670000e+09  6.56094415e-01  2.41670000e+09  1.45565900e+00  0.00000000e+00  2.41670000e+09  1.44939099e+00  0.00000000e+00 
 2.42505000e+09  6.48173090e-01 -1.03602080e-01  2.42505000e+09  1.16195449e+01  2.74660005e-01  2.42505000e+09 -5.56976248e-06  1.01655589e-05  2.42505000e+09  4.10022090e-01  9.11569989e-01  2.42505000e+09  1.65356642e+00  2.42505000e+09  1.00015478e+00  2.42505000e+09  6.56037543e-01  2.42505000e+09  1.45566433e+00  0.00000000e+00  2.42505000e+09  1.44937874e+00  0.00000000e+00 
 2.43340000e+09  6.48089137e-01 -1.03790220e-01  2.43340000e+09  1.16407466e+01  2.03210649e-01  2.43340000e+09 -5.57557860e-06  1.02207485e-05  2.43340000e+09  4.13056814e-01  9.10195080e-01  2.43340000e+09  1.65399062e+00  2.43340000e+09  1.00015581e+00  2.43340000e+09  6.55981211e-01  2.43340000e+09  1.45567193e+00  0.00000000e+00  2.43340000e+09  1.44936864e+00  0.00000000e+00 
 2.44175000e+09  6.48005622e-01 -1.03978686e-01  2.44175000e+09  1.16614014e+01  1.31648585e-01  2.44175000e+09 -5.58128730e-06  1.02759450e-05  2.44175000e+09  4.16072584e-01  9.08816626e-01  2.44175000e+09  1.65440975e+00  2.44175000e+09  1.00015684e+00  2.44175000e+09  6.55925414e-01  2.44175000e+09  1.45568179e+00  0.00000000e+00  2.44175000e+09  1.44936068e+00  0.00000000e+00 
 2.45010000e+09  6.47922539e-01 -1.04167477e-01  2.45010000e+09  1.16815103e+01  5.99777493e-02  2.45010000e+09 -5.58688911e-06  1.03311481e-05  2.45010000e+09  4.19069523e-01  9.07434744e-01  2.45010000e+09  1.65482379e+00  2.45010000e+09  1.00015788e+00  2.45010000e+09  6.55870147e-01  2.45010000e+09  1.45569391e+00  0.00000000e+00  2.45010000e+09  1.44935485e+00  0.00000000e+00 
 2.45845000e+09  6.47839883e-01 -1.04356594e-01  2.45845000e+09  1.17010746e+01 -1.17979631e-02  2.45845000e+09 -5.59238459e-06  1.03863572e-05  2.45845000e+09  4.22047754e-01  9.06049548e-01  2.45845000e+09  1.65523271e+00  2.45845000e+09  1.00015891e+00  2.45845000e+09  6.55815403e-01  2.45845000e+09  1.45570826e+00  0.00000000e+00  2.45845000e+09  1.44935113e+00  0.00000000e+00 
 2.46680000e+09  6.47757648e-01 -1.04546034e-01  2.46680000e+09  1.17200953e+01 -8.36746948e-02  2.46680000e+09 -5.59777428e-06  1.04415720e-05  2.46680000e+09  4.25007399e-01  9.04661151e-01  2.46680000e+09  1.65563647e+00  2.46680000e+09  1.00015994e+00  2.46680000e+09  6.55761178e-01  2.46680000e+09  1.45572484e+00  0.00000000e+00  2.46680000e+09  1.44934953e+00  0.00000000e+00 
 2.47515000e+09  6.47675829e-01 -1.04735798e-01  2.47515000e+09  1.17385735e+01 -1.55648627e-01  2.47515000e+09 -5.60305870e-06  1.04967920e-05  2.47515000e+09  4.27948580e-01  9.03269661e-01  2.47515000e+09  1.65603507e+00  2.47515000e+09  1.00016098e+00  2.47515000e+09  6.55707466e-01  2.47515000e+09  1.45574364e+00  0.00000000e+00  2.47515000e+09  1.44935001e+00  0.00000000e+00 
 2.48350000e+09  6.47594420e-01 -1.04925883e-01  2.48350000e+09  1.17565104e+01 -2.27715979e-01  2.48350000e+09 -5.60823839e-06  1.05520167e-05  2.48350000e+09  4.30871419e-01  9.01875188e-01  2.48350000e+09  1.65642847e+00  2.48350000e+09  1.00016201e+00  2.48350000e+09  6.55654262e-01  2.48350000e+09  1.45576463e+00  0.00000000e+00  2.48350000e+09  1.44935259e+00  0.00000000e+00 
