 2.40000000e+09  6.62001094e-01 -9.28753354e-02  2.40000000e+09  1.19706955e+01  3.99453794e-01  2.40000000e+09 -4.72310439e-06  8.30996232e-06  2.40000000e+09  3.99047590e-01  9.16543661e-01  2.40000000e+09  1.40919385e+00  2.40000000e+09  1.00008472e+00  2.40000000e+09  6.68195480e-01  2.40000000e+09  1.33859209e+00  0.00000000e+00  2.40000000e+09  1.33408283e+00  0.00000000e+00 
 2.40835000e+09  6.61932242e-01 -9.30555128e-02  2.40835000e+09  1.19910492e+01  3.27592488e-01  2.40835000e+09 -4.72890653e-06  8.35598565e-06  2.40835000e+09  4.02133392e-01  9.15190961e-01  2.40835000e+09  1.40985008e+00  2.40835000e+09  1.00008536e+00  2.40835000e+09  6.68149785e-01  2.40835000e+09  1.33867313e+00  0.00000000e+00  2.40835000e+09  1.33414612e+00  0.00000000e+00 
 2.41670000e+09  6.61863749e-01 -9.32359837e-02  2.41670000e+09  1.20108484e+01  2.55656228e-01  2.41670000e+09 -4.73461945e-06  8.40201689e-06  2.41670000e+09  4.05199906e-01  9.13834385e-01  2.41670000e+09  1.41050715e+00  2.41670000e+09  1.00008600e+00  2.41670000e+09  6.68104531e-01  2.41670000e+09  1.33875618e+00  0.00000000e+00  2.41670000e+09  1.33421140e+00  0.00000000e+00 
 2.42505000e+09  6.61795609e-01 -9.34167470e-02  2.42505000e+09  1.20300948e+01  1.83649072e-01  2.42505000e+09 -4.74024362e-06  8.44805563e-06  2.42505000e+09  4.08247256e-01  9.12474053e-01  2.42505000e+09  1.41116500e+00  2.42505000e+09  1.00008664e+00  2.42505000e+09  6.68059712e-01  2.42505000e+09  1.33884123e+00  0.00000000e+00  2.42505000e+09  1.33427866e+00  0.00000000e+00 
 2.43340000e+09  6.61727818e-01 -9.35978016e-02  2.43340000e+09  1.20487902e+01  1.11575026e-01  2.43340000e+09 -4.74577948e-06  8.49410145e-06  2.43340000e+09  4.11275566e-01  9.11110085e-01  2.43340000e+09  1.41182360e+00  2.43340000e+09  1.00008728e+00  2.43340000e+09  6.68015324e-01  2.43340000e+09  1.33892828e+00  0.00000000e+00  2.43340000e+09  1.33434787e+00  0.00000000e+00 
 2.44175000e+09  6.61660371e-01 -9.37791463e-02  2.44175000e+09  1.20669364e+01  3.94380527e-02  2.44175000e+09 -4.75122750e-06  8.54015396e-06  2.44175000e+09  4.14284960e-01  9.09742597e-01  2.44175000e+09  1.41248287e+00  2.44175000e+09  1.00008793e+00  2.44175000e+09  6.67971362e-01  2.44175000e+09  1.33901730e+00  0.00000000e+00  2.44175000e+09  1.33441904e+00  0.00000000e+00 
 2.45010000e+09  6.61593263e-01 -9.39607800e-02  2.45010000e+09  1.20845351e+01 -3.27579351e-02  2.45010000e+09 -4.75658815e-06  8.58621276e-06  2.45010000e+09  4.17275562e-01  9.08371706e-01  2.45010000e+09  1.41314279e+00  2.45010000e+09  1.00008858e+00  2.45010000e+09  6.67927822e-01  2.45010000e+09  1.33910830e+00  0.00000000e+00  2.45010000e+09  1.33449215e+00  0.00000000e+00 
 2.45845000e+09  6.61526490e-01 -9.41427016e-02  2.45845000e+09  1.21015883e+01 -1.05009070e-01  2.45845000e+09 -4.76186186e-06  8.63227747e-06  2.45845000e+09  4.20247494e-01  9.06997526e-01  2.45845000e+09  1.41380330e+00  2.45845000e+09  1.00008922e+00  2.45845000e+09  6.67884699e-01  2.45845000e+09  1.33920126e+00  0.00000000e+00  2.45845000e+09  1.33456720e+00  0.00000000e+00 
 2.46680000e+09  6.61460046e-01 -9.43249099e-02  2.46680000e+09  1.21180977e+01 -1.77311528e-01  2.46680000e+09 -4.76704909e-06  8.67834770e-06  2.46680000e+09  4.23200879e-01  9.05620167e-01  2.46680000e+09  1.41446435e+00  2.46680000e+09  1.00008988e+00  2.46680000e+09  6.67841989e-01  2.46680000e+09  1.33929617e+00  0.00000000e+00  2.46680000e+09  1.33464417e+00  0.00000000e+00 
 2.47515000e+09  6.61393929e-01 -9.45074038e-02  2.47515000e+09  1.21340651e+01 -2.49661534e-01  2.47515000e+09 -4.77215029e-06  8.72442309e-06  2.47515000e+09  4.26135839e-01  9.04239740e-01  2.47515000e+09  1.41512591e+00  2.47515000e+09  1.00009053e+00  2.47515000e+09  6.67799687e-01  2.47515000e+09  1.33939302e+00  0.00000000e+00  2.47515000e+09  1.33472305e+00  0.00000000e+00 
 2.48350000e+09  6.61328132e-01 -9.46901821e-02  2.48350000e+09  1.21494924e+01 -3.22055355e-01  2.48350000e+09 -4.77716591e-06  8.77050325e-06  2.48350000e+09  4.29052495e-01  9.02856353e-01  2.48350000e+09  1.41578792e+00  2.48350000e+09  1.00009118e+00  2.48350000e+09  6.67757789e-01  2.48350000e+09  1.33949180e+00  0.00000000e+00  2.48350000e+09  1.33480384e+00  0.00000000e+00 
