 2.40000000e+09  6.98373331e-01 -4.26328748e-02  2.40000000e+09 -3.19398976e+00  7.87208927e-01  2.40000000e+09 -1.92632672e-05 -6.12832358e-06  2.40000000e+09  4.01733870e-01  9.15175830e-01  2.40000000e+09  3.72027194e+00  2.40000000e+09  1.00035460e+00  2.40000000e+09  6.99267153e-01  2.40000000e+09  2.76491197e+00  0.00000000e+00  2.40000000e+09  2.51288677e+00  0.00000000e+00 
 2.40835000e+09  6.98280210e-01 -4.26828517e-02  2.40835000e+09 -3.18901393e+00  7.98088662e-01  2.40835000e+09 -1.94128377e-05 -6.15309796e-06  2.40835000e+09  4.04829357e-01  9.13805665e-01  2.40835000e+09  3.73014611e+00  2.40835000e+09  1.00035821e+00  2.40835000e+09  6.99173881e-01  2.40835000e+09  2.76481769e+00  0.00000000e+00  2.40835000e+09  2.51282391e+00  0.00000000e+00 
 2.41670000e+09  6.98187401e-01 -4.27325347e-02  2.41670000e+09 -3.18398665e+00  8.08891328e-01  2.41670000e+09 -1.95629796e-05 -6.17781381e-06  2.41670000e+09  4.07905484e-01  9.12431577e-01  2.41670000e+09  3.74000431e+00  2.41670000e+09  1.00036183e+00  2.41670000e+09  6.99080896e-01  2.41670000e+09  2.76472313e+00  0.00000000e+00  2.41670000e+09  2.51276085e+00  0.00000000e+00 
 2.42505000e+09  6.98094904e-01 -4.27819267e-02  2.42505000e+09 -3.17890892e+00  8.19617074e-01  2.42505000e+09 -1.97136926e-05 -6.20247077e-06  2.42505000e+09  4.10962377e-01  9.11053688e-01  2.42505000e+09  3.74984659e+00  2.42505000e+09  1.00036546e+00  2.42505000e+09  6.98988200e-01  2.42505000e+09  2.76462829e+00  0.00000000e+00  2.42505000e+09  2.51269761e+00  0.00000000e+00 
 2.43340000e+09  6.98002719e-01 -4.28310308e-02  2.43340000e+09 -3.17378172e+00  8.30266059e-01  2.43340000e+09 -1.98649762e-05 -6.22706845e-06  2.43340000e+09  4.14000160e-01  9.09672118e-01  2.43340000e+09  3.75967295e+00  2.43340000e+09  1.00036912e+00  2.43340000e+09  6.98895790e-01  2.43340000e+09  2.76453318e+00  0.00000000e+00  2.43340000e+09  2.51263419e+00  0.00000000e+00 
 2.44175000e+09  6.97910847e-01 -4.28798500e-02  2.44175000e+09 -3.16860602e+00  8.40838447e-01  2.44175000e+09 -2.00168302e-05 -6.25160651e-06  2.44175000e+09  4.17018957e-01  9.08286985e-01  2.44175000e+09  3.76948341e+00  2.44175000e+09  1.00037279e+00  2.44175000e+09  6.98803669e-01  2.44175000e+09  2.76443779e+00  0.00000000e+00  2.44175000e+09  2.51257058e+00  0.00000000e+00 
 2.45010000e+09  6.97819286e-01 -4.29283873e-02  2.45010000e+09 -3.16338279e+00  8.51334410e-01  2.45010000e+09 -2.01692543e-05 -6.27608457e-06  2.45010000e+09  4.20018890e-01  9.06898407e-01  2.45010000e+09  3.77927800e+00  2.45010000e+09  1.00037647e+00  2.45010000e+09  6.98711835e-01  2.45010000e+09  2.76434213e+00  0.00000000e+00  2.45010000e+09  2.51250678e+00  0.00000000e+00 
 2.45845000e+09  6.97728037e-01 -4.29766456e-02  2.45845000e+09 -3.15811299e+00  8.61754128e-01  2.45845000e+09 -2.03222480e-05 -6.30050227e-06  2.45845000e+09  4.23000084e-01  9.05506496e-01  2.45845000e+09  3.78905672e+00  2.45845000e+09  1.00038018e+00  2.45845000e+09  6.98620290e-01  2.45845000e+09  2.76424619e+00  0.00000000e+00  2.45845000e+09  2.51244280e+00  0.00000000e+00 
 2.46680000e+09  6.97637101e-01 -4.30246279e-02  2.46680000e+09 -3.15279755e+00  8.72097787e-01  2.46680000e+09 -2.04758111e-05 -6.32485927e-06  2.46680000e+09  4.25962661e-01  9.04111365e-01  2.46680000e+09  3.79881959e+00  2.46680000e+09  1.00038390e+00  2.46680000e+09  6.98529032e-01  2.46680000e+09  2.76414998e+00  0.00000000e+00  2.46680000e+09  2.51237863e+00  0.00000000e+00 
 2.47515000e+09  6.97546475e-01 -4.30723372e-02  2.47515000e+09 -3.14743739e+00  8.82365579e-01  2.47515000e+09 -2.06299432e-05 -6.34915520e-06  2.47515000e+09  4.28906741e-01  9.02713125e-01  2.47515000e+09  3.80856663e+00  2.47515000e+09  1.00038764e+00  2.47515000e+09  6.98438062e-01  2.47515000e+09  2.76405349e+00  0.00000000e+00  2.47515000e+09  2.51231428e+00  0.00000000e+00 
 2.48350000e+09  6.97456162e-01 -4.31197762e-02  2.48350000e+09 -3.14203346e+00  8.92557705e-01  2.48350000e+09 -2.07846440e-05 -6.37338973e-06  2.48350000e+09  4.31832447e-01  9.01311885e-01  2.48350000e+09  3.81829784e+00  2.48350000e+09  1.00039139e+00  2.48350000e+09  6.98347380e-01  2.48350000e+09  2.76395673e+00  0.00000000e+00  2.48350000e+09  2.51224974e+00  0.00000000e+00 
