 0.00000000e+00 -2.01457728e-34 
 5.00000000e-10  1.22149071e-11 
 5.39982161e-10  1.30714523e-11 
 6.19946482e-10  1.48133124e-11 
 7.79875126e-10  1.84196402e-11 
 1.09973241e-09  2.57161001e-11 
 1.73944699e-09  4.01709279e-11 
 3.01887613e-09  6.84488739e-11 
 5.57773442e-09  1.22628639e-10 
 9.78281724e-09  2.05330034e-10 
 1.56176488e-08  3.08548782e-10 
 2.27627832e-08  4.19317089e-10 
 3.28317467e-08  5.51393709e-10 
 4.85049919e-08  7.12927417e-10 
 7.98514823e-08  9.21464764e-10 
 1.29851482e-07  1.05063247e-09 
 1.79851482e-07  1.03263256e-09 
 2.29851482e-07  9.39483579e-10 
 2.79851482e-07  8.12283416e-10 
 3.29851482e-07  6.72324689e-10 
 3.79851482e-07  5.32474011e-10 
 4.29851482e-07  3.97893167e-10 
 4.79851482e-07  2.72434232e-10 
 5.29851482e-07  1.56256210e-10 
 5.79851482e-07  5.04914217e-11 
 6.29851482e-07 -4.58827479e-11 
 6.79851482e-07 -1.27612420e-10 
 7.29851482e-07 -1.00693330e-10 
 7.79851482e-07  2.09159246e-09 
 8.29851482e-07  5.45507185e-08 
 8.79851482e-07  1.42739012e-06 
 9.21356116e-07  2.08569760e-05 
 9.60678058e-07  1.83056414e-04 
 1.00000000e-06  7.42706956e-04 
 1.00447387e-06  8.20538960e-04 
 1.01342162e-06  9.81997565e-04 
 1.03131712e-06  1.28491853e-03 
 1.05518524e-06  1.61247345e-03 
 1.08344367e-06  1.87869516e-03 
 1.13344367e-06  2.12702746e-03 
 1.18344367e-06  2.21459717e-03 
 1.23344367e-06  2.24401295e-03 
 1.28344367e-06  2.25411801e-03 
 1.33344367e-06  2.25758312e-03 
 1.38344367e-06  2.25891769e-03 
 1.43344367e-06  2.25926279e-03 
 1.48344367e-06  2.25964916e-03 
 1.53344367e-06  2.25964164e-03 
 1.58344367e-06  2.25970951e-03 
 1.63344367e-06  2.25964656e-03 
 1.68344367e-06  2.25972105e-03 
 1.73344367e-06  2.25963912e-03 
 1.78344367e-06  2.25972508e-03 
 1.83344367e-06  2.25963541e-03 
 1.88344367e-06  2.25972658e-03 
 1.93344367e-06  2.25963414e-03 
 1.98344367e-06  2.25972683e-03 
 2.03344367e-06  2.25963405e-03 
 2.08344367e-06  2.25972653e-03 
 2.13344367e-06  2.25963439e-03 
 2.18344367e-06  2.25972609e-03 
 2.23344367e-06  2.25963482e-03 
 2.28344367e-06  2.25972563e-03 
 2.33344367e-06  2.25963527e-03 
 2.38344367e-06  2.25972517e-03 
 2.43344367e-06  2.25963573e-03 
 2.48344367e-06  2.25972470e-03 
 2.53344367e-06  2.25963621e-03 
 2.58344367e-06  2.25972421e-03 
 2.63344367e-06  2.25963670e-03 
 2.68344367e-06  2.25972373e-03 
 2.73344367e-06  2.25963719e-03 
 2.78344367e-06  2.25972324e-03 
 2.83344367e-06  2.25963767e-03 
 2.88344367e-06  2.25972276e-03 
 2.93344367e-06  2.25963814e-03 
 2.98344367e-06  2.25972229e-03 
 3.03344367e-06  2.25963861e-03 
 3.08344367e-06  2.25972183e-03 
 3.13344367e-06  2.25963907e-03 
 3.18344367e-06  2.25972136e-03 
 3.23344367e-06  2.25963953e-03 
 3.28344367e-06  2.25972091e-03 
 3.33344367e-06  2.25963999e-03 
 3.38344367e-06  2.25972046e-03 
 3.43344367e-06  2.25964044e-03 
 3.48344367e-06  2.25972001e-03 
 3.53344367e-06  2.25964088e-03 
 3.58344367e-06  2.25971957e-03 
 3.63344367e-06  2.25964132e-03 
 3.68344367e-06  2.25971913e-03 
 3.73344367e-06  2.25964175e-03 
 3.78344367e-06  2.25971870e-03 
 3.83344367e-06  2.25964218e-03 
 3.88344367e-06  2.25971827e-03 
 3.93344367e-06  2.25964261e-03 
 3.98344367e-06  2.25971785e-03 
 4.03344367e-06  2.25964303e-03 
 4.08344367e-06  2.25971743e-03 
 4.13344367e-06  2.25964344e-03 
 4.18344367e-06  2.25971702e-03 
 4.23344367e-06  2.25964385e-03 
 4.28344367e-06  2.25971661e-03 
 4.33344367e-06  2.25964426e-03 
 4.38344367e-06  2.25971621e-03 
 4.43344367e-06  2.25964466e-03 
 4.48344367e-06  2.25971581e-03 
 4.53344367e-06  2.25964506e-03 
 4.58344367e-06  2.25971541e-03 
 4.63344367e-06  2.25964545e-03 
 4.68344367e-06  2.25971502e-03 
 4.73344367e-06  2.25964584e-03 
 4.78344367e-06  2.25971463e-03 
 4.83344367e-06  2.25964622e-03 
 4.88344367e-06  2.25971425e-03 
 4.93344367e-06  2.25964660e-03 
 4.98344367e-06  2.25971387e-03 
 5.03344367e-06  2.25964698e-03 
 5.08344367e-06  2.25971350e-03 
 5.13344367e-06  2.25964735e-03 
 5.18344367e-06  2.25971313e-03 
 5.23344367e-06  2.25964772e-03 
 5.28344367e-06  2.25971276e-03 
 5.33344367e-06  2.25964808e-03 
 5.38344367e-06  2.25971240e-03 
 5.43344367e-06  2.25964844e-03 
 5.48344367e-06  2.25971204e-03 
 5.53344367e-06  2.25964880e-03 
 5.58344367e-06  2.25971169e-03 
 5.63344367e-06  2.25964915e-03 
 5.68344367e-06  2.25971134e-03 
 5.73344367e-06  2.25964950e-03 
 5.78344367e-06  2.25971100e-03 
 5.83344367e-06  2.25964984e-03 
 5.88344367e-06  2.25971065e-03 
 5.93344367e-06  2.25965018e-03 
 5.98344367e-06  2.25971032e-03 
 6.03344367e-06  2.25965052e-03 
 6.08344367e-06  2.25970998e-03 
 6.13344367e-06  2.25965085e-03 
 6.18344367e-06  2.25970965e-03 
 6.23344367e-06  2.25965118e-03 
 6.28344367e-06  2.25970932e-03 
 6.33344367e-06  2.25965150e-03 
 6.38344367e-06  2.25970900e-03 
 6.43344367e-06  2.25965183e-03 
 6.48344367e-06  2.25970868e-03 
 6.53344367e-06  2.25965214e-03 
 6.58344367e-06  2.25970836e-03 
 6.63344367e-06  2.25965246e-03 
 6.68344367e-06  2.25970805e-03 
 6.73344367e-06  2.25965277e-03 
 6.78344367e-06  2.25970774e-03 
 6.83344367e-06  2.25965308e-03 
 6.88344367e-06  2.25970743e-03 
 6.93344367e-06  2.25965338e-03 
 6.98344367e-06  2.25970713e-03 
 7.03344367e-06  2.25965368e-03 
 7.08344367e-06  2.25970683e-03 
 7.13344367e-06  2.25965398e-03 
 7.18344367e-06  2.25970654e-03 
 7.23344367e-06  2.25965427e-03 
 7.28344367e-06  2.25970624e-03 
 7.33344367e-06  2.25965457e-03 
 7.38344367e-06  2.25970595e-03 
 7.43344367e-06  2.25965485e-03 
 7.48344367e-06  2.25970567e-03 
 7.53344367e-06  2.25965514e-03 
 7.58344367e-06  2.25970539e-03 
 7.63344367e-06  2.25965542e-03 
 7.68344367e-06  2.25970511e-03 
 7.73344367e-06  2.25965570e-03 
 7.78344367e-06  2.25970483e-03 
 7.83344367e-06  2.25965597e-03 
 7.88344367e-06  2.25970455e-03 
 7.93344367e-06  2.25965625e-03 
 7.98344367e-06  2.25970428e-03 
 8.03344367e-06  2.25965651e-03 
 8.08344367e-06  2.25970402e-03 
 8.13344367e-06  2.25965678e-03 
 8.18344367e-06  2.25970375e-03 
 8.23344367e-06  2.25965704e-03 
 8.28344367e-06  2.25970349e-03 
 8.33344367e-06  2.25965730e-03 
 8.38344367e-06  2.25970323e-03 
