 2.40000000e+09  7.01270484e-01 -3.69682134e-02  2.40000000e+09 -3.52327396e+00  1.49273018e+00  2.40000000e+09 -1.83872026e-05 -6.34367463e-06  2.40000000e+09  4.02632716e-01  9.14691313e-01  2.40000000e+09  3.90444872e+00  2.40000000e+09  1.00042683e+00  2.40000000e+09  7.01784467e-01  2.40000000e+09  2.91960179e+00  0.00000000e+00  2.40000000e+09  2.62509139e+00  0.00000000e+00 
 2.40835000e+09  7.01207165e-01 -3.70041730e-02  2.40835000e+09 -3.51375578e+00  1.50308815e+00  2.40835000e+09 -1.85304202e-05 -6.36967388e-06  2.40835000e+09  4.05731300e-01  9.13315249e-01  2.40835000e+09  3.91647111e+00  2.40835000e+09  1.00043117e+00  2.40835000e+09  7.01719320e-01  2.40835000e+09  2.91951514e+00  0.00000000e+00  2.40835000e+09  2.62503538e+00  0.00000000e+00 
 2.41670000e+09  7.01144190e-01 -3.70400500e-02  2.41670000e+09 -3.50421601e+00  1.51333644e+00  2.41670000e+09 -1.86741906e-05 -6.39562099e-06  2.41670000e+09  4.08810502e-01  9.11935247e-01  2.41670000e+09  3.92847175e+00  2.41670000e+09  1.00043552e+00  2.41670000e+09  7.01654502e-01  2.41670000e+09  2.91942823e+00  0.00000000e+00  2.41670000e+09  2.62497921e+00  0.00000000e+00 
 2.42505000e+09  7.01081558e-01 -3.70758465e-02  2.42505000e+09 -3.49465571e+00  1.52347578e+00  2.42505000e+09 -1.88185134e-05 -6.42151555e-06  2.42505000e+09  4.11870446e-01  9.10551432e-01  2.42505000e+09  3.94045065e+00  2.42505000e+09  1.00043990e+00  2.42505000e+09  7.01590012e-01  2.42505000e+09  2.91934108e+00  0.00000000e+00  2.42505000e+09  2.62492288e+00  0.00000000e+00 
 2.43340000e+09  7.01019266e-01 -3.71115648e-02  2.43340000e+09 -3.48507593e+00  1.53350690e+00  2.43340000e+09 -1.89633883e-05 -6.44735717e-06  2.43340000e+09  4.14911257e-01  9.09163923e-01  2.43340000e+09  3.95240780e+00  2.43340000e+09  1.00044429e+00  2.43340000e+09  7.01525847e-01  2.43340000e+09  2.91925368e+00  0.00000000e+00  2.43340000e+09  2.62486639e+00  0.00000000e+00 
 2.44175000e+09  7.00957313e-01 -3.71472069e-02  2.44175000e+09 -3.47547768e+00  1.54343052e+00  2.44175000e+09 -1.91088150e-05 -6.47314547e-06  2.44175000e+09  4.17933058e-01  9.07772839e-01  2.44175000e+09  3.96434322e+00  2.44175000e+09  1.00044871e+00  2.44175000e+09  7.01462007e-01  2.44175000e+09  2.91916603e+00  0.00000000e+00  2.44175000e+09  2.62480974e+00  0.00000000e+00 
 2.45010000e+09  7.00895697e-01 -3.71827749e-02  2.45010000e+09 -3.46586198e+00  1.55324738e+00  2.45010000e+09 -1.92547934e-05 -6.49888004e-06  2.45010000e+09  4.20935973e-01  9.06378295e-01  2.45010000e+09  3.97625690e+00  2.45010000e+09  1.00045314e+00  2.45010000e+09  7.01398489e-01  2.45010000e+09  2.91907813e+00  0.00000000e+00  2.45010000e+09  2.62475292e+00  0.00000000e+00 
 2.45845000e+09  7.00834416e-01 -3.72182709e-02  2.45845000e+09 -3.45622979e+00  1.56295821e+00  2.45845000e+09 -1.94013229e-05 -6.52456052e-06  2.45845000e+09  4.23920124e-01  9.04980407e-01  2.45845000e+09  3.98814885e+00  2.45845000e+09  1.00045759e+00  2.45845000e+09  7.01335292e-01  2.45845000e+09  2.91898998e+00  0.00000000e+00  2.45845000e+09  2.62469594e+00  0.00000000e+00 
 2.46680000e+09  7.00773467e-01 -3.72536970e-02  2.46680000e+09 -3.44658211e+00  1.57256374e+00  2.46680000e+09 -1.95484035e-05 -6.55018652e-06  2.46680000e+09  4.26885635e-01  9.03579288e-01  2.46680000e+09  4.00001907e+00  2.46680000e+09  1.00046207e+00  2.46680000e+09  7.01272414e-01  2.46680000e+09  2.91890159e+00  0.00000000e+00  2.46680000e+09  2.62463881e+00  0.00000000e+00 
 2.47515000e+09  7.00712850e-01 -3.72890551e-02  2.47515000e+09 -3.43691986e+00  1.58206471e+00  2.47515000e+09 -1.96960347e-05 -6.57575765e-06  2.47515000e+09  4.29832627e-01  9.02175047e-01  2.47515000e+09  4.01186757e+00  2.47515000e+09  1.00046656e+00  2.47515000e+09  7.01209852e-01  2.47515000e+09  2.91881295e+00  0.00000000e+00  2.47515000e+09  2.62458151e+00  0.00000000e+00 
 2.48350000e+09  7.00652562e-01 -3.73243473e-02  2.48350000e+09 -3.42724400e+00  1.59146185e+00  2.48350000e+09 -1.98442163e-05 -6.60127356e-06  2.48350000e+09  4.32761222e-01  9.00767794e-01  2.48350000e+09  4.02369434e+00  2.48350000e+09  1.00047106e+00  2.48350000e+09  7.01147607e-01  2.48350000e+09  2.91872406e+00  0.00000000e+00  2.48350000e+09  2.62452405e+00  0.00000000e+00 
