point_id,corner_label,temp_c,vdd_v,freq_hz,s11_db,s21_db,s12_db,s22_db,s11_mag,s21_mag,s12_mag,s22_mag,k,mu,mag_delta,nf_sp_db,nfmin_sp_db
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.458450e+09,-3.0159,11.9471,-96.5534,-0.0045,0.706655,3.956886,1.487071e-05,0.999486,4.162715,1.000372,0.706274,2.5392,2.3397
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.466800e+09,-3.0164,11.9346,-96.4924,-0.0045,0.706608,3.951190,1.497547e-05,0.999481,4.176149,1.000376,0.706224,2.5392,2.3397
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.475150e+09,-3.0170,11.9220,-96.4316,-0.0045,0.706561,3.945485,1.508061e-05,0.999477,4.189558,1.000379,0.706174,2.5391,2.3396
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.483500e+09,-3.0176,11.9094,-96.3711,-0.0046,0.706515,3.939771,1.518612e-05,0.999473,4.202943,1.000383,0.706124,2.5390,2.3396
sp_fs_125c_vdd1.62v,fs,125,1.62,2.400000e+09,-3.1252,10.7846,-93.4624,-0.0048,0.697816,3.461213,2.122647e-05,0.999445,3.548297,1.000365,0.697394,2.7060,2.4739
sp_fs_125c_vdd1.62v,fs,125,1.62,2.408350e+09,-3.1262,10.7772,-93.3985,-0.0049,0.697736,3.458271,2.138325e-05,0.999440,3.558500,1.000369,0.697310,2.7060,2.4738
sp_fs_125c_vdd1.62v,fs,125,1.62,2.416700e+09,-3.1272,10.7697,-93.3348,-0.0049,0.697655,3.455305,2.154060e-05,0.999435,3.568686,1.000373,0.697226,2.7059,2.4738
sp_fs_125c_vdd1.62v,fs,125,1.62,2.425050e+09,-3.1282,10.7622,-93.2714,-0.0050,0.697575,3.452313,2.169853e-05,0.999430,3.578854,1.000377,0.697142,2.7058,2.4737
sp_fs_125c_vdd1.62v,fs,125,1.62,2.433400e+09,-3.1292,10.7546,-93.2082,-0.0050,0.697495,3.449298,2.185704e-05,0.999425,3.589004,1.000380,0.697059,2.7057,2.4736
sp_fs_125c_vdd1.62v,fs,125,1.62,2.441750e+09,-3.1302,10.7470,-93.1452,-0.0050,0.697416,3.446260,2.201611e-05,0.999420,3.599137,1.000384,0.696976,2.7056,2.4736
sp_fs_125c_vdd1.62v,fs,125,1.62,2.450100e+09,-3.1311,10.7392,-93.0824,-0.0051,0.697337,3.443198,2.217577e-05,0.999415,3.609252,1.000388,0.696893,2.7055,2.4735
sp_fs_125c_vdd1.62v,fs,125,1.62,2.458450e+09,-3.1321,10.7315,-93.0199,-0.0051,0.697258,3.440114,2.233599e-05,0.999410,3.619350,1.000392,0.696811,2.7054,2.4735
sp_fs_125c_vdd1.62v,fs,125,1.62,2.466800e+09,-3.1331,10.7236,-92.9576,-0.0052,0.697179,3.437008,2.249679e-05,0.999405,3.629430,1.000396,0.696729,2.7053,2.4734
sp_fs_125c_vdd1.62v,fs,125,1.62,2.475150e+09,-3.1341,10.7157,-92.8955,-0.0052,0.697101,3.433879,2.265816e-05,0.999400,3.639492,1.000400,0.696647,2.7052,2.4734
sp_fs_125c_vdd1.62v,fs,125,1.62,2.483500e+09,-3.1351,10.7077,-92.8336,-0.0053,0.697023,3.430730,2.282010e-05,0.999395,3.649537,1.000404,0.696566,2.7052,2.4733
sp_fs_125c_vdd1.80v,fs,125,1.80,2.400000e+09,-3.1203,10.8311,-93.8313,-0.0046,0.698211,3.479789,2.034384e-05,0.999467,3.533309,1.000350,0.697806,2.7026,2.4721
sp_fs_125c_vdd1.80v,fs,125,1.80,2.408350e+09,-3.1212,10.8235,-93.7675,-0.0047,0.698134,3.476767,2.049399e-05,0.999462,3.543563,1.000354,0.697725,2.7025,2.4720
sp_fs_125c_vdd1.80v,fs,125,1.80,2.416700e+09,-3.1222,10.8159,-93.7038,-0.0047,0.698057,3.473721,2.064469e-05,0.999457,3.553798,1.000357,0.697644,2.7025,2.4720
sp_fs_125c_vdd1.80v,fs,125,1.80,2.425050e+09,-3.1231,10.8082,-93.6404,-0.0048,0.697980,3.470650,2.079595e-05,0.999453,3.564017,1.000361,0.697564,2.7024,2.4719
sp_fs_125c_vdd1.80v,fs,125,1.80,2.433400e+09,-3.1241,10.8005,-93.5773,-0.0048,0.697903,3.467556,2.094775e-05,0.999448,3.574217,1.000365,0.697484,2.7023,2.4718
sp_fs_125c_vdd1.80v,fs,125,1.80,2.441750e+09,-3.1250,10.7927,-93.5143,-0.0048,0.697827,3.464439,2.110011e-05,0.999443,3.584400,1.000368,0.697404,2.7022,2.4718
sp_fs_125c_vdd1.80v,fs,125,1.80,2.450100e+09,-3.1260,10.7848,-93.4516,-0.0049,0.697751,3.461299,2.125301e-05,0.999438,3.594566,1.000372,0.697325,2.7021,2.4717
sp_fs_125c_vdd1.80v,fs,125,1.80,2.458450e+09,-3.1269,10.7768,-93.3891,-0.0049,0.697675,3.458136,2.140646e-05,0.999434,3.604713,1.000376,0.697246,2.7020,2.4717
sp_fs_125c_vdd1.80v,fs,125,1.80,2.466800e+09,-3.1279,10.7688,-93.3268,-0.0050,0.697600,3.454952,2.156046e-05,0.999429,3.614844,1.000380,0.697167,2.7019,2.4716
sp_fs_125c_vdd1.80v,fs,125,1.80,2.475150e+09,-3.1288,10.7608,-93.2648,-0.0050,0.697525,3.451746,2.171501e-05,0.999424,3.624956,1.000383,0.697088,2.7018,2.4715
sp_fs_125c_vdd1.80v,fs,125,1.80,2.483500e+09,-3.1297,10.7527,-93.2030,-0.0050,0.697450,3.448519,2.187012e-05,0.999419,3.635052,1.000387,0.697010,2.7018,2.4715
sp_fs_125c_vdd1.98v,fs,125,1.98,2.400000e+09,-3.1179,10.8763,-94.0856,-0.0045,0.698403,3.497973,1.975693e-05,0.999486,3.482443,1.000335,0.698012,2.6992,2.4703
sp_fs_125c_vdd1.98v,fs,125,1.98,2.408350e+09,-3.1188,10.8686,-94.0218,-0.0045,0.698328,3.494871,1.990263e-05,0.999482,3.492665,1.000339,0.697934,2.6991,2.4702
sp_fs_125c_vdd1.98v,fs,125,1.98,2.416700e+09,-3.1197,10.8608,-93.9582,-0.0045,0.698253,3.491744,2.004887e-05,0.999477,3.502870,1.000342,0.697856,2.6990,2.4701
sp_fs_125c_vdd1.98v,fs,125,1.98,2.425050e+09,-3.1207,10.8530,-93.8948,-0.0046,0.698179,3.488593,2.019564e-05,0.999473,3.513057,1.000346,0.697778,2.6989,2.4701
sp_fs_125c_vdd1.98v,fs,125,1.98,2.433400e+09,-3.1216,10.8451,-93.8317,-0.0046,0.698105,3.485419,2.034294e-05,0.999468,3.523226,1.000349,0.697701,2.6988,2.4700
sp_fs_125c_vdd1.98v,fs,125,1.98,2.441750e+09,-3.1225,10.8371,-93.7688,-0.0047,0.698031,3.482222,2.049078e-05,0.999464,3.533378,1.000353,0.697624,2.6988,2.4700
sp_fs_125c_vdd1.98v,fs,125,1.98,2.450100e+09,-3.1234,10.8291,-93.7062,-0.0047,0.697957,3.479002,2.063915e-05,0.999459,3.543513,1.000356,0.697547,2.6987,2.4699
sp_fs_125c_vdd1.98v,fs,125,1.98,2.458450e+09,-3.1243,10.8210,-93.6437,-0.0047,0.697884,3.475760,2.078806e-05,0.999454,3.553630,1.000360,0.697471,2.6986,2.4699
sp_fs_125c_vdd1.98v,fs,125,1.98,2.466800e+09,-3.1252,10.8128,-93.5815,-0.0048,0.697812,3.472497,2.093750e-05,0.999450,3.563730,1.000364,0.697395,2.6985,2.4698
sp_fs_125c_vdd1.98v,fs,125,1.98,2.475150e+09,-3.1261,10.8046,-93.5195,-0.0048,0.697739,3.469212,2.108747e-05,0.999445,3.573812,1.000367,0.697319,2.6984,2.4697
sp_fs_125c_vdd1.98v,fs,125,1.98,2.483500e+09,-3.1270,10.7963,-93.4577,-0.0049,0.697667,3.465906,2.123797e-05,0.999441,3.583877,1.000371,0.697243,2.6983,2.4697
sp_fs_27c_vdd1.62v,fs,27,1.62,2.400000e+09,-3.0709,11.5273,-95.2298,-0.0046,0.702188,3.770221,1.731840e-05,0.999471,3.841064,1.000366,0.701792,2.5916,2.3836
sp_fs_27c_vdd1.62v,fs,27,1.62,2.408350e+09,-3.0717,11.5172,-95.1665,-0.0046,0.702124,3.765826,1.744506e-05,0.999466,3.853137,1.000370,0.701725,2.5915,2.3835
sp_fs_27c_vdd1.62v,fs,27,1.62,2.416700e+09,-3.0725,11.5070,-95.1035,-0.0047,0.702061,3.761412,1.757219e-05,0.999461,3.865189,1.000374,0.701658,2.5915,2.3835
sp_fs_27c_vdd1.62v,fs,27,1.62,2.425050e+09,-3.0733,11.4968,-95.0406,-0.0047,0.701997,3.756980,1.769979e-05,0.999457,3.877219,1.000377,0.701591,2.5914,2.3834
sp_fs_27c_vdd1.62v,fs,27,1.62,2.433400e+09,-3.0741,11.4865,-94.9780,-0.0048,0.701934,3.752529,1.782784e-05,0.999452,3.889227,1.000381,0.701524,2.5913,2.3834
sp_fs_27c_vdd1.62v,fs,27,1.62,2.441750e+09,-3.0748,11.4761,-94.9156,-0.0048,0.701872,3.748061,1.795636e-05,0.999447,3.901213,1.000385,0.701458,2.5912,2.3833
sp_fs_27c_vdd1.62v,fs,27,1.62,2.450100e+09,-3.0756,11.4657,-94.8535,-0.0048,0.701809,3.743576,1.808534e-05,0.999443,3.913178,1.000389,0.701393,2.5911,2.3832
sp_fs_27c_vdd1.62v,fs,27,1.62,2.458450e+09,-3.0764,11.4553,-94.7915,-0.0049,0.701747,3.739075,1.821479e-05,0.999438,3.925121,1.000393,0.701327,2.5910,2.3832
sp_fs_27c_vdd1.62v,fs,27,1.62,2.466800e+09,-3.0772,11.4448,-94.7298,-0.0049,0.701685,3.734557,1.834469e-05,0.999433,3.937042,1.000397,0.701262,2.5910,2.3831
sp_fs_27c_vdd1.62v,fs,27,1.62,2.475150e+09,-3.0779,11.4342,-94.6683,-0.0050,0.701624,3.730024,1.847506e-05,0.999428,3.948941,1.000401,0.701197,2.5909,2.3831
sp_fs_27c_vdd1.62v,fs,27,1.62,2.483500e+09,-3.0787,11.4236,-94.6070,-0.0050,0.701563,3.725475,1.860589e-05,0.999424,3.960819,1.000404,0.701133,2.5908,2.3830
sp_fs_27c_vdd1.80v,fs,27,1.80,2.400000e+09,-3.0657,11.5660,-95.5443,-0.0044,0.702614,3.787045,1.670270e-05,0.999489,3.824559,1.000353,0.702231,2.5882,2.3816
sp_fs_27c_vdd1.80v,fs,27,1.80,2.408350e+09,-3.0664,11.5557,-95.4810,-0.0045,0.702553,3.782562,1.682473e-05,0.999485,3.836664,1.000357,0.702167,2.5881,2.3816
sp_fs_27c_vdd1.80v,fs,27,1.80,2.416700e+09,-3.0672,11.5454,-95.4180,-0.0045,0.702492,3.778061,1.694721e-05,0.999480,3.848747,1.000360,0.702103,2.5880,2.3815
sp_fs_27c_vdd1.80v,fs,27,1.80,2.425050e+09,-3.0679,11.5350,-95.3553,-0.0046,0.702431,3.773541,1.707013e-05,0.999476,3.860808,1.000364,0.702039,2.5879,2.3815
sp_fs_27c_vdd1.80v,fs,27,1.80,2.433400e+09,-3.0687,11.5245,-95.2927,-0.0046,0.702371,3.769005,1.719350e-05,0.999471,3.872847,1.000368,0.701975,2.5878,2.3814
sp_fs_27c_vdd1.80v,fs,27,1.80,2.441750e+09,-3.0694,11.5140,-95.2304,-0.0046,0.702310,3.764451,1.731732e-05,0.999467,3.884865,1.000371,0.701912,2.5877,2.3813
sp_fs_27c_vdd1.80v,fs,27,1.80,2.450100e+09,-3.0702,11.5035,-95.1683,-0.0047,0.702251,3.759880,1.744158e-05,0.999462,3.896862,1.000375,0.701848,2.5877,2.3813
sp_fs_27c_vdd1.80v,fs,27,1.80,2.458450e+09,-3.0709,11.4929,-95.1064,-0.0047,0.702191,3.755294,1.756628e-05,0.999457,3.908836,1.000379,0.701786,2.5876,2.3812
sp_fs_27c_vdd1.80v,fs,27,1.80,2.466800e+09,-3.0716,11.4822,-95.0447,-0.0048,0.702132,3.750691,1.769144e-05,0.999453,3.920789,1.000383,0.701723,2.5875,2.3812
sp_fs_27c_vdd1.80v,fs,27,1.80,2.475150e+09,-3.0724,11.4715,-94.9833,-0.0048,0.702073,3.746074,1.781703e-05,0.999448,3.932721,1.000386,0.701661,2.5874,2.3811
sp_fs_27c_vdd1.80v,fs,27,1.80,2.483500e+09,-3.0731,11.4608,-94.9221,-0.0048,0.702015,3.741441,1.794307e-05,0.999444,3.944631,1.000390,0.701599,2.5873,2.3811
sp_fs_27c_vdd1.98v,fs,27,1.98,2.400000e+09,-3.0624,11.6042,-95.7667,-0.0043,0.702880,3.803754,1.628042e-05,0.999505,3.778445,1.000340,0.702509,2.5845,2.3796
sp_fs_27c_vdd1.98v,fs,27,1.98,2.408350e+09,-3.0631,11.5938,-95.7035,-0.0043,0.702820,3.799182,1.639923e-05,0.999501,3.790498,1.000344,0.702447,2.5845,2.3796
sp_fs_27c_vdd1.98v,fs,27,1.98,2.416700e+09,-3.0638,11.5833,-95.6406,-0.0044,0.702761,3.794592,1.651846e-05,0.999497,3.802531,1.000347,0.702385,2.5844,2.3795
sp_fs_27c_vdd1.98v,fs,27,1.98,2.425050e+09,-3.0646,11.5727,-95.5779,-0.0044,0.702703,3.789984,1.663813e-05,0.999492,3.814541,1.000351,0.702323,2.5843,2.3794
sp_fs_27c_vdd1.98v,fs,27,1.98,2.433400e+09,-3.0653,11.5621,-95.5154,-0.0044,0.702645,3.785359,1.675824e-05,0.999488,3.826531,1.000354,0.702262,2.5842,2.3794
sp_fs_27c_vdd1.98v,fs,27,1.98,2.441750e+09,-3.0660,11.5515,-95.4532,-0.0045,0.702587,3.780718,1.687878e-05,0.999484,3.838499,1.000358,0.702201,2.5841,2.3793
sp_fs_27c_vdd1.98v,fs,27,1.98,2.450100e+09,-3.0667,11.5408,-95.3911,-0.0045,0.702529,3.776060,1.699975e-05,0.999479,3.850445,1.000362,0.702140,2.5841,2.3793
sp_fs_27c_vdd1.98v,fs,27,1.98,2.458450e+09,-3.0674,11.5300,-95.3293,-0.0046,0.702472,3.771387,1.712116e-05,0.999475,3.862370,1.000365,0.702079,2.5840,2.3792
sp_fs_27c_vdd1.98v,fs,27,1.98,2.466800e+09,-3.0681,11.5192,-95.2677,-0.0046,0.702415,3.766698,1.724300e-05,0.999470,3.874274,1.000369,0.702019,2.5839,2.3792
sp_fs_27c_vdd1.98v,fs,27,1.98,2.475150e+09,-3.0688,11.5084,-95.2064,-0.0046,0.702358,3.761995,1.736528e-05,0.999466,3.886157,1.000372,0.701959,2.5838,2.3791
sp_fs_27c_vdd1.98v,fs,27,1.98,2.483500e+09,-3.0695,11.4975,-95.1452,-0.0047,0.702302,3.757277,1.748799e-05,0.999461,3.898018,1.000376,0.701900,2.5837,2.3791
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.400000e+09,-3.0208,11.9664,-96.5031,-0.0045,0.706255,3.965716,1.495701e-05,0.999485,4.129866,1.000371,0.705872,2.5484,2.3454
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.408350e+09,-3.0214,11.9545,-96.4404,-0.0045,0.706202,3.960275,1.506538e-05,0.999480,4.143516,1.000374,0.705816,2.5483,2.3454
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.416700e+09,-3.0221,11.9425,-96.3779,-0.0046,0.706149,3.954820,1.517414e-05,0.999476,4.157141,1.000378,0.705760,2.5482,2.3453
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.425050e+09,-3.0227,11.9305,-96.3157,-0.0046,0.706097,3.949353,1.528329e-05,0.999471,4.170741,1.000382,0.705704,2.5481,2.3452
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.433400e+09,-3.0234,11.9185,-96.2536,-0.0046,0.706044,3.943873,1.539284e-05,0.999467,4.184316,1.000386,0.705649,2.5480,2.3452
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.441750e+09,-3.0240,11.9064,-96.1918,-0.0047,0.705993,3.938382,1.550279e-05,0.999462,4.197866,1.000390,0.705594,2.5480,2.3451
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.450100e+09,-3.0246,11.8942,-96.1302,-0.0047,0.705941,3.932880,1.561313e-05,0.999458,4.211391,1.000393,0.705539,2.5479,2.3451
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.458450e+09,-3.0253,11.8820,-96.0688,-0.0048,0.705890,3.927367,1.572386e-05,0.999453,4.224891,1.000397,0.705485,2.5478,2.3450
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.466800e+09,-3.0259,11.8698,-96.0076,-0.0048,0.705839,3.921844,1.583499e-05,0.999448,4.238366,1.000401,0.705431,2.5477,2.3450
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.475150e+09,-3.0265,11.8575,-95.9467,-0.0048,0.705789,3.916311,1.594651e-05,0.999444,4.251816,1.000405,0.705377,2.5476,2.3449
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.483500e+09,-3.0271,11.8452,-95.8859,-0.0049,0.705738,3.910768,1.605842e-05,0.999439,4.265241,1.000409,0.705323,2.5475,2.3448
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.400000e+09,-3.0154,11.9998,-96.7840,-0.0043,0.706691,3.980997,1.448099e-05,0.999501,4.111853,1.000359,0.706320,2.5442,2.3428
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.408350e+09,-3.0160,11.9878,-96.7214,-0.0044,0.706640,3.975467,1.458574e-05,0.999497,4.125521,1.000362,0.706266,2.5442,2.3428
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.416700e+09,-3.0167,11.9756,-96.6590,-0.0044,0.706589,3.969924,1.469088e-05,0.999492,4.139164,1.000366,0.706212,2.5441,2.3427
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.425050e+09,-3.0173,11.9635,-96.5969,-0.0044,0.706539,3.964369,1.479640e-05,0.999488,4.152782,1.000370,0.706159,2.5440,2.3427
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.433400e+09,-3.0179,11.9513,-96.5349,-0.0045,0.706489,3.958802,1.490229e-05,0.999484,4.166376,1.000373,0.706106,2.5439,2.3426
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.441750e+09,-3.0185,11.9390,-96.4732,-0.0045,0.706439,3.953225,1.500857e-05,0.999479,4.179944,1.000377,0.706053,2.5438,2.3426
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.450100e+09,-3.0191,11.9267,-96.4117,-0.0046,0.706389,3.947636,1.511523e-05,0.999475,4.193488,1.000381,0.706000,2.5438,2.3425
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.458450e+09,-3.0197,11.9144,-96.3504,-0.0046,0.706340,3.942038,1.522227e-05,0.999470,4.207007,1.000384,0.705948,2.5437,2.3425
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.466800e+09,-3.0203,11.9020,-96.2893,-0.0046,0.706292,3.936430,1.532970e-05,0.999466,4.220501,1.000388,0.705896,2.5436,2.3424
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.475150e+09,-3.0209,11.8896,-96.2285,-0.0047,0.706243,3.930812,1.543750e-05,0.999461,4.233971,1.000392,0.705844,2.5435,2.3423
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.483500e+09,-3.0215,11.8772,-96.1678,-0.0047,0.706195,3.925185,1.554568e-05,0.999457,4.247416,1.000396,0.705793,2.5434,2.3423
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.400000e+09,-3.0117,12.0329,-96.9864,-0.0042,0.706992,3.996188,1.414746e-05,0.999515,4.068282,1.000347,0.706632,2.5399,2.3402
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.408350e+09,-3.0123,12.0207,-96.9239,-0.0042,0.706943,3.990568,1.424963e-05,0.999511,4.081887,1.000351,0.706580,2.5398,2.3401
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.416700e+09,-3.0129,12.0084,-96.8616,-0.0043,0.706894,3.984935,1.435217e-05,0.999507,4.095467,1.000354,0.706528,2.5397,2.3401
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.425050e+09,-3.0135,11.9961,-96.7996,-0.0043,0.706845,3.979291,1.445508e-05,0.999503,4.109022,1.000358,0.706476,2.5397,2.3400
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.433400e+09,-3.0141,11.9838,-96.7377,-0.0044,0.706797,3.973636,1.455837e-05,0.999499,4.122553,1.000361,0.706425,2.5396,2.3400
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.441750e+09,-3.0147,11.9714,-96.6761,-0.0044,0.706749,3.967971,1.466202e-05,0.999494,4.136060,1.000365,0.706374,2.5395,2.3399
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.450100e+09,-3.0153,11.9589,-96.6147,-0.0044,0.706702,3.962295,1.476605e-05,0.999490,4.149541,1.000368,0.706323,2.5394,2.3399
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.458450e+09,-3.0159,11.9465,-96.5535,-0.0045,0.706654,3.956610,1.487045e-05,0.999486,4.162999,1.000372,0.706273,2.5394,2.3398
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.466800e+09,-3.0164,11.9340,-96.4925,-0.0045,0.706607,3.950915,1.497522e-05,0.999481,4.176432,1.000376,0.706223,2.5393,2.3397
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.475150e+09,-3.0170,11.9214,-96.4318,-0.0045,0.706561,3.945212,1.508036e-05,0.999477,4.189840,1.000379,0.706173,2.5392,2.3397
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.483500e+09,-3.0176,11.9088,-96.3712,-0.0046,0.706514,3.939500,1.518587e-05,0.999473,4.203224,1.000383,0.706124,2.5391,2.3396
sp_sf_125c_vdd1.62v,sf,125,1.62,2.400000e+09,-3.1251,10.7838,-93.4626,-0.0048,0.697819,3.460898,2.122609e-05,0.999445,3.548614,1.000365,0.697397,2.7061,2.4740
sp_sf_125c_vdd1.62v,sf,125,1.62,2.408350e+09,-3.1262,10.7764,-93.3987,-0.0049,0.697738,3.457958,2.138287e-05,0.999440,3.558817,1.000369,0.697312,2.7061,2.4739
sp_sf_125c_vdd1.62v,sf,125,1.62,2.416700e+09,-3.1272,10.7689,-93.3350,-0.0049,0.697658,3.454992,2.154023e-05,0.999435,3.569002,1.000373,0.697228,2.7060,2.4738
sp_sf_125c_vdd1.62v,sf,125,1.62,2.425050e+09,-3.1282,10.7614,-93.2715,-0.0050,0.697577,3.452003,2.169815e-05,0.999430,3.579169,1.000377,0.697145,2.7059,2.4738
sp_sf_125c_vdd1.62v,sf,125,1.62,2.433400e+09,-3.1291,10.7538,-93.2083,-0.0050,0.697498,3.448989,2.185666e-05,0.999425,3.589319,1.000380,0.697061,2.7058,2.4737
sp_sf_125c_vdd1.62v,sf,125,1.62,2.441750e+09,-3.1301,10.7462,-93.1453,-0.0050,0.697418,3.445952,2.201573e-05,0.999420,3.599451,1.000384,0.696978,2.7057,2.4737
sp_sf_125c_vdd1.62v,sf,125,1.62,2.450100e+09,-3.1311,10.7385,-93.0826,-0.0051,0.697339,3.442892,2.217538e-05,0.999415,3.609566,1.000388,0.696896,2.7056,2.4736
sp_sf_125c_vdd1.62v,sf,125,1.62,2.458450e+09,-3.1321,10.7307,-93.0200,-0.0051,0.697260,3.439809,2.233561e-05,0.999410,3.619663,1.000392,0.696813,2.7055,2.4735
sp_sf_125c_vdd1.62v,sf,125,1.62,2.466800e+09,-3.1331,10.7228,-92.9577,-0.0052,0.697182,3.436704,2.249640e-05,0.999405,3.629742,1.000396,0.696731,2.7054,2.4735
sp_sf_125c_vdd1.62v,sf,125,1.62,2.475150e+09,-3.1341,10.7149,-92.8957,-0.0052,0.697103,3.433577,2.265777e-05,0.999400,3.639804,1.000400,0.696649,2.7053,2.4734
sp_sf_125c_vdd1.62v,sf,125,1.62,2.483500e+09,-3.1350,10.7070,-92.8338,-0.0053,0.697026,3.430429,2.281972e-05,0.999395,3.649848,1.000404,0.696568,2.7053,2.4734
sp_sf_125c_vdd1.80v,sf,125,1.80,2.400000e+09,-3.1202,10.8306,-93.8314,-0.0046,0.698213,3.479598,2.034368e-05,0.999467,3.533488,1.000350,0.697807,2.7027,2.4721
sp_sf_125c_vdd1.80v,sf,125,1.80,2.408350e+09,-3.1212,10.8230,-93.7675,-0.0047,0.698135,3.476577,2.049383e-05,0.999462,3.543741,1.000354,0.697726,2.7026,2.4720
sp_sf_125c_vdd1.80v,sf,125,1.80,2.416700e+09,-3.1222,10.8154,-93.7039,-0.0047,0.698058,3.473531,2.064454e-05,0.999457,3.553976,1.000357,0.697646,2.7025,2.4720
sp_sf_125c_vdd1.80v,sf,125,1.80,2.425050e+09,-3.1231,10.8077,-93.6405,-0.0048,0.697981,3.470462,2.079579e-05,0.999453,3.564194,1.000361,0.697565,2.7024,2.4719
sp_sf_125c_vdd1.80v,sf,125,1.80,2.433400e+09,-3.1241,10.8000,-93.5773,-0.0048,0.697904,3.467369,2.094759e-05,0.999448,3.574394,1.000365,0.697485,2.7023,2.4719
sp_sf_125c_vdd1.80v,sf,125,1.80,2.441750e+09,-3.1250,10.7922,-93.5144,-0.0048,0.697828,3.464252,2.109995e-05,0.999443,3.584577,1.000368,0.697406,2.7023,2.4718
sp_sf_125c_vdd1.80v,sf,125,1.80,2.450100e+09,-3.1260,10.7843,-93.4517,-0.0049,0.697752,3.461113,2.125285e-05,0.999438,3.594742,1.000372,0.697326,2.7022,2.4718
sp_sf_125c_vdd1.80v,sf,125,1.80,2.458450e+09,-3.1269,10.7764,-93.3892,-0.0049,0.697676,3.457951,2.140630e-05,0.999434,3.604889,1.000376,0.697247,2.7021,2.4717
sp_sf_125c_vdd1.80v,sf,125,1.80,2.466800e+09,-3.1279,10.7684,-93.3269,-0.0050,0.697601,3.454768,2.156031e-05,0.999429,3.615019,1.000380,0.697168,2.7020,2.4716
sp_sf_125c_vdd1.80v,sf,125,1.80,2.475150e+09,-3.1288,10.7603,-93.2649,-0.0050,0.697526,3.451563,2.171486e-05,0.999424,3.625131,1.000383,0.697090,2.7019,2.4716
sp_sf_125c_vdd1.80v,sf,125,1.80,2.483500e+09,-3.1297,10.7522,-93.2030,-0.0050,0.697451,3.448336,2.186996e-05,0.999419,3.635226,1.000387,0.697012,2.7018,2.4715
sp_sf_125c_vdd1.98v,sf,125,1.98,2.400000e+09,-3.1179,10.8760,-94.0856,-0.0045,0.698403,3.497844,1.975691e-05,0.999486,3.482549,1.000335,0.698013,2.6992,2.4703
sp_sf_125c_vdd1.98v,sf,125,1.98,2.408350e+09,-3.1188,10.8683,-94.0218,-0.0045,0.698328,3.494742,1.990261e-05,0.999482,3.492771,1.000339,0.697934,2.6991,2.4702
sp_sf_125c_vdd1.98v,sf,125,1.98,2.416700e+09,-3.1197,10.8605,-93.9582,-0.0045,0.698254,3.491616,2.004885e-05,0.999477,3.502975,1.000342,0.697856,2.6991,2.4702
sp_sf_125c_vdd1.98v,sf,125,1.98,2.425050e+09,-3.1207,10.8527,-93.8949,-0.0046,0.698179,3.488466,2.019562e-05,0.999473,3.513162,1.000346,0.697779,2.6990,2.4701
sp_sf_125c_vdd1.98v,sf,125,1.98,2.433400e+09,-3.1216,10.8448,-93.8317,-0.0046,0.698105,3.485292,2.034292e-05,0.999468,3.523331,1.000349,0.697702,2.6989,2.4701
sp_sf_125c_vdd1.98v,sf,125,1.98,2.441750e+09,-3.1225,10.8368,-93.7688,-0.0047,0.698032,3.482096,2.049076e-05,0.999464,3.533483,1.000353,0.697625,2.6988,2.4700
