point_id,corner_label,temp_c,vdd_v,freq_hz,s11_db,s21_db,s12_db,s22_db,s11_mag,s21_mag,s12_mag,s22_mag,k,mu,mag_delta,nf_sp_db,nfmin_sp_db
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.458450e+09,-3.0173,11.7441,-96.5967,-0.0045,0.706540,3.865492,1.479676e-05,0.999487,4.256222,1.000372,0.706159,2.5735,2.3629
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.466800e+09,-3.0179,11.7325,-96.5352,-0.0045,0.706486,3.860337,1.490180e-05,0.999483,4.269377,1.000376,0.706102,2.5734,2.3629
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.475150e+09,-3.0186,11.7209,-96.4740,-0.0045,0.706433,3.855169,1.500721e-05,0.999478,4.282509,1.000379,0.706045,2.5733,2.3628
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.483500e+09,-3.0192,11.7092,-96.4130,-0.0046,0.706379,3.849990,1.511299e-05,0.999474,4.295617,1.000383,0.705989,2.5732,2.3628
sp_fs_125c_vdd1.62v,fs,125,1.62,2.400000e+09,-3.0824,9.7126,-93.5999,-0.0048,0.701258,3.059368,2.089323e-05,0.999447,3.996229,1.000377,0.700835,2.8404,2.5631
sp_fs_125c_vdd1.62v,fs,125,1.62,2.408350e+09,-3.0837,9.7088,-93.5353,-0.0048,0.701155,3.058002,2.104914e-05,0.999443,4.005647,1.000381,0.700728,2.8403,2.5630
sp_fs_125c_vdd1.62v,fs,125,1.62,2.416700e+09,-3.0850,9.7048,-93.4710,-0.0049,0.701052,3.056609,2.120563e-05,0.999438,4.015050,1.000385,0.700622,2.8402,2.5630
sp_fs_125c_vdd1.62v,fs,125,1.62,2.425050e+09,-3.0863,9.7008,-93.4069,-0.0049,0.700950,3.055188,2.136269e-05,0.999433,4.024439,1.000388,0.700515,2.8401,2.5629
sp_fs_125c_vdd1.62v,fs,125,1.62,2.433400e+09,-3.0875,9.6966,-93.3430,-0.0050,0.700847,3.053740,2.152031e-05,0.999428,4.033813,1.000392,0.700409,2.8400,2.5628
sp_fs_125c_vdd1.62v,fs,125,1.62,2.441750e+09,-3.0888,9.6924,-93.2794,-0.0050,0.700745,3.052266,2.167851e-05,0.999423,4.043173,1.000396,0.700304,2.8399,2.5628
sp_fs_125c_vdd1.62v,fs,125,1.62,2.450100e+09,-3.0901,9.6882,-93.2160,-0.0051,0.700643,3.050765,2.183728e-05,0.999418,4.052519,1.000400,0.700198,2.8397,2.5627
sp_fs_125c_vdd1.62v,fs,125,1.62,2.458450e+09,-3.0913,9.6838,-93.1529,-0.0051,0.700542,3.049238,2.199661e-05,0.999413,4.061850,1.000404,0.700093,2.8396,2.5626
sp_fs_125c_vdd1.62v,fs,125,1.62,2.466800e+09,-3.0926,9.6794,-93.0900,-0.0051,0.700440,3.047686,2.215652e-05,0.999408,4.071166,1.000407,0.699988,2.8395,2.5626
sp_fs_125c_vdd1.62v,fs,125,1.62,2.475150e+09,-3.0938,9.6749,-93.0273,-0.0052,0.700339,3.046109,2.231700e-05,0.999403,4.080469,1.000411,0.699883,2.8394,2.5625
sp_fs_125c_vdd1.62v,fs,125,1.62,2.483500e+09,-3.0951,9.6703,-92.9648,-0.0052,0.700238,3.044507,2.247804e-05,0.999398,4.089757,1.000415,0.699779,2.8393,2.5624
sp_fs_125c_vdd1.80v,fs,125,1.80,2.400000e+09,-3.1021,10.3428,-93.8867,-0.0046,0.699673,3.289570,2.021459e-05,0.999468,3.720272,1.000355,0.699267,2.7649,2.5129
sp_fs_125c_vdd1.80v,fs,125,1.80,2.408350e+09,-3.1032,10.3370,-93.8225,-0.0047,0.699584,3.287363,2.036465e-05,0.999464,3.730146,1.000358,0.699174,2.7648,2.5128
sp_fs_125c_vdd1.80v,fs,125,1.80,2.416700e+09,-3.1043,10.3311,-93.7585,-0.0047,0.699494,3.285130,2.051525e-05,0.999459,3.740004,1.000362,0.699081,2.7647,2.5128
sp_fs_125c_vdd1.80v,fs,125,1.80,2.425050e+09,-3.1054,10.3251,-93.6947,-0.0047,0.699405,3.282870,2.066641e-05,0.999454,3.749847,1.000365,0.698988,2.7646,2.5127
sp_fs_125c_vdd1.80v,fs,125,1.80,2.433400e+09,-3.1065,10.3190,-93.6312,-0.0048,0.699316,3.280584,2.081811e-05,0.999450,3.759673,1.000369,0.698896,2.7645,2.5126
sp_fs_125c_vdd1.80v,fs,125,1.80,2.441750e+09,-3.1076,10.3129,-93.5679,-0.0048,0.699227,3.278273,2.097036e-05,0.999445,3.769483,1.000373,0.698804,2.7644,2.5126
sp_fs_125c_vdd1.80v,fs,125,1.80,2.450100e+09,-3.1087,10.3067,-93.5048,-0.0049,0.699138,3.275937,2.112316e-05,0.999440,3.779278,1.000376,0.698712,2.7643,2.5125
sp_fs_125c_vdd1.80v,fs,125,1.80,2.458450e+09,-3.1098,10.3004,-93.4420,-0.0049,0.699050,3.273576,2.127652e-05,0.999435,3.789057,1.000380,0.698620,2.7642,2.5124
sp_fs_125c_vdd1.80v,fs,125,1.80,2.466800e+09,-3.1109,10.2941,-93.3794,-0.0049,0.698963,3.271190,2.143041e-05,0.999431,3.798820,1.000384,0.698529,2.7641,2.5124
sp_fs_125c_vdd1.80v,fs,125,1.80,2.475150e+09,-3.1120,10.2877,-93.3170,-0.0050,0.698875,3.268781,2.158486e-05,0.999426,3.808567,1.000388,0.698438,2.7641,2.5123
sp_fs_125c_vdd1.80v,fs,125,1.80,2.483500e+09,-3.1131,10.2813,-93.2549,-0.0050,0.698788,3.266349,2.173986e-05,0.999421,3.818298,1.000391,0.698347,2.7640,2.5122
sp_fs_125c_vdd1.98v,fs,125,1.98,2.400000e+09,-3.1155,10.8087,-94.0934,-0.0045,0.698592,3.470861,1.973922e-05,0.999487,3.506584,1.000336,0.698201,2.7080,2.4759
sp_fs_125c_vdd1.98v,fs,125,1.98,2.408350e+09,-3.1165,10.8013,-94.0295,-0.0045,0.698515,3.467883,1.988493e-05,0.999482,3.516752,1.000339,0.698121,2.7079,2.4759
sp_fs_125c_vdd1.98v,fs,125,1.98,2.416700e+09,-3.1174,10.7938,-93.9659,-0.0045,0.698438,3.464880,2.003118e-05,0.999478,3.526903,1.000343,0.698041,2.7078,2.4758
sp_fs_125c_vdd1.98v,fs,125,1.98,2.425050e+09,-3.1184,10.7862,-93.9025,-0.0046,0.698362,3.461853,2.017796e-05,0.999473,3.537037,1.000346,0.697961,2.7077,2.4757
sp_fs_125c_vdd1.98v,fs,125,1.98,2.433400e+09,-3.1193,10.7785,-93.8393,-0.0046,0.698286,3.458802,2.032527e-05,0.999469,3.547153,1.000350,0.697882,2.7076,2.4757
sp_fs_125c_vdd1.98v,fs,125,1.98,2.441750e+09,-3.1203,10.7708,-93.7763,-0.0047,0.698210,3.455728,2.047311e-05,0.999464,3.557252,1.000353,0.697803,2.7075,2.4756
sp_fs_125c_vdd1.98v,fs,125,1.98,2.450100e+09,-3.1212,10.7630,-93.7136,-0.0047,0.698135,3.452630,2.062149e-05,0.999459,3.567334,1.000357,0.697725,2.7074,2.4756
sp_fs_125c_vdd1.98v,fs,125,1.98,2.458450e+09,-3.1221,10.7551,-93.6511,-0.0047,0.698060,3.449510,2.077041e-05,0.999455,3.577399,1.000360,0.697646,2.7074,2.4755
sp_fs_125c_vdd1.98v,fs,125,1.98,2.466800e+09,-3.1231,10.7472,-93.5888,-0.0048,0.697985,3.446368,2.091985e-05,0.999450,3.587446,1.000364,0.697568,2.7073,2.4755
sp_fs_125c_vdd1.98v,fs,125,1.98,2.475150e+09,-3.1240,10.7393,-93.5268,-0.0048,0.697911,3.443204,2.106983e-05,0.999446,3.597477,1.000368,0.697490,2.7072,2.4754
sp_fs_125c_vdd1.98v,fs,125,1.98,2.483500e+09,-3.1249,10.7312,-93.4650,-0.0049,0.697837,3.440019,2.122035e-05,0.999441,3.607490,1.000371,0.697413,2.7071,2.4753
sp_fs_27c_vdd1.62v,fs,27,1.62,2.400000e+09,-3.0464,10.4384,-95.3786,-0.0046,0.704175,3.325983,1.702432e-05,0.999475,4.325067,1.000374,0.703777,2.7356,2.4813
sp_fs_27c_vdd1.62v,fs,27,1.62,2.408350e+09,-3.0475,10.4324,-95.3143,-0.0046,0.704083,3.323684,1.715086e-05,0.999470,4.336174,1.000377,0.703681,2.7355,2.4812
sp_fs_27c_vdd1.62v,fs,27,1.62,2.416700e+09,-3.0487,10.4263,-95.2502,-0.0046,0.703991,3.321359,1.727785e-05,0.999465,4.347263,1.000381,0.703586,2.7354,2.4811
sp_fs_27c_vdd1.62v,fs,27,1.62,2.425050e+09,-3.0498,10.4202,-95.1864,-0.0047,0.703899,3.319008,1.740532e-05,0.999461,4.358336,1.000385,0.703491,2.7353,2.4811
sp_fs_27c_vdd1.62v,fs,27,1.62,2.433400e+09,-3.0509,10.4139,-95.1228,-0.0047,0.703807,3.316631,1.753324e-05,0.999456,4.369391,1.000389,0.703396,2.7352,2.4810
sp_fs_27c_vdd1.62v,fs,27,1.62,2.441750e+09,-3.0521,10.4076,-95.0594,-0.0048,0.703716,3.314228,1.766163e-05,0.999452,4.380428,1.000392,0.703301,2.7351,2.4809
sp_fs_27c_vdd1.62v,fs,27,1.62,2.450100e+09,-3.0532,10.4013,-94.9962,-0.0048,0.703625,3.311801,1.779048e-05,0.999447,4.391449,1.000396,0.703207,2.7350,2.4809
sp_fs_27c_vdd1.62v,fs,27,1.62,2.458450e+09,-3.0543,10.3948,-94.9333,-0.0048,0.703535,3.309348,1.791980e-05,0.999442,4.402452,1.000400,0.703113,2.7349,2.4808
sp_fs_27c_vdd1.62v,fs,27,1.62,2.466800e+09,-3.0554,10.3883,-94.8707,-0.0049,0.703444,3.306872,1.804958e-05,0.999438,4.413439,1.000404,0.703019,2.7348,2.4807
sp_fs_27c_vdd1.62v,fs,27,1.62,2.475150e+09,-3.0565,10.3818,-94.8082,-0.0049,0.703355,3.304372,1.817982e-05,0.999433,4.424408,1.000407,0.702926,2.7347,2.4807
sp_fs_27c_vdd1.62v,fs,27,1.62,2.483500e+09,-3.0576,10.3751,-94.7460,-0.0050,0.703265,3.301848,1.831052e-05,0.999428,4.435359,1.000411,0.702833,2.7346,2.4806
sp_fs_27c_vdd1.80v,fs,27,1.80,2.400000e+09,-3.0558,11.0123,-95.6213,-0.0044,0.703416,3.553143,1.655517e-05,0.999491,4.055449,1.000356,0.703032,2.6645,2.4329
sp_fs_27c_vdd1.80v,fs,27,1.80,2.408350e+09,-3.0567,11.0042,-95.5574,-0.0045,0.703338,3.549851,1.667739e-05,0.999487,4.067019,1.000360,0.702951,2.6644,2.4328
sp_fs_27c_vdd1.80v,fs,27,1.80,2.416700e+09,-3.0577,10.9961,-95.4938,-0.0045,0.703260,3.546537,1.680006e-05,0.999483,4.078571,1.000363,0.702870,2.6643,2.4327
sp_fs_27c_vdd1.80v,fs,27,1.80,2.425050e+09,-3.0586,10.9879,-95.4304,-0.0045,0.703183,3.543198,1.692318e-05,0.999478,4.090103,1.000367,0.702789,2.6643,2.4327
sp_fs_27c_vdd1.80v,fs,27,1.80,2.433400e+09,-3.0596,10.9797,-95.3672,-0.0046,0.703106,3.539837,1.704675e-05,0.999474,4.101617,1.000370,0.702709,2.6642,2.4326
sp_fs_27c_vdd1.80v,fs,27,1.80,2.441750e+09,-3.0605,10.9714,-95.3042,-0.0046,0.703029,3.536453,1.717076e-05,0.999469,4.113111,1.000374,0.702629,2.6641,2.4326
sp_fs_27c_vdd1.80v,fs,27,1.80,2.450100e+09,-3.0615,10.9630,-95.2415,-0.0047,0.702953,3.533048,1.729522e-05,0.999465,4.124587,1.000378,0.702550,2.6640,2.4325
sp_fs_27c_vdd1.80v,fs,27,1.80,2.458450e+09,-3.0624,10.9546,-95.1790,-0.0047,0.702877,3.529620,1.742013e-05,0.999460,4.136043,1.000381,0.702471,2.6639,2.4324
sp_fs_27c_vdd1.80v,fs,27,1.80,2.466800e+09,-3.0633,10.9461,-95.1167,-0.0047,0.702801,3.526172,1.754549e-05,0.999455,4.147480,1.000385,0.702392,2.6638,2.4324
sp_fs_27c_vdd1.80v,fs,27,1.80,2.475150e+09,-3.0643,10.9375,-95.0546,-0.0048,0.702726,3.522703,1.767129e-05,0.999451,4.158899,1.000389,0.702313,2.6637,2.4323
sp_fs_27c_vdd1.80v,fs,27,1.80,2.483500e+09,-3.0652,10.9289,-94.9928,-0.0048,0.702651,3.519213,1.779754e-05,0.999446,4.170298,1.000392,0.702235,2.6636,2.4322
sp_fs_27c_vdd1.98v,fs,27,1.98,2.400000e+09,-3.0598,11.4174,-95.7957,-0.0043,0.703090,3.722810,1.622619e-05,0.999506,3.853020,1.000341,0.702719,2.6114,2.3974
sp_fs_27c_vdd1.98v,fs,27,1.98,2.408350e+09,-3.0606,11.4078,-95.7322,-0.0043,0.703025,3.718674,1.634512e-05,0.999502,3.864880,1.000345,0.702650,2.6113,2.3973
sp_fs_27c_vdd1.98v,fs,27,1.98,2.416700e+09,-3.0614,11.3980,-95.6690,-0.0044,0.702960,3.714518,1.646448e-05,0.999498,3.876720,1.000348,0.702582,2.6112,2.3973
sp_fs_27c_vdd1.98v,fs,27,1.98,2.425050e+09,-3.0622,11.3883,-95.6061,-0.0044,0.702895,3.710342,1.658428e-05,0.999493,3.888540,1.000352,0.702515,2.6112,2.3972
sp_fs_27c_vdd1.98v,fs,27,1.98,2.433400e+09,-3.0630,11.3785,-95.5433,-0.0044,0.702831,3.706147,1.670452e-05,0.999489,3.900339,1.000355,0.702447,2.6111,2.3971
sp_fs_27c_vdd1.98v,fs,27,1.98,2.441750e+09,-3.0638,11.3686,-95.4808,-0.0045,0.702767,3.701933,1.682519e-05,0.999485,3.912117,1.000359,0.702380,2.6110,2.3971
sp_fs_27c_vdd1.98v,fs,27,1.98,2.450100e+09,-3.0646,11.3586,-95.4185,-0.0045,0.702703,3.697701,1.694629e-05,0.999480,3.923875,1.000362,0.702313,2.6109,2.3970
sp_fs_27c_vdd1.98v,fs,27,1.98,2.458450e+09,-3.0653,11.3486,-95.3564,-0.0046,0.702640,3.693451,1.706783e-05,0.999476,3.935613,1.000366,0.702247,2.6108,2.3970
sp_fs_27c_vdd1.98v,fs,27,1.98,2.466800e+09,-3.0661,11.3386,-95.2946,-0.0046,0.702577,3.689183,1.718980e-05,0.999471,3.947330,1.000369,0.702181,2.6107,2.3969
sp_fs_27c_vdd1.98v,fs,27,1.98,2.475150e+09,-3.0669,11.3285,-95.2329,-0.0046,0.702514,3.684898,1.731221e-05,0.999467,3.959027,1.000373,0.702115,2.6107,2.3969
sp_fs_27c_vdd1.98v,fs,27,1.98,2.483500e+09,-3.0677,11.3184,-95.1715,-0.0047,0.702451,3.680597,1.743506e-05,0.999463,3.970704,1.000377,0.702049,2.6106,2.3968
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.400000e+09,-3.0137,10.9783,-96.6676,-0.0044,0.706829,3.539294,1.467633e-05,0.999489,4.607189,1.000375,0.706445,2.6892,2.4428
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.408350e+09,-3.0147,10.9705,-96.6036,-0.0045,0.706747,3.536114,1.478503e-05,0.999485,4.619760,1.000378,0.706360,2.6891,2.4427
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.416700e+09,-3.0157,10.9627,-96.5397,-0.0045,0.706666,3.532910,1.489412e-05,0.999480,4.632312,1.000382,0.706276,2.6890,2.4427
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.425050e+09,-3.0167,10.9547,-96.4761,-0.0046,0.706585,3.529682,1.500361e-05,0.999476,4.644843,1.000386,0.706191,2.6889,2.4426
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.433400e+09,-3.0177,10.9467,-96.4127,-0.0046,0.706504,3.526431,1.511350e-05,0.999471,4.657355,1.000389,0.706108,2.6888,2.4425
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.441750e+09,-3.0187,10.9386,-96.3495,-0.0046,0.706424,3.523157,1.522379e-05,0.999467,4.669847,1.000393,0.706024,2.6887,2.4425
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.450100e+09,-3.0197,10.9305,-96.2866,-0.0047,0.706344,3.519860,1.533447e-05,0.999462,4.682319,1.000397,0.705941,2.6886,2.4424
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.458450e+09,-3.0207,10.9223,-96.2239,-0.0047,0.706265,3.516541,1.544556e-05,0.999458,4.694771,1.000401,0.705858,2.6885,2.4423
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.466800e+09,-3.0216,10.9141,-96.1615,-0.0048,0.706185,3.513201,1.555704e-05,0.999453,4.707203,1.000404,0.705776,2.6884,2.4423
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.475150e+09,-3.0226,10.9057,-96.0992,-0.0048,0.706106,3.509839,1.566892e-05,0.999449,4.719616,1.000408,0.705693,2.6883,2.4422
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.483500e+09,-3.0236,10.8974,-96.0372,-0.0048,0.706028,3.506457,1.578120e-05,0.999444,4.732009,1.000412,0.705612,2.6882,2.4421
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.400000e+09,-3.0148,11.4810,-96.8813,-0.0043,0.706737,3.750162,1.431977e-05,0.999504,4.352696,1.000360,0.706366,2.6235,2.3972
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.408350e+09,-3.0157,11.4712,-96.8177,-0.0043,0.706670,3.745938,1.442495e-05,0.999500,4.365725,1.000364,0.706296,2.6234,2.3971
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.416700e+09,-3.0165,11.4614,-96.7544,-0.0044,0.706603,3.741695,1.453051e-05,0.999495,4.378732,1.000367,0.706225,2.6233,2.3971
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.425050e+09,-3.0173,11.4515,-96.6913,-0.0044,0.706536,3.737432,1.463645e-05,0.999491,4.391718,1.000371,0.706155,2.6232,2.3970
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.433400e+09,-3.0181,11.4415,-96.6284,-0.0045,0.706470,3.733150,1.474278e-05,0.999486,4.404682,1.000374,0.706086,2.6231,2.3970
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.441750e+09,-3.0189,11.4315,-96.5658,-0.0045,0.706404,3.728850,1.484950e-05,0.999482,4.417624,1.000378,0.706017,2.6231,2.3969
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.450100e+09,-3.0198,11.4214,-96.5033,-0.0045,0.706338,3.724531,1.495660e-05,0.999478,4.430544,1.000382,0.705948,2.6230,2.3968
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.458450e+09,-3.0206,11.4113,-96.4411,-0.0046,0.706272,3.720195,1.506408e-05,0.999473,4.443442,1.000385,0.705879,2.6229,2.3968
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.466800e+09,-3.0214,11.4011,-96.3792,-0.0046,0.706207,3.715842,1.517195e-05,0.999469,4.456319,1.000389,0.705811,2.6228,2.3967
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.475150e+09,-3.0222,11.3909,-96.3174,-0.0047,0.706143,3.711472,1.528020e-05,0.999464,4.469173,1.000393,0.705743,2.6227,2.3966
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.483500e+09,-3.0229,11.3807,-96.2559,-0.0047,0.706078,3.707086,1.538884e-05,0.999460,4.482006,1.000396,0.705676,2.6226,2.3966
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.400000e+09,-3.0125,11.8240,-97.0329,-0.0042,0.706927,3.901201,1.407197e-05,0.999517,4.163491,1.000347,0.706567,2.5740,2.3633
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.408350e+09,-3.0132,11.8127,-96.9699,-0.0042,0.706871,3.896143,1.417439e-05,0.999513,4.176808,1.000351,0.706507,2.5740,2.3633
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.416700e+09,-3.0139,11.8014,-96.9071,-0.0043,0.706815,3.891071,1.427718e-05,0.999508,4.190102,1.000354,0.706449,2.5739,2.3632
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.425050e+09,-3.0146,11.7900,-96.8446,-0.0043,0.706759,3.885983,1.438035e-05,0.999504,4.203372,1.000358,0.706390,2.5738,2.3632
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.433400e+09,-3.0152,11.7786,-96.7823,-0.0043,0.706704,3.880881,1.448389e-05,0.999500,4.216620,1.000361,0.706332,2.5737,2.3631
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.441750e+09,-3.0159,11.7671,-96.7202,-0.0044,0.706649,3.875765,1.458781e-05,0.999496,4.229844,1.000365,0.706274,2.5736,2.3631
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.450100e+09,-3.0166,11.7556,-96.6583,-0.0044,0.706595,3.870635,1.469210e-05,0.999491,4.243045,1.000369,0.706216,2.5736,2.3630
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.458450e+09,-3.0173,11.7441,-96.5967,-0.0045,0.706540,3.865492,1.479676e-05,0.999487,4.256222,1.000372,0.706159,2.5735,2.3629
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.466800e+09,-3.0179,11.7325,-96.5352,-0.0045,0.706486,3.860337,1.490180e-05,0.999483,4.269377,1.000376,0.706102,2.5734,2.3629
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.475150e+09,-3.0186,11.7209,-96.4740,-0.0045,0.706433,3.855169,1.500721e-05,0.999478,4.282509,1.000379,0.706045,2.5733,2.3628
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.483500e+09,-3.0192,11.7092,-96.4130,-0.0046,0.706379,3.849990,1.511299e-05,0.999474,4.295617,1.000383,0.705989,2.5732,2.3628
sp_sf_125c_vdd1.62v,sf,125,1.62,2.400000e+09,-3.0824,9.7126,-93.5999,-0.0048,0.701258,3.059368,2.089323e-05,0.999447,3.996229,1.000377,0.700835,2.8404,2.5631
sp_sf_125c_vdd1.62v,sf,125,1.62,2.408350e+09,-3.0837,9.7088,-93.5353,-0.0048,0.701155,3.058002,2.104914e-05,0.999443,4.005647,1.000381,0.700728,2.8403,2.5630
sp_sf_125c_vdd1.62v,sf,125,1.62,2.416700e+09,-3.0850,9.7048,-93.4710,-0.0049,0.701052,3.056609,2.120563e-05,0.999438,4.015050,1.000385,0.700622,2.8402,2.5630
sp_sf_125c_vdd1.62v,sf,125,1.62,2.425050e+09,-3.0863,9.7008,-93.4069,-0.0049,0.700950,3.055188,2.136269e-05,0.999433,4.024439,1.000388,0.700515,2.8401,2.5629
sp_sf_125c_vdd1.62v,sf,125,1.62,2.433400e+09,-3.0875,9.6966,-93.3430,-0.0050,0.700847,3.053740,2.152031e-05,0.999428,4.033813,1.000392,0.700409,2.8400,2.5628
sp_sf_125c_vdd1.62v,sf,125,1.62,2.441750e+09,-3.0888,9.6924,-93.2794,-0.0050,0.700745,3.052266,2.167851e-05,0.999423,4.043173,1.000396,0.700304,2.8399,2.5628
sp_sf_125c_vdd1.62v,sf,125,1.62,2.450100e+09,-3.0901,9.6882,-93.2160,-0.0051,0.700643,3.050765,2.183728e-05,0.999418,4.052519,1.000400,0.700198,2.8397,2.5627
sp_sf_125c_vdd1.62v,sf,125,1.62,2.458450e+09,-3.0913,9.6838,-93.1529,-0.0051,0.700542,3.049238,2.199661e-05,0.999413,4.061850,1.000404,0.700093,2.8396,2.5626
sp_sf_125c_vdd1.62v,sf,125,1.62,2.466800e+09,-3.0926,9.6794,-93.0900,-0.0051,0.700440,3.047686,2.215652e-05,0.999408,4.071166,1.000407,0.699988,2.8395,2.5626
sp_sf_125c_vdd1.62v,sf,125,1.62,2.475150e+09,-3.0938,9.6749,-93.0273,-0.0052,0.700339,3.046109,2.231700e-05,0.999403,4.080469,1.000411,0.699883,2.8394,2.5625
sp_sf_125c_vdd1.62v,sf,125,1.62,2.483500e+09,-3.0951,9.6703,-92.9648,-0.0052,0.700238,3.044507,2.247804e-05,0.999398,4.089757,1.000415,0.699779,2.8393,2.5624
sp_sf_125c_vdd1.80v,sf,125,1.80,2.400000e+09,-3.1021,10.3428,-93.8867,-0.0046,0.699673,3.289570,2.021459e-05,0.999468,3.720272,1.000355,0.699267,2.7649,2.5129
sp_sf_125c_vdd1.80v,sf,125,1.80,2.408350e+09,-3.1032,10.3370,-93.8225,-0.0047,0.699584,3.287363,2.036465e-05,0.999464,3.730146,1.000358,0.699174,2.7648,2.5128
sp_sf_125c_vdd1.80v,sf,125,1.80,2.416700e+09,-3.1043,10.3311,-93.7585,-0.0047,0.699494,3.285130,2.051525e-05,0.999459,3.740004,1.000362,0.699081,2.7647,2.5128
sp_sf_125c_vdd1.80v,sf,125,1.80,2.425050e+09,-3.1054,10.3251,-93.6947,-0.0047,0.699405,3.282870,2.066641e-05,0.999454,3.749847,1.000365,0.698988,2.7646,2.5127
sp_sf_125c_vdd1.80v,sf,125,1.80,2.433400e+09,-3.1065,10.3190,-93.6312,-0.0048,0.699316,3.280584,2.081811e-05,0.999450,3.759673,1.000369,0.698896,2.7645,2.5126
sp_sf_125c_vdd1.80v,sf,125,1.80,2.441750e+09,-3.1076,10.3129,-93.5679,-0.0048,0.699227,3.278273,2.097036e-05,0.999445,3.769483,1.000373,0.698804,2.7644,2.5126
sp_sf_125c_vdd1.80v,sf,125,1.80,2.450100e+09,-3.1087,10.3067,-93.5048,-0.0049,0.699138,3.275937,2.112316e-05,0.999440,3.779278,1.000376,0.698712,2.7643,2.5125
sp_sf_125c_vdd1.80v,sf,125,1.80,2.458450e+09,-3.1098,10.3004,-93.4420,-0.0049,0.699050,3.273576,2.127652e-05,0.999435,3.789057,1.000380,0.698620,2.7642,2.5124
sp_sf_125c_vdd1.80v,sf,125,1.80,2.466800e+09,-3.1109,10.2941,-93.3794,-0.0049,0.698963,3.271190,2.143041e-05,0.999431,3.798820,1.000384,0.698529,2.7641,2.5124
sp_sf_125c_vdd1.80v,sf,125,1.80,2.475150e+09,-3.1120,10.2877,-93.3170,-0.0050,0.698875,3.268781,2.158486e-05,0.999426,3.808567,1.000388,0.698438,2.7641,2.5123
sp_sf_125c_vdd1.80v,sf,125,1.80,2.483500e+09,-3.1131,10.2813,-93.2549,-0.0050,0.698788,3.266349,2.173986e-05,0.999421,3.818298,1.000391,0.698347,2.7640,2.5122
sp_sf_125c_vdd1.98v,sf,125,1.98,2.400000e+09,-3.1155,10.8087,-94.0934,-0.0045,0.698592,3.470861,1.973922e-05,0.999487,3.506584,1.000336,0.698201,2.7080,2.4759
sp_sf_125c_vdd1.98v,sf,125,1.98,2.408350e+09,-3.1165,10.8013,-94.0295,-0.0045,0.698515,3.467883,1.988493e-05,0.999482,3.516752,1.000339,0.698121,2.7079,2.4759
sp_sf_125c_vdd1.98v,sf,125,1.98,2.416700e+09,-3.1174,10.7938,-93.9659,-0.0045,0.698438,3.464880,2.003118e-05,0.999478,3.526903,1.000343,0.698041,2.7078,2.4758
sp_sf_125c_vdd1.98v,sf,125,1.98,2.425050e+09,-3.1184,10.7862,-93.9025,-0.0046,0.698362,3.461853,2.017796e-05,0.999473,3.537037,1.000346,0.697961,2.7077,2.4757
sp_sf_125c_vdd1.98v,sf,125,1.98,2.433400e+09,-3.1193,10.7785,-93.8393,-0.0046,0.698286,3.458802,2.032527e-05,0.999469,3.547153,1.000350,0.697882,2.7076,2.4757
sp_sf_125c_vdd1.98v,sf,125,1.98,2.441750e+09,-3.1203,10.7708,-93.7763,-0.0047,0.698210,3.455728,2.047311e-05,0.999464,3.557252,1.000353,0.697803,2.7075,2.4756
