point_id,corner_label,temp_c,vdd_v,freq_hz,s11_db,s21_db,s12_db,s22_db,s11_mag,s21_mag,s12_mag,s22_mag,k,mu,mag_delta,nf_sp_db,nfmin_sp_db
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.458450e+09,-0.5128,13.6784,-95.0538,-0.0045,0.942673,4.829691,1.767291e-05,0.999481,0.500279,0.999617,0.942167,1.6586,0.7699
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.466800e+09,-0.5131,13.6628,-94.9961,-0.0045,0.942643,4.821053,1.779080e-05,0.999477,0.503826,0.999618,0.942134,1.6585,0.7699
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.475150e+09,-0.5133,13.6473,-94.9385,-0.0046,0.942614,4.812421,1.790910e-05,0.999472,0.507363,0.999619,0.942100,1.6585,0.7699
sp_fs_-40c_vdd1.98v,fs,-40,1.98,2.483500e+09,-0.5136,13.6317,-94.8811,-0.0046,0.942585,4.803796,1.802781e-05,0.999468,0.510890,0.999620,0.942067,1.6584,0.7699
sp_fs_125c_vdd1.62v,fs,125,1.62,2.400000e+09,-0.6151,11.4144,-92.4254,-0.0048,0.931631,3.721525,2.391839e-05,0.999449,0.345933,0.999559,0.931072,1.9887,0.7977
sp_fs_125c_vdd1.62v,fs,125,1.62,2.408350e+09,-0.6162,11.4087,-92.3612,-0.0048,0.931511,3.719054,2.409583e-05,0.999444,0.349958,0.999560,0.930948,1.9886,0.7977
sp_fs_125c_vdd1.62v,fs,125,1.62,2.416700e+09,-0.6174,11.4028,-92.2972,-0.0049,0.931392,3.716554,2.427393e-05,0.999439,0.353980,0.999560,0.930824,1.9885,0.7977
sp_fs_125c_vdd1.62v,fs,125,1.62,2.425050e+09,-0.6185,11.3969,-92.2335,-0.0049,0.931273,3.714023,2.445267e-05,0.999434,0.357998,0.999561,0.930700,1.9884,0.7977
sp_fs_125c_vdd1.62v,fs,125,1.62,2.433400e+09,-0.6196,11.3909,-92.1700,-0.0050,0.931154,3.711463,2.463206e-05,0.999429,0.362012,0.999561,0.930577,1.9884,0.7978
sp_fs_125c_vdd1.62v,fs,125,1.62,2.441750e+09,-0.6207,11.3848,-92.1067,-0.0050,0.931036,3.708874,2.481210e-05,0.999424,0.366023,0.999562,0.930453,1.9883,0.7978
sp_fs_125c_vdd1.62v,fs,125,1.62,2.450100e+09,-0.6218,11.3787,-92.0437,-0.0050,0.930918,3.706257,2.499278e-05,0.999419,0.370029,0.999563,0.930331,1.9882,0.7978
sp_fs_125c_vdd1.62v,fs,125,1.62,2.458450e+09,-0.6229,11.3725,-91.9809,-0.0051,0.930800,3.703611,2.517412e-05,0.999414,0.374031,0.999563,0.930209,1.9881,0.7978
sp_fs_125c_vdd1.62v,fs,125,1.62,2.466800e+09,-0.6240,11.3662,-91.9184,-0.0051,0.930683,3.700938,2.535610e-05,0.999409,0.378030,0.999564,0.930087,1.9880,0.7978
sp_fs_125c_vdd1.62v,fs,125,1.62,2.475150e+09,-0.6251,11.3599,-91.8560,-0.0052,0.930566,3.698238,2.553872e-05,0.999405,0.382024,0.999565,0.929965,1.9879,0.7979
sp_fs_125c_vdd1.62v,fs,125,1.62,2.483500e+09,-0.6261,11.3535,-91.7939,-0.0052,0.930450,3.695511,2.572200e-05,0.999400,0.386015,0.999565,0.929844,1.9878,0.7979
sp_fs_125c_vdd1.80v,fs,125,1.80,2.400000e+09,-0.6579,13.0007,-92.4216,-0.0047,0.927054,4.467204,2.392874e-05,0.999461,0.403356,0.999546,0.926520,1.7997,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.408350e+09,-0.6584,12.9887,-92.3593,-0.0047,0.927006,4.461040,2.410087e-05,0.999457,0.406934,0.999547,0.926467,1.7997,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.416700e+09,-0.6588,12.9767,-92.2973,-0.0048,0.926958,4.454862,2.427362e-05,0.999452,0.410504,0.999547,0.926414,1.7996,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.425050e+09,-0.6593,12.9646,-92.2355,-0.0048,0.926910,4.448670,2.444700e-05,0.999447,0.414066,0.999547,0.926362,1.7996,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.433400e+09,-0.6597,12.9525,-92.1739,-0.0048,0.926862,4.442465,2.462101e-05,0.999442,0.417619,0.999548,0.926310,1.7995,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.441750e+09,-0.6601,12.9403,-92.1125,-0.0049,0.926815,4.436248,2.479564e-05,0.999437,0.421164,0.999548,0.926258,1.7995,0.8930
sp_fs_125c_vdd1.80v,fs,125,1.80,2.450100e+09,-0.6606,12.9281,-92.0513,-0.0049,0.926768,4.430017,2.497089e-05,0.999433,0.424700,0.999549,0.926206,1.7995,0.8931
sp_fs_125c_vdd1.80v,fs,125,1.80,2.458450e+09,-0.6610,12.9159,-91.9904,-0.0050,0.926721,4.423775,2.514677e-05,0.999428,0.428228,0.999549,0.926155,1.7994,0.8931
sp_fs_125c_vdd1.80v,fs,125,1.80,2.466800e+09,-0.6615,12.9036,-91.9296,-0.0050,0.926674,4.417522,2.532328e-05,0.999423,0.431748,0.999550,0.926104,1.7994,0.8931
sp_fs_125c_vdd1.80v,fs,125,1.80,2.475150e+09,-0.6619,12.8912,-91.8691,-0.0051,0.926628,4.411258,2.550041e-05,0.999418,0.435259,0.999551,0.926053,1.7993,0.8931
sp_fs_125c_vdd1.80v,fs,125,1.80,2.483500e+09,-0.6623,12.8789,-91.8087,-0.0051,0.926582,4.404983,2.567816e-05,0.999413,0.438762,0.999551,0.926003,1.7993,0.8931
sp_fs_125c_vdd1.98v,fs,125,1.98,2.400000e+09,-0.6631,13.4723,-92.3660,-0.0046,0.926503,4.716463,2.408241e-05,0.999475,0.417529,0.999533,0.925987,1.7475,1.0148
sp_fs_125c_vdd1.98v,fs,125,1.98,2.408350e+09,-0.6632,13.4580,-92.3056,-0.0046,0.926490,4.708698,2.425045e-05,0.999470,0.420881,0.999533,0.925969,1.7475,1.0149
sp_fs_125c_vdd1.98v,fs,125,1.98,2.416700e+09,-0.6633,13.4437,-92.2454,-0.0046,0.926477,4.700931,2.441909e-05,0.999465,0.424223,0.999533,0.925952,1.7475,1.0149
sp_fs_125c_vdd1.98v,fs,125,1.98,2.425050e+09,-0.6634,13.4293,-92.1854,-0.0047,0.926464,4.693161,2.458834e-05,0.999461,0.427555,0.999534,0.925935,1.7475,1.0149
sp_fs_125c_vdd1.98v,fs,125,1.98,2.433400e+09,-0.6635,13.4149,-92.1256,-0.0047,0.926451,4.685390,2.475818e-05,0.999456,0.430878,0.999534,0.925918,1.7475,1.0149
sp_fs_125c_vdd1.98v,fs,125,1.98,2.441750e+09,-0.6637,13.4005,-92.0660,-0.0048,0.926438,4.677617,2.492863e-05,0.999451,0.434191,0.999534,0.925901,1.7475,1.0150
sp_fs_125c_vdd1.98v,fs,125,1.98,2.450100e+09,-0.6638,13.3860,-92.0066,-0.0048,0.926426,4.669843,2.509968e-05,0.999447,0.437494,0.999535,0.925884,1.7475,1.0150
sp_fs_125c_vdd1.98v,fs,125,1.98,2.458450e+09,-0.6639,13.3716,-91.9474,-0.0048,0.926413,4.662068,2.527133e-05,0.999442,0.440788,0.999535,0.925867,1.7475,1.0150
sp_fs_125c_vdd1.98v,fs,125,1.98,2.466800e+09,-0.6640,13.3571,-91.8884,-0.0049,0.926401,4.654293,2.544358e-05,0.999437,0.444073,0.999536,0.925850,1.7475,1.0150
sp_fs_125c_vdd1.98v,fs,125,1.98,2.475150e+09,-0.6641,13.3426,-91.8296,-0.0049,0.926389,4.646518,2.561643e-05,0.999432,0.447348,0.999536,0.925833,1.7475,1.0151
sp_fs_125c_vdd1.98v,fs,125,1.98,2.483500e+09,-0.6642,13.3280,-91.7710,-0.0050,0.926376,4.638744,2.578989e-05,0.999427,0.450614,0.999537,0.925817,1.7474,1.0151
sp_fs_27c_vdd1.62v,fs,27,1.62,2.400000e+09,-0.3585,4.3308,-94.3950,-0.0046,0.959571,1.646423,1.906552e-05,0.999474,0.560478,0.999826,0.959041,2.8290,0.8474
sp_fs_27c_vdd1.62v,fs,27,1.62,2.408350e+09,-0.3595,4.3369,-94.3291,-0.0046,0.959453,1.647575,1.921084e-05,0.999469,0.564974,0.999827,0.958919,2.8289,0.8474
sp_fs_27c_vdd1.62v,fs,27,1.62,2.416700e+09,-0.3606,4.3429,-94.2634,-0.0047,0.959335,1.648712,1.935670e-05,0.999465,0.569479,0.999828,0.958796,2.8287,0.8475
sp_fs_27c_vdd1.62v,fs,27,1.62,2.425050e+09,-0.3617,4.3488,-94.1979,-0.0047,0.959217,1.649834,1.950308e-05,0.999460,0.573992,0.999828,0.958673,2.8286,0.8475
sp_fs_27c_vdd1.62v,fs,27,1.62,2.433400e+09,-0.3627,4.3546,-94.1328,-0.0047,0.959098,1.650941,1.964999e-05,0.999456,0.578512,0.999829,0.958550,2.8285,0.8475
sp_fs_27c_vdd1.62v,fs,27,1.62,2.441750e+09,-0.3638,4.3604,-94.0678,-0.0048,0.958979,1.652033,1.979744e-05,0.999451,0.583041,0.999830,0.958426,2.8283,0.8476
sp_fs_27c_vdd1.62v,fs,27,1.62,2.450100e+09,-0.3649,4.3660,-94.0031,-0.0048,0.958860,1.653111,1.994541e-05,0.999446,0.587578,0.999831,0.958302,2.8282,0.8476
sp_fs_27c_vdd1.62v,fs,27,1.62,2.458450e+09,-0.3660,4.3716,-93.9387,-0.0049,0.958740,1.654175,2.009391e-05,0.999442,0.592123,0.999832,0.958178,2.8280,0.8477
sp_fs_27c_vdd1.62v,fs,27,1.62,2.466800e+09,-0.3671,4.3771,-93.8745,-0.0049,0.958620,1.655224,2.024294e-05,0.999437,0.596675,0.999833,0.958054,2.8279,0.8477
sp_fs_27c_vdd1.62v,fs,27,1.62,2.475150e+09,-0.3682,4.3826,-93.8106,-0.0049,0.958500,1.656259,2.039250e-05,0.999432,0.601236,0.999834,0.957930,2.8278,0.8477
sp_fs_27c_vdd1.62v,fs,27,1.62,2.483500e+09,-0.3692,4.3879,-93.7469,-0.0050,0.958380,1.657280,2.054259e-05,0.999428,0.605804,0.999835,0.957805,2.8276,0.8478
sp_fs_27c_vdd1.80v,fs,27,1.80,2.400000e+09,-0.5750,12.7409,-94.4164,-0.0044,0.935944,4.335539,1.901860e-05,0.999490,0.430649,0.999621,0.935437,1.8153,0.7507
sp_fs_27c_vdd1.80v,fs,27,1.80,2.408350e+09,-0.5757,12.7303,-94.3533,-0.0045,0.935867,4.330260,1.915725e-05,0.999486,0.434569,0.999622,0.935356,1.8152,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.416700e+09,-0.5764,12.7196,-94.2905,-0.0045,0.935791,4.324961,1.929640e-05,0.999481,0.438481,0.999623,0.935276,1.8152,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.425050e+09,-0.5771,12.7090,-94.2278,-0.0045,0.935715,4.319642,1.943607e-05,0.999477,0.442386,0.999624,0.935196,1.8151,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.433400e+09,-0.5778,12.6982,-94.1654,-0.0046,0.935640,4.314305,1.957623e-05,0.999472,0.446283,0.999625,0.935116,1.8150,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.441750e+09,-0.5785,12.6874,-94.1032,-0.0046,0.935565,4.308949,1.971691e-05,0.999468,0.450174,0.999625,0.935037,1.8149,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.450100e+09,-0.5792,12.6766,-94.0413,-0.0047,0.935490,4.303575,1.985809e-05,0.999463,0.454056,0.999626,0.934958,1.8149,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.458450e+09,-0.5799,12.6657,-93.9795,-0.0047,0.935416,4.298184,1.999977e-05,0.999459,0.457932,0.999627,0.934879,1.8148,0.7508
sp_fs_27c_vdd1.80v,fs,27,1.80,2.466800e+09,-0.5806,12.6548,-93.9180,-0.0047,0.935342,4.292776,2.014197e-05,0.999454,0.461799,0.999628,0.934801,1.8147,0.7509
sp_fs_27c_vdd1.80v,fs,27,1.80,2.475150e+09,-0.5813,12.6438,-93.8566,-0.0048,0.935269,4.287352,2.028466e-05,0.999449,0.465660,0.999629,0.934723,1.8147,0.7509
sp_fs_27c_vdd1.80v,fs,27,1.80,2.483500e+09,-0.5820,12.6328,-93.7955,-0.0048,0.935196,4.281912,2.042786e-05,0.999445,0.469513,0.999630,0.934646,1.8146,0.7509
sp_fs_27c_vdd1.98v,fs,27,1.98,2.400000e+09,-0.5718,13.6938,-94.1517,-0.0044,0.936286,4.838254,1.960723e-05,0.999498,0.452221,0.999579,0.935795,1.6741,0.8850
sp_fs_27c_vdd1.98v,fs,27,1.98,2.408350e+09,-0.5720,13.6786,-94.0922,-0.0044,0.936262,4.829824,1.974197e-05,0.999494,0.455718,0.999579,0.935768,1.6741,0.8850
sp_fs_27c_vdd1.98v,fs,27,1.98,2.416700e+09,-0.5723,13.6635,-94.0329,-0.0044,0.936239,4.821396,1.987719e-05,0.999489,0.459206,0.999580,0.935741,1.6741,0.8850
sp_fs_27c_vdd1.98v,fs,27,1.98,2.425050e+09,-0.5725,13.6483,-93.9738,-0.0045,0.936216,4.812971,2.001289e-05,0.999485,0.462684,0.999581,0.935714,1.6740,0.8851
sp_fs_27c_vdd1.98v,fs,27,1.98,2.433400e+09,-0.5727,13.6331,-93.9149,-0.0045,0.936194,4.804549,2.014906e-05,0.999480,0.466152,0.999582,0.935687,1.6740,0.8851
sp_fs_27c_vdd1.98v,fs,27,1.98,2.441750e+09,-0.5729,13.6178,-93.8562,-0.0046,0.936171,4.796131,2.028572e-05,0.999476,0.469610,0.999582,0.935660,1.6740,0.8851
sp_fs_27c_vdd1.98v,fs,27,1.98,2.450100e+09,-0.5731,13.6026,-93.7977,-0.0046,0.936149,4.787716,2.042285e-05,0.999472,0.473059,0.999583,0.935634,1.6740,0.8851
sp_fs_27c_vdd1.98v,fs,27,1.98,2.458450e+09,-0.5733,13.5873,-93.7393,-0.0046,0.936127,4.779305,2.056045e-05,0.999467,0.476497,0.999584,0.935607,1.6739,0.8851
sp_fs_27c_vdd1.98v,fs,27,1.98,2.466800e+09,-0.5735,13.5720,-93.6812,-0.0047,0.936105,4.770899,2.069854e-05,0.999462,0.479926,0.999585,0.935581,1.6739,0.8852
sp_fs_27c_vdd1.98v,fs,27,1.98,2.475150e+09,-0.5737,13.5567,-93.6233,-0.0047,0.936083,4.762498,2.083710e-05,0.999458,0.483346,0.999586,0.935555,1.6739,0.8852
sp_fs_27c_vdd1.98v,fs,27,1.98,2.483500e+09,-0.5739,13.5414,-93.5655,-0.0047,0.936061,4.754102,2.097614e-05,0.999453,0.486755,0.999586,0.935529,1.6739,0.8852
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.400000e+09,-0.2719,-17.8077,-96.3881,-0.0046,0.969182,0.128711,1.515642e-05,0.999475,15.807274,1.000476,0.968672,9.3594,2.5446
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.408350e+09,-0.2725,-17.8022,-96.3245,-0.0046,0.969113,0.128793,1.526779e-05,0.999470,15.854974,1.000481,0.968598,9.3625,2.5470
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.416700e+09,-0.2731,-17.7967,-96.2612,-0.0046,0.969043,0.128873,1.537950e-05,0.999466,15.902752,1.000485,0.968524,9.3656,2.5495
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.425050e+09,-0.2738,-17.7914,-96.1981,-0.0047,0.968973,0.128953,1.549155e-05,0.999461,15.950608,1.000489,0.968450,9.3687,2.5519
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.433400e+09,-0.2744,-17.7861,-96.1353,-0.0047,0.968903,0.129031,1.560395e-05,0.999457,15.998541,1.000494,0.968376,9.3718,2.5544
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.441750e+09,-0.2750,-17.7809,-96.0728,-0.0048,0.968833,0.129108,1.571668e-05,0.999452,16.046551,1.000498,0.968301,9.3749,2.5568
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.450100e+09,-0.2756,-17.7758,-96.0105,-0.0048,0.968763,0.129184,1.582975e-05,0.999448,16.094638,1.000502,0.968227,9.3780,2.5593
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.458450e+09,-0.2763,-17.7708,-95.9485,-0.0048,0.968693,0.129259,1.594316e-05,0.999443,16.142801,1.000507,0.968152,9.3811,2.5618
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.466800e+09,-0.2769,-17.7658,-95.8868,-0.0049,0.968623,0.129333,1.605690e-05,0.999438,16.191041,1.000511,0.968077,9.3842,2.5642
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.475150e+09,-0.2775,-17.7609,-95.8253,-0.0049,0.968552,0.129406,1.617098e-05,0.999434,16.239357,1.000516,0.968003,9.3873,2.5667
sp_sf_-40c_vdd1.62v,sf,-40,1.62,2.483500e+09,-0.2782,-17.7561,-95.7640,-0.0050,0.968482,0.129477,1.628540e-05,0.999429,16.287748,1.000520,0.967928,9.3904,2.5692
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.400000e+09,-0.4920,10.7035,-95.8672,-0.0043,0.944931,3.429067,1.609306e-05,0.999510,0.426488,0.999704,0.944438,2.0676,0.7005
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.408350e+09,-0.4932,10.7002,-95.8025,-0.0043,0.944798,3.427739,1.621350e-05,0.999506,0.431110,0.999705,0.944300,2.0675,0.7005
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.416700e+09,-0.4944,10.6967,-95.7379,-0.0043,0.944665,3.426379,1.633437e-05,0.999502,0.435732,0.999706,0.944163,2.0674,0.7005
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.425050e+09,-0.4957,10.6932,-95.6737,-0.0044,0.944532,3.424988,1.645569e-05,0.999497,0.440353,0.999708,0.944026,2.0673,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.433400e+09,-0.4969,10.6896,-95.6096,-0.0044,0.944399,3.423566,1.657745e-05,0.999493,0.444973,0.999709,0.943889,2.0672,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.441750e+09,-0.4981,10.6859,-95.5459,-0.0044,0.944267,3.422114,1.669965e-05,0.999489,0.449592,0.999710,0.943753,2.0671,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.450100e+09,-0.4993,10.6821,-95.4823,-0.0045,0.944135,3.420632,1.682229e-05,0.999484,0.454209,0.999711,0.943616,2.0670,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.458450e+09,-0.5005,10.6783,-95.4190,-0.0045,0.944003,3.419120,1.694536e-05,0.999480,0.458826,0.999712,0.943480,2.0669,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.466800e+09,-0.5017,10.6744,-95.3559,-0.0046,0.943872,3.417578,1.706888e-05,0.999476,0.463441,0.999713,0.943345,2.0668,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.475150e+09,-0.5029,10.6704,-95.2931,-0.0046,0.943741,3.416008,1.719283e-05,0.999471,0.468055,0.999714,0.943210,2.0667,0.7006
sp_sf_-40c_vdd1.80v,sf,-40,1.80,2.483500e+09,-0.5042,10.6663,-95.2304,-0.0046,0.943610,3.414409,1.731723e-05,0.999467,0.472668,0.999715,0.943074,2.0666,0.7007
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.400000e+09,-0.5108,13.7867,-95.4634,-0.0042,0.942885,4.890311,1.685898e-05,0.999511,0.475177,0.999610,0.942409,1.6589,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.408350e+09,-0.5111,13.7713,-95.4043,-0.0043,0.942854,4.881638,1.697404e-05,0.999507,0.478793,0.999611,0.942373,1.6588,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.416700e+09,-0.5114,13.7559,-95.3454,-0.0043,0.942823,4.872968,1.708950e-05,0.999503,0.482399,0.999612,0.942339,1.6588,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.425050e+09,-0.5117,13.7404,-95.2867,-0.0044,0.942793,4.864302,1.720537e-05,0.999498,0.485995,0.999613,0.942304,1.6588,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.433400e+09,-0.5120,13.7249,-95.2282,-0.0044,0.942762,4.855641,1.732165e-05,0.999494,0.489581,0.999614,0.942269,1.6587,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.441750e+09,-0.5122,13.7094,-95.1699,-0.0044,0.942732,4.846985,1.743833e-05,0.999490,0.493157,0.999615,0.942235,1.6587,0.7698
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.450100e+09,-0.5125,13.6939,-95.1118,-0.0045,0.942702,4.838335,1.755542e-05,0.999485,0.496723,0.999616,0.942201,1.6586,0.7699
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.458450e+09,-0.5128,13.6784,-95.0538,-0.0045,0.942673,4.829691,1.767291e-05,0.999481,0.500279,0.999617,0.942167,1.6586,0.7699
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.466800e+09,-0.5131,13.6628,-94.9961,-0.0045,0.942643,4.821053,1.779080e-05,0.999477,0.503826,0.999618,0.942134,1.6585,0.7699
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.475150e+09,-0.5133,13.6473,-94.9385,-0.0046,0.942614,4.812421,1.790910e-05,0.999472,0.507363,0.999619,0.942100,1.6585,0.7699
sp_sf_-40c_vdd1.98v,sf,-40,1.98,2.483500e+09,-0.5136,13.6317,-94.8811,-0.0046,0.942585,4.803796,1.802781e-05,0.999468,0.510890,0.999620,0.942067,1.6584,0.7699
sp_sf_125c_vdd1.62v,sf,125,1.62,2.400000e+09,-0.6151,11.4144,-92.4254,-0.0048,0.931631,3.721525,2.391839e-05,0.999449,0.345933,0.999559,0.931072,1.9887,0.7977
sp_sf_125c_vdd1.62v,sf,125,1.62,2.408350e+09,-0.6162,11.4087,-92.3612,-0.0048,0.931511,3.719054,2.409583e-05,0.999444,0.349958,0.999560,0.930948,1.9886,0.7977
sp_sf_125c_vdd1.62v,sf,125,1.62,2.416700e+09,-0.6174,11.4028,-92.2972,-0.0049,0.931392,3.716554,2.427393e-05,0.999439,0.353980,0.999560,0.930824,1.9885,0.7977
sp_sf_125c_vdd1.62v,sf,125,1.62,2.425050e+09,-0.6185,11.3969,-92.2335,-0.0049,0.931273,3.714023,2.445267e-05,0.999434,0.357998,0.999561,0.930700,1.9884,0.7977
sp_sf_125c_vdd1.62v,sf,125,1.62,2.433400e+09,-0.6196,11.3909,-92.1700,-0.0050,0.931154,3.711463,2.463206e-05,0.999429,0.362012,0.999561,0.930577,1.9884,0.7978
sp_sf_125c_vdd1.62v,sf,125,1.62,2.441750e+09,-0.6207,11.3848,-92.1067,-0.0050,0.931036,3.708874,2.481210e-05,0.999424,0.366023,0.999562,0.930453,1.9883,0.7978
sp_sf_125c_vdd1.62v,sf,125,1.62,2.450100e+09,-0.6218,11.3787,-92.0437,-0.0050,0.930918,3.706257,2.499278e-05,0.999419,0.370029,0.999563,0.930331,1.9882,0.7978
sp_sf_125c_vdd1.62v,sf,125,1.62,2.458450e+09,-0.6229,11.3725,-91.9809,-0.0051,0.930800,3.703611,2.517412e-05,0.999414,0.374031,0.999563,0.930209,1.9881,0.7978
sp_sf_125c_vdd1.62v,sf,125,1.62,2.466800e+09,-0.6240,11.3662,-91.9184,-0.0051,0.930683,3.700938,2.535610e-05,0.999409,0.378030,0.999564,0.930087,1.9880,0.7978
sp_sf_125c_vdd1.62v,sf,125,1.62,2.475150e+09,-0.6251,11.3599,-91.8560,-0.0052,0.930566,3.698238,2.553872e-05,0.999405,0.382024,0.999565,0.929965,1.9879,0.7979
sp_sf_125c_vdd1.62v,sf,125,1.62,2.483500e+09,-0.6261,11.3535,-91.7939,-0.0052,0.930450,3.695511,2.572200e-05,0.999400,0.386015,0.999565,0.929844,1.9878,0.7979
sp_sf_125c_vdd1.80v,sf,125,1.80,2.400000e+09,-0.6579,13.0007,-92.4216,-0.0047,0.927054,4.467204,2.392874e-05,0.999461,0.403356,0.999546,0.926520,1.7997,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.408350e+09,-0.6584,12.9887,-92.3593,-0.0047,0.927006,4.461040,2.410087e-05,0.999457,0.406934,0.999547,0.926467,1.7997,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.416700e+09,-0.6588,12.9767,-92.2973,-0.0048,0.926958,4.454862,2.427362e-05,0.999452,0.410504,0.999547,0.926414,1.7996,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.425050e+09,-0.6593,12.9646,-92.2355,-0.0048,0.926910,4.448670,2.444700e-05,0.999447,0.414066,0.999547,0.926362,1.7996,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.433400e+09,-0.6597,12.9525,-92.1739,-0.0048,0.926862,4.442465,2.462101e-05,0.999442,0.417619,0.999548,0.926310,1.7995,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.441750e+09,-0.6601,12.9403,-92.1125,-0.0049,0.926815,4.436248,2.479564e-05,0.999437,0.421164,0.999548,0.926258,1.7995,0.8930
sp_sf_125c_vdd1.80v,sf,125,1.80,2.450100e+09,-0.6606,12.9281,-92.0513,-0.0049,0.926768,4.430017,2.497089e-05,0.999433,0.424700,0.999549,0.926206,1.7995,0.8931
sp_sf_125c_vdd1.80v,sf,125,1.80,2.458450e+09,-0.6610,12.9159,-91.9904,-0.0050,0.926721,4.423775,2.514677e-05,0.999428,0.428228,0.999549,0.926155,1.7994,0.8931
sp_sf_125c_vdd1.80v,sf,125,1.80,2.466800e+09,-0.6615,12.9036,-91.9296,-0.0050,0.926674,4.417522,2.532328e-05,0.999423,0.431748,0.999550,0.926104,1.7994,0.8931
sp_sf_125c_vdd1.80v,sf,125,1.80,2.475150e+09,-0.6619,12.8912,-91.8691,-0.0051,0.926628,4.411258,2.550041e-05,0.999418,0.435259,0.999551,0.926053,1.7993,0.8931
sp_sf_125c_vdd1.80v,sf,125,1.80,2.483500e+09,-0.6623,12.8789,-91.8087,-0.0051,0.926582,4.404983,2.567816e-05,0.999413,0.438762,0.999551,0.926003,1.7993,0.8931
sp_sf_125c_vdd1.98v,sf,125,1.98,2.400000e+09,-0.6631,13.4723,-92.3660,-0.0046,0.926503,4.716463,2.408241e-05,0.999475,0.417529,0.999533,0.925987,1.7475,1.0148
sp_sf_125c_vdd1.98v,sf,125,1.98,2.408350e+09,-0.6632,13.4580,-92.3056,-0.0046,0.926490,4.708698,2.425045e-05,0.999470,0.420881,0.999533,0.925969,1.7475,1.0149
sp_sf_125c_vdd1.98v,sf,125,1.98,2.416700e+09,-0.6633,13.4437,-92.2454,-0.0046,0.926477,4.700931,2.441909e-05,0.999465,0.424223,0.999533,0.925952,1.7475,1.0149
sp_sf_125c_vdd1.98v,sf,125,1.98,2.425050e+09,-0.6634,13.4293,-92.1854,-0.0047,0.926464,4.693161,2.458834e-05,0.999461,0.427555,0.999534,0.925935,1.7475,1.0149
sp_sf_125c_vdd1.98v,sf,125,1.98,2.433400e+09,-0.6635,13.4149,-92.1256,-0.0047,0.926451,4.685390,2.475818e-05,0.999456,0.430878,0.999534,0.925918,1.7475,1.0149
sp_sf_125c_vdd1.98v,sf,125,1.98,2.441750e+09,-0.6637,13.4005,-92.0660,-0.0048,0.926438,4.677617,2.492863e-05,0.999451,0.434191,0.999534,0.925901,1.7475,1.0150
