 0.00000000e+00  0.00000000e+00 
 1.00000000e-11  7.82867839e-12 
 2.00000000e-11  1.86177094e-13 
 4.00000000e-11 -2.52125779e-13 
 8.00000000e-11  2.47986971e-13 
 1.60000000e-10 -2.38103123e-13 
 3.20000000e-10  2.50416456e-13 
 6.40000000e-10 -2.19903562e-13 
 1.28000000e-09  2.79789991e-13 
 2.28000000e-09 -1.64925340e-13 
 3.28000000e-09  3.48267528e-13 
 4.28000000e-09 -9.14131600e-14 
 5.28000000e-09  4.24633848e-13 
 6.28000000e-09 -9.54750315e-15 
 7.28000000e-09  5.09830617e-13 
 8.28000000e-09  8.16471929e-14 
 9.28000000e-09  6.04880696e-13 
 1.02800000e-08  1.83248202e-13 
 1.12800000e-08  7.10920974e-13 
 1.22800000e-08  2.96455573e-13 
 1.32800000e-08  8.29219017e-13 
 1.42800000e-08  4.22607719e-13 
 1.52800000e-08  9.61188657e-13 
 1.62800000e-08  5.63197601e-13 
 1.72800000e-08  1.10840696e-12 
 1.82800000e-08  7.19890602e-13 
 1.92800000e-08  1.27263308e-12 
 2.02800000e-08  8.94544435e-13 
 2.12800000e-08  1.45582926e-12 
 2.22800000e-08  1.08923135e-12 
 2.32800000e-08  1.66018435e-12 
 2.42800000e-08  1.30626289e-12 
 2.52800000e-08  1.88813990e-12 
 2.62800000e-08  1.54821756e-12 
 2.72800000e-08  2.14241936e-12 
 2.82800000e-08  1.81797161e-12 
 2.92800000e-08  2.42606069e-12 
 3.02800000e-08  2.11873345e-12 
 3.12800000e-08  2.74245263e-12 
 3.22800000e-08  2.45408198e-12 
 3.32800000e-08  3.09537522e-12 
 3.42800000e-08  2.82800944e-12 
 3.52800000e-08  3.48904502e-12 
 3.62800000e-08  3.24496908e-12 
 3.72800000e-08  3.92816552e-12 
 3.82800000e-08  3.70992847e-12 
 3.92800000e-08  4.41798339e-12 
 4.02800000e-08  4.22842886e-12 
 4.12800000e-08  4.96435123e-12 
 4.22800000e-08  4.80665149e-12 
 4.32800000e-08  5.57379755e-12 
 4.42800000e-08  5.45149152e-12 
 4.52800000e-08  6.25360489e-12 
 4.62800000e-08  6.17064045e-12 
 4.72800000e-08  7.01189687e-12 
 4.82800000e-08  6.97267820e-12 
 4.92800000e-08  7.85773544e-12 
 5.02800000e-08  7.86717567e-12 
 5.12800000e-08  8.80122919e-12 
 5.22800000e-08  8.86480928e-12 
 5.32800000e-08  9.85365437e-12 
 5.42800000e-08  9.97748866e-12 
 5.52800000e-08  1.10275897e-11 
 5.62800000e-08  1.12184991e-11 
 5.72800000e-08  1.23370669e-11 
 5.82800000e-08  1.26026607e-11 
 5.92800000e-08  1.37977386e-11 
 6.02800000e-08  1.41465053e-11 
 6.12800000e-08  1.54270654e-11 
 6.22800000e-08  1.58684744e-11 
 6.32800000e-08  1.72445251e-11 
 6.42800000e-08  1.77891401e-11 
 6.52800000e-08  1.92718454e-11 
 6.62800000e-08  1.99314507e-11 
 6.72800000e-08  2.15332640e-11 
 6.82800000e-08  2.23210057e-11 
 6.92800000e-08  2.40558186e-11 
 7.02800000e-08  2.49863618e-11 
 7.12800000e-08  2.68696703e-11 
 7.22800000e-08  2.79593745e-11 
 7.32800000e-08  3.00084642e-11 
 7.42800000e-08  3.12755791e-11 
 7.52800000e-08  3.35097323e-11 
 7.62800000e-08  3.49746162e-11 
 7.72800000e-08  3.74153419e-11 
 7.82800000e-08  3.91007052e-11 
 7.92800000e-08  4.17719968e-11 
 8.02800000e-08  4.37031735e-11 
 8.12800000e-08  4.66317955e-11 
 8.22800000e-08  4.88370464e-11 
 8.32800000e-08  5.20528541e-11 
 8.42800000e-08  5.45637045e-11 
 8.52800000e-08  5.81000015e-11 
 8.62800000e-08  6.09516183e-11 
 8.72800000e-08  6.48455538e-11 
 8.82800000e-08  6.80771658e-11 
 8.92800000e-08  7.23701791e-11 
 9.02800000e-08  7.60255455e-11 
 9.12800000e-08  8.07638607e-11 
 9.22800000e-08  8.48917943e-11 
 9.32800000e-08  9.01269726e-11 
 9.42800000e-08  9.47819225e-11 
 9.52800000e-08  1.00571478e-10 
 9.62800000e-08  1.05814180e-10 
 9.72800000e-08  1.12222264e-10 
 9.82800000e-08  1.18120465e-10 
 9.92800000e-08  1.25218637e-10 
 1.00280000e-07  1.31847903e-10 
 1.01280000e-07  1.39715977e-10 
 1.02280000e-07  1.47160596e-10 
 1.03280000e-07  1.55887595e-10 
 1.04280000e-07  1.64241580e-10 
 1.05280000e-07  1.73926799e-10 
 1.06280000e-07  1.83295005e-10 
 1.07280000e-07  1.94049190e-10 
 1.08280000e-07  2.04548568e-10 
 1.09280000e-07  2.16495233e-10 
 1.10280000e-07  2.28256214e-10 
 1.11280000e-07  2.41533112e-10 
 1.12280000e-07  2.54701163e-10 
 1.13280000e-07  2.69461918e-10 
 1.14280000e-07  2.84199265e-10 
 1.15280000e-07  3.00615197e-10 
 1.16280000e-07  3.17102748e-10 
 1.17280000e-07  3.35364904e-10 
 1.18280000e-07  3.53804391e-10 
 1.19280000e-07  3.74125802e-10 
 1.20280000e-07  3.94742170e-10 
 1.21280000e-07  4.17360370e-10 
 1.22280000e-07  4.40404429e-10 
 1.23280000e-07  4.65584256e-10 
 1.24280000e-07  4.91335639e-10 
 1.25280000e-07  5.19372354e-10 
 1.26280000e-07  5.48142802e-10 
 1.27280000e-07  5.79365558e-10 
 1.28280000e-07  6.11502582e-10 
 1.29280000e-07  6.46278279e-10 
 1.30280000e-07  6.82169228e-10 
 1.31280000e-07  7.20906804e-10 
 1.32280000e-07  7.60983383e-10 
 1.33280000e-07  8.04138581e-10 
 1.34280000e-07  8.48881878e-10 
 1.35280000e-07  8.96962536e-10 
 1.36280000e-07  9.46908598e-10 
 1.37280000e-07  1.00048053e-09 
 1.38280000e-07  1.05622655e-09 
 1.39280000e-07  1.11592007e-09 
 1.40280000e-07  1.17813127e-09 
 1.41280000e-07  1.24464841e-09 
 1.42280000e-07  1.31406563e-09 
 1.43280000e-07  1.38818815e-09 
 1.44280000e-07  1.46563628e-09 
 1.45280000e-07  1.54823457e-09 
 1.46280000e-07  1.63463190e-09 
 1.47280000e-07  1.72667472e-09 
 1.48280000e-07  1.82304322e-09 
 1.49280000e-07  1.92560861e-09 
 1.50280000e-07  2.03308532e-09 
 1.51280000e-07  2.14737250e-09 
 1.52280000e-07  2.26722209e-09 
