point_id,bench,role,corner_label,hbt_section,temp_c,nx,selft,rb_label,rb_ohm,ic_a,ic_per_nx_a,vce_v,vb_v,ie_a
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,3.37357E-06,4.216963e-07,1.41186,0.491098,3.37319E-06
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,4.49873E-06,5.623413e-07,1.42013,0.501372,4.49835E-06
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,5.99915E-06,7.498937e-07,1.4285,0.511647,5.99877E-06
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,8E-06,1.000000e-06,1.43696,0.521922,7.99962E-06
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,1.06682E-05,1.333525e-06,1.44552,0.532198,1.06678E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,1.42262E-05,1.778275e-06,1.45417,0.542476,1.42258E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,1.8971E-05,2.371375e-06,1.46291,0.552756,1.89706E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,2.52982E-05,3.162275e-06,1.47175,0.563038,2.52978E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,3.37357E-05,4.216963e-06,1.48069,0.573325,3.37353E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,4.49873E-05,5.623413e-06,1.48974,0.583616,4.49869E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,5.99915E-05,7.498938e-06,1.49893,0.593915,5.99911E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,8E-05,1.000000e-05,1.50829,0.604223,7.99996E-05
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000106682,1.333525e-05,1.51784,0.614545,0.000106682
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000142262,1.778275e-05,1.52765,0.624885,0.000142262
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00018971,2.371375e-05,1.53779,0.63525,0.00018971
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000252982,3.162275e-05,1.54836,0.645648,0.000252982
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000337357,4.216962e-05,1.55948,0.656091,0.000337357
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000449873,5.623412e-05,1.57133,0.666595,0.000449873
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.000599915,7.498938e-05,1.58416,0.677182,0.000599915
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.0008,1.000000e-04,1.59827,0.68788,0.0008
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00106682,1.333525e-04,1.61408,0.698724,0.00106682
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00142262,1.778275e-04,1.63214,0.709764,0.00142262
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.0018971,2.371375e-04,1.65318,0.721058,0.0018971
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00252982,3.162275e-04,1.67813,0.732682,0.00252982
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00337357,4.216963e-04,1.70824,0.744724,0.00337357
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00449873,5.623413e-04,1.74509,0.757284,0.00449873
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.00599915,7.498937e-04,1.79073,0.770465,0.00599915
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.008,1.000000e-03,1.84775,0.784348,0.008
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.0106682,1.333525e-03,1.91935,0.798959,0.0106682
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.0142262,1.778275e-03,2.00941,0.814187,0.0142262
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.018971,2.371375e-03,2.12211,0.829671,0.0189709
a_nx8_typ_125c_rbopen_st1,A,extraction,typ,hbt_typ,125,8,1,open,1e12,0.0252982,3.162275e-03,2.25942,0.844653,0.0252977
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-10,1.000000e-10,0.194326,0.170929,4.27694E-10
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.06682E-09,1.333525e-10,0.222582,0.188156,6.93583E-10
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.42262E-09,1.778275e-10,0.253157,0.202915,1.0489E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.8971E-09,2.371375e-10,0.292247,0.216232,1.52311E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,2.52982E-09,3.162275e-10,0.360357,0.228632,2.15564E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,3.37357E-09,4.216962e-10,0.82007,0.240356,2.9989E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,4.49873E-09,5.623413e-10,1.05372,0.251703,4.12383E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,5.99915E-09,7.498938e-10,1.13911,0.262776,5.62416E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-09,1.000000e-09,1.18831,0.273642,7.62496E-09
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.06682E-08,1.333525e-09,1.22085,0.284354,1.02931E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.42262E-08,1.778275e-09,1.24405,0.294954,1.38511E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.8971E-08,2.371375e-09,1.26154,0.305471,1.85959E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,2.52982E-08,3.162275e-09,1.27536,0.315926,2.49231E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,3.37357E-08,4.216963e-09,1.28674,0.326335,3.33606E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,4.49873E-08,5.623413e-09,1.29651,0.33671,4.46122E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,5.99915E-08,7.498937e-09,1.30522,0.347059,5.96163E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-08,1.000000e-08,1.31324,0.357389,7.96248E-08
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.06682E-07,1.333525e-08,1.32083,0.367705,1.06307E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.42262E-07,1.778275e-08,1.32818,0.37801,1.41887E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.8971E-07,2.371375e-08,1.33543,0.388307,1.89335E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,2.52982E-07,3.162275e-08,1.34265,0.398597,2.52607E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,3.37357E-07,4.216963e-08,1.3499,0.408883,3.36982E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,4.49873E-07,5.623413e-08,1.35724,0.419166,4.49498E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,5.99915E-07,7.498937e-08,1.36469,0.429447,5.9954E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-07,1.000000e-07,1.37224,0.439725,7.99625E-07
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.06682E-06,1.333525e-07,1.37992,0.450003,1.06644E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.42262E-06,1.778275e-07,1.38773,0.46028,1.42224E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.8971E-06,2.371375e-07,1.39566,0.470556,1.89672E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,2.52982E-06,3.162275e-07,1.40371,0.480833,2.52944E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,3.37357E-06,4.216963e-07,1.41187,0.491111,3.37319E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,4.49873E-06,5.623413e-07,1.42014,0.501389,4.49835E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,5.99915E-06,7.498937e-07,1.42851,0.511669,5.99877E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-06,1.000000e-06,1.43698,0.521952,7.99962E-06
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.06682E-05,1.333525e-06,1.44554,0.532237,1.06678E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.42262E-05,1.778275e-06,1.4542,0.542527,1.42258E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,1.8971E-05,2.371375e-06,1.46295,0.552823,1.89706E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,2.52982E-05,3.162275e-06,1.47179,0.563127,2.52978E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,3.37357E-05,4.216963e-06,1.48075,0.573441,3.37353E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,4.49873E-05,5.623413e-06,1.48982,0.583769,4.49869E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,5.99915E-05,7.498938e-06,1.49903,0.594116,5.99911E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,8E-05,1.000000e-05,1.50841,0.604487,7.99996E-05
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000106682,1.333525e-05,1.518,0.614891,0.000106682
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000142262,1.778275e-05,1.52785,0.625339,0.000142262
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00018971,2.371375e-05,1.53803,0.635845,0.00018971
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000252982,3.162275e-05,1.54865,0.646428,0.000252982
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000337357,4.216962e-05,1.55984,0.657114,0.000337357
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000449873,5.623412e-05,1.57178,0.667936,0.000449873
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.000599915,7.498938e-05,1.5847,0.67894,0.000599915
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.0008,1.000000e-04,1.59892,0.690182,0.0008
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00106682,1.333525e-04,1.61486,0.701743,0.00106682
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00142262,1.778275e-04,1.63305,0.713722,0.00142262
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.0018971,2.371375e-04,1.65422,0.726253,0.0018971
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00252982,3.162275e-04,1.67931,0.739511,0.00252982
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00337357,4.216963e-04,1.70952,0.753719,0.00337357
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00449873,5.623413e-04,1.74645,0.769168,0.00449873
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.00599915,7.498937e-04,1.79213,0.786229,0.00599915
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.008,1.000000e-03,1.84916,0.805375,0.008
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.0106682,1.333525e-03,1.92091,0.82721,0.0106682
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.0142262,1.778275e-03,2.01167,0.852503,0.0142262
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.018971,2.371375e-03,2.12703,0.882241,0.018971
a_nx8_typ_125c_rbopen_st0,A,extraction,typ,hbt_typ,125,8,0,open,1e12,0.0252982,3.162275e-03,2.2743,0.917696,0.0252982
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-10,1.000000e-10,1.46597,0.564204,9.8534E-11
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-10,1.333520e-10,1.4808,0.570218,1.31871E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-10,1.778280e-10,1.49294,0.576193,1.76335E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-10,2.371370e-10,1.50207,0.582137,2.35635E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-10,3.162280e-10,1.50808,0.58806,3.1472E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-10,4.216970e-10,1.5111,0.593965,4.20186E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-10,5.623410e-10,1.51147,0.599857,5.6083E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-10,7.498940e-10,1.50964,0.60574,7.48384E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-09,1.000000e-09,1.50614,0.611615,9.98494E-10
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-09,1.333520e-09,1.50147,0.617485,1.33202E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-09,1.778280e-09,1.4961,0.62335,1.77678E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-09,2.371370e-09,1.49043,0.629212,2.36988E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-09,3.162280e-09,1.48478,0.635072,3.1608E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-09,4.216970e-09,1.47941,0.64093,4.21549E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-09,5.623410e-09,1.47447,0.646786,5.62194E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-09,7.498940e-09,1.4701,0.652641,7.49747E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-08,1.000000e-08,1.46635,0.658495,9.99853E-09
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-08,1.333520e-08,1.46326,0.664349,1.33337E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-08,1.778280e-08,1.46081,0.670202,1.77813E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-08,2.371370e-08,1.45898,0.676055,2.37122E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-08,3.162280e-08,1.45775,0.681907,3.16213E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-08,4.216970e-08,1.45706,0.687759,4.21682E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-08,5.623410e-08,1.45686,0.693611,5.62326E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-08,7.498940e-08,1.45711,0.699463,7.49879E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-07,1.000000e-07,1.45777,0.705315,9.99985E-08
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-07,1.333520e-07,1.45878,0.711167,1.33351E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-07,1.778280e-07,1.46011,0.717018,1.77827E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-07,2.371370e-07,1.46173,0.72287,2.37136E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-07,3.162280e-07,1.46359,0.728722,3.16227E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-07,4.216970e-07,1.46567,0.734575,4.21696E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-07,5.623410e-07,1.46794,0.740427,5.6234E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-07,7.498940e-07,1.47039,0.74628,7.49893E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-06,1.000000e-06,1.473,0.752134,9.99999E-07
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-06,1.333520e-06,1.47575,0.757988,1.33352E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-06,1.778280e-06,1.47863,0.763844,1.77828E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-06,2.371370e-06,1.48163,0.769702,2.37137E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-06,3.162280e-06,1.48476,0.775562,3.16228E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-06,4.216970e-06,1.48801,0.781425,4.21697E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-06,5.623410e-06,1.49139,0.787292,5.62341E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-06,7.498940e-06,1.49491,0.793165,7.49894E-06
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1E-05,1.000000e-05,1.49859,0.799047,1E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.33352E-05,1.333520e-05,1.50246,0.804939,1.33352E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,1.77828E-05,1.778280e-05,1.50658,0.810847,1.77828E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,2.37137E-05,2.371370e-05,1.51098,0.816776,2.37137E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,3.16228E-05,3.162280e-05,1.51577,0.822734,3.16228E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,4.21697E-05,4.216970e-05,1.52105,0.82873,4.21697E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,5.62341E-05,5.623410e-05,1.52697,0.834779,5.62341E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,7.49894E-05,7.498940e-05,1.53373,0.840899,7.49894E-05
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.0001,1.000000e-04,1.5416,0.847114,0.0001
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000133352,1.333520e-04,1.55094,0.853458,0.000133352
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000177828,1.778280e-04,1.56221,0.859974,0.000177828
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000237137,2.371370e-04,1.57603,0.866715,0.000237137
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000316228,3.162280e-04,1.59321,0.873753,0.000316228
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000421697,4.216970e-04,1.61481,0.881172,0.000421697
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000562341,5.623410e-04,1.64219,0.889075,0.000562341
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.000749894,7.498940e-04,1.6771,0.897574,0.000749894
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.001,1.000000e-03,1.72175,0.906781,0.001
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.00133352,1.333520e-03,1.77893,0.916776,0.00133352
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.00177828,1.778280e-03,1.85198,0.927559,0.00177828
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.00237137,2.371370e-03,1.94481,0.938946,0.00237137
a_nx1_bcs_-40c_rbopen_st1,A,extraction,bcs,hbt_bcs,-40,1,1,open,1e12,0.00316228,3.162280e-03,2.06147,0.950405,0.00316228
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1E-10,1.000000e-10,1.46597,0.564204,9.85341E-11
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1.33352E-10,1.333520e-10,1.4808,0.570218,1.31871E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1.77828E-10,1.778280e-10,1.49294,0.576193,1.76335E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,2.37137E-10,2.371370e-10,1.50207,0.582137,2.35635E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,3.16228E-10,3.162280e-10,1.50808,0.588061,3.1472E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,4.21697E-10,4.216970e-10,1.5111,0.593965,4.20186E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,5.62341E-10,5.623410e-10,1.51147,0.599857,5.6083E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,7.49894E-10,7.498940e-10,1.50964,0.605742,7.48384E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1E-09,1.000000e-09,1.50613,0.611616,9.98494E-10
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1.33352E-09,1.333520e-09,1.50146,0.617485,1.33202E-09
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,1.77828E-09,1.778280e-09,1.4961,0.62335,1.77678E-09
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,2.37137E-09,2.371370e-09,1.49042,0.629213,2.36988E-09
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,3.16228E-09,3.162280e-09,1.48478,0.635072,3.1608E-09
a_nx1_bcs_-40c_rbopen_st0,A,extraction,bcs,hbt_bcs,-40,1,0,open,1e12,4.21697E-09,4.216970e-09,1.47941,0.64093,4.21549E-09
